Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,489.136134,369.527731,1.32977
 ,2,464.338235,312.210784,1.487911
 ,3,648.955975,427.58805,1.537063
 ,4,434.66129,283.123656,1.537412
 ,5,382.992958,251.992958,1.521556
 ,6,520.927536,300.416667,1.736791
 ,7,351.240157,259.996063,1.352018
 ,8,636.529412,316.828431,2.019608
 ,9,401.797619,285.949405,1.406725
 ,10,491.982673,330.534653,1.496854
 ,11,913.041667,413.083333,2.209845
 ,12,320.25,266.72619,1.201194
 ,13,385.412935,292.631841,1.317688
 ,14,358.920635,268.31746,1.337573
 ,15,721.992519,389.13217,1.867964
 ,16,306.866667,245.825,1.249712
 ,17,378.074074,286.425926,1.319899
 ,18,464.592058,271.480144,1.713041
 ,19,341.056452,263.994624,1.292567
 ,20,328.742424,267.219697,1.228113
 ,21,443.435967,301.384196,1.468651
 ,22,330.066667,279.494872,1.183008
 ,23,282.428571,231.428571,1.220987
 ,24,382.161765,277.985294,1.373042
 ,25,491.153846,331.210526,1.482771
 ,26,256.985095,232.341463,1.107027
 ,27,242.44898,219.863946,1.103215
 ,28,260.042614,223.806818,1.162648
 ,29,603.355978,418.641304,1.44402
 ,30,655.709091,463.7,1.42681
 ,31,291.742075,253.70317,1.150882
 ,32,541.050485,422.914563,1.278844
 ,33,619.626866,445.104478,1.401386
 ,34,408.84,356.826667,1.151743
 ,35,369.687179,302.466667,1.223332
 ,36,530.222826,428.453804,1.245361
 ,37,585.63172,395.879032,1.482056
 ,38,715.472637,354.291045,2.031891
 ,39,436.078431,315.818627,1.382093
 ,40,429.847737,261.115226,1.649088
 ,41,403.41573,283.47191,1.423883
 ,42,457.955882,287.455882,1.597379
 ,43,620.785714,295.142857,2.106156
 ,44,392.175926,290.268519,1.349823
 ,45,463.551282,269.410256,1.72169
2,1,489.151261,369.305882,1.330647
 ,2,466.477941,312.122549,1.495175
 ,3,654.871069,428.600629,1.546876
 ,4,433.930108,282.63172,1.537603
 ,5,384.080986,251.338028,1.530911
 ,6,521.644928,299.09058,1.746151
 ,7,352.661417,260.271654,1.35576
 ,8,637.362745,316.093137,2.025497
 ,9,398.785714,287,1.391713
 ,10,491.175743,331.737624,1.490033
 ,11,907.306548,412.732143,2.197633
 ,12,323.654762,267.011905,1.211912
 ,13,384.228856,291.838308,1.317194
 ,14,357.071429,267.309524,1.335981
 ,15,718.770574,389.356608,1.858643
 ,16,306.883333,246.491667,1.245634
 ,17,379.324074,287.703704,1.318918
 ,18,463.191336,270.65704,1.712854
 ,19,339.806452,264.379032,1.285954
 ,20,328.80303,267.556818,1.2268
 ,21,443.940054,301.855586,1.468855
 ,22,332.774359,279.010256,1.195184
 ,23,283,231.72619,1.221737
 ,24,383.107843,278.490196,1.374059
 ,25,493.032389,330.963563,1.489851
 ,26,256.612466,232.647696,1.104057
 ,27,244.619048,218.911565,1.118219
 ,28,259.1875,223.65625,1.15963
 ,29,604.396739,418.557065,1.446394
 ,30,656.836364,461.672727,1.435958
 ,31,291.887608,254.574928,1.147367
 ,32,541.264078,421.776699,1.282933
 ,33,610.719403,444.895522,1.381793
 ,34,410.27,355.333333,1.160784
 ,35,369.876923,304.692308,1.215135
 ,36,526.244565,429.331522,1.234788
 ,37,582.920699,396.334677,1.474303
 ,38,711.266169,354.574627,2.018851
 ,39,431.465686,317.485294,1.360619
 ,40,432.946502,260.952675,1.661577
 ,41,404.865169,282.606742,1.434042
 ,42,450.338235,286.014706,1.576045
 ,43,574.5,297.678571,1.932494
 ,44,389.611111,288.472222,1.349335
 ,45,461.333333,268.820513,1.716728
3,1,488.352941,368.820168,1.329756
 ,2,463.720588,311.497549,1.489478
 ,3,651.248428,426.484277,1.546007
 ,4,423.954301,283.311828,1.499075
 ,5,382.373239,251.605634,1.521891
 ,6,520.800725,300.467391,1.737054
