Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,225.522277,209.415842,1.077494
 ,2,242.651376,220.883028,1.099234
 ,3,226.327935,210.477733,1.076116
 ,4,227.682692,210.739583,1.081124
 ,5,228.770889,211.991914,1.07972
 ,6,227.182997,209.582133,1.084536
 ,7,225.462536,210.56196,1.071292
 ,8,242.21267,213.945701,1.132823
 ,9,234.765766,212.058559,1.107773
 ,10,233.34058,211.65942,1.103317
 ,11,230.553691,210.486577,1.095955
 ,12,230.851351,211.756757,1.090869
 ,13,231.454225,211.570423,1.094686
 ,14,228.290566,211.343396,1.080878
 ,15,241.833333,216.552083,1.117353
 ,16,228.164474,211.138158,1.081313
2,1,226.10396,209.95297,1.07764
 ,2,243.752294,221.201835,1.102617
 ,3,226.356275,209.781377,1.079662
 ,4,227.63141,211.106571,1.078943
 ,5,228.121294,211.091644,1.081324
 ,6,226.966859,209.664265,1.083109
 ,7,225.475504,210.080692,1.073989
 ,8,242.294118,213.746606,1.134268
 ,9,235.558559,212.54955,1.108881
 ,10,234.601449,212.065217,1.106967
 ,11,230.711409,211.174497,1.093095
 ,12,230.668919,212.641892,1.085345
 ,13,232.454225,212.633803,1.093832
 ,14,229.064151,211.335849,1.084488
 ,15,242.822917,215.572917,1.127052
 ,16,228.230263,210.835526,1.083182
3,1,226.076733,210.957921,1.072203
 ,2,242.25,220.724771,1.0981
 ,3,226.651822,210.186235,1.079075
 ,4,228.032051,210.842949,1.082131
 ,5,228.48248,211.929919,1.078709
 ,6,227.270893,209.753602,1.084181
 ,7,225.847262,210.370317,1.074255
 ,8,241.900452,212.918552,1.136824
 ,9,236.797297,213.211712,1.111361
 ,10,233.086957,211.391304,1.103559
 ,11,230.365772,210.61745,1.094437
 ,12,231.263514,212.094595,1.090945
 ,13,231.834507,212.528169,1.091396
 ,14,227.977358,210.667925,1.082874
 ,15,241.53125,215.9375,1.119351
 ,16,228.914474,210.611842,1.087631
4,1,226.185644,209.863861,1.078398
 ,2,245.224771,222.029817,1.105131
 ,3,227.206478,210.765182,1.078728
 ,4,228.213141,210.964744,1.082447
 ,5,229.16442,211.487871,1.08416
 ,6,226.95245,209.770893,1.082577
 ,7,225.899135,209.48415,1.078958
 ,8,240.357466,212.986425,1.129244
 ,9,235.342342,213.927928,1.10068
 ,10,234.275362,211.427536,1.108847
 ,11,230.436242,211.231544,1.091667
 ,12,230.783784,212.141892,1.088484
 ,13,231.242958,212.883803,1.086888
 ,14,228.34717,210.781132,1.083921
 ,15,242.927083,214.8125,1.131574
 ,16,228.236842,211.447368,1.079904
5,1,225.455446,210.170792,1.073394
 ,2,245.766055,222.245413,1.106337
 ,3,226.522267,209.676113,1.080818
 ,4,228.148237,211.316506,1.080275
 ,5,228.221024,211.671159,1.078801
 ,6,226.841499,209.459654,1.08371
 ,7,225.638329,210.26513,1.073734
 ,8,241.402715,213.095023,1.133562
 ,9,236.95045,212.927928,1.11353
 ,10,233.971014,212.057971,1.103938
 ,11,230.275168,211.426174,1.089712
 ,12,230.891892,212.891892,1.085307
 ,13,231.447183,212.028169,1.092237
 ,14,227.698113,211.150943,1.079033
 ,15,242.21875,215.020833,1.127199
 ,16,229.144737,210.710526,1.088129
6,1,225.188119,209.844059,1.073787
 ,2,246.866972,221.823394,1.113628
 ,3,226.11336,210.02834,1.077058
 ,4,227.564904,211.348558,1.077375
 ,5,228.307278,211.45283,1.080405
 ,6,227.704611,209.78098,1.086057
 ,7,225.404899,210.257925,1.072707
 ,8,241.705882,213.475113,1.132854
 ,9,236.031532,212.824324,1.109692
 ,10,234.036232,211.26087,1.108419
 ,11,230.466443,211.016779,1.092955
 ,12,230.824324,212.317568,1.087793
 ,13,231.440141,211.834507,1.093182
 ,14,228.177358,210.754717,1.083443
 ,15,240.78125,215.635417,1.117275
 ,16,229.138158,210.269737,1.090557
7,1,225.655941,209.725248,1.076742
 ,2,243.733945,220.559633,1.10565
 ,3,226.417004,210.797571,1.074565
 ,4,227.75,211.121795,1.07938
 ,5,228.894879,211.196765,1.084356
 ,6,226.814121,209.757925,1.081923
 ,7,226.051873,209.943804,1.077382
