Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,213.266129,204.830645,1.041485
 ,2,212.580435,205.106522,1.036577
 ,3,214.857923,205.461749,1.045893
 ,4,217.080214,206.5,1.05139
 ,5,218.616279,206.503876,1.058821
 ,6,218.841564,207.458848,1.05497
 ,7,220.402597,207.097403,1.064419
 ,8,216,205.359223,1.051997
 ,9,215.923611,205.659722,1.050078
 ,10,216.687783,205.714932,1.053518
 ,11,214.664634,204.987805,1.047364
 ,12,216.393701,205.496063,1.053198
2,1,212.951613,205.11828,1.03854
 ,2,212.493478,205.213043,1.035653
 ,3,215.236339,205.418033,1.047971
 ,4,217.636364,206.593583,1.053629
 ,5,218.643411,206.565891,1.058679
 ,6,218.874486,207.615226,1.054313
 ,7,220.402597,207.11039,1.064313
 ,8,215.514563,205.485437,1.048962
 ,9,215.9375,206.173611,1.04752
 ,10,216.366516,205.723982,1.051894
 ,11,214.768293,205.219512,1.046698
 ,12,216.03937,205.200787,1.052977
3,1,213.172043,205.524194,1.037567
 ,2,212.63913,205.536957,1.034696
 ,3,214.972678,205.546448,1.046021
 ,4,217.697861,206.435829,1.054732
 ,5,218.965116,206.395349,1.061092
 ,6,218.660494,207.290123,1.054939
 ,7,221.116883,206.993506,1.068395
 ,8,216.165049,206.271845,1.048105
 ,9,216.236111,205.704861,1.051352
 ,10,216.773756,205.841629,1.053281
 ,11,215.04878,205.240854,1.047966
 ,12,215.775591,205.708661,1.049121
4,1,212.545699,205.155914,1.036353
 ,2,212.228261,205.16087,1.034607
 ,3,215.356557,205.476776,1.048252
 ,4,218.018717,206.55615,1.05565
 ,5,218.713178,206.534884,1.059142
 ,6,218.911523,207.152263,1.056901
 ,7,220.435065,206.798701,1.06614
 ,8,215.737864,205.524272,1.049831
 ,9,215.40625,205.475694,1.048466
 ,10,216.565611,205.642534,1.053268
 ,11,214.789634,205.582317,1.044941
 ,12,216.043307,205.409449,1.051916
5,1,212.776882,205.473118,1.035842
 ,2,212.165217,205.306522,1.033556
 ,3,215,205.386612,1.046959
 ,4,217.609626,206.572193,1.053591
 ,5,218.616279,206.693798,1.057869
 ,6,218.504115,207.218107,1.054556
 ,7,220.772727,206.603896,1.068676
 ,8,216.504854,205.271845,1.054885
 ,9,215.680556,205.565972,1.049363
 ,10,216.343891,205.769231,1.051533
 ,11,214.615854,205.466463,1.04466
 ,12,215.901575,205.897638,1.048746
6,1,212.564516,205.319892,1.035631
 ,2,212.471739,205.102174,1.036078
 ,3,215.206284,205.213115,1.048868
 ,4,217.59893,206.40107,1.054418
 ,5,218.186047,206.573643,1.056375
 ,6,218.73251,207.493827,1.05427
 ,7,220.25974,206.941558,1.064521
 ,8,216.466019,205.378641,1.054181
 ,9,215.864583,205.805556,1.049037
 ,10,217.248869,205.597285,1.056837
 ,11,214.914634,205.384146,1.046559
 ,12,216.145669,205.511811,1.051903
7,1,212.706989,205.196237,1.036897
 ,2,212.515217,205.406522,1.034791
 ,3,214.780055,205.528689,1.045192
 ,4,217.406417,206.692513,1.052013
 ,5,218.341085,206.399225,1.05802
 ,6,218.639918,207.170782,1.055468
 ,7,220.74026,207.142857,1.065777
 ,8,215.932039,205.563107,1.050604
 ,9,215.847222,205.663194,1.049692
 ,10,216.493213,205.927602,1.051466
 ,11,214.606707,205.256098,1.045715
 ,12,215.629921,205.275591,1.050608
8,1,212.728495,205.061828,1.037788
 ,2,212.458696,205.056522,1.036268
 ,3,214.915301,205.493169,1.046019
 ,4,217.762032,206.606952,1.054166
 ,5,218.341085,206.372093,1.058169
 ,6,219.09465,207.528807,1.055819
 ,7,220.305195,206.74026,1.065776
 ,8,215.572816,205.23301,1.05055
 ,9,216.333333,205.753472,1.051596
 ,10,216.371041,205.80543,1.051501
 ,11,214.155488,204.969512,1.044973
 ,12,216.059055,205.488189,1.051595
9,1,212.526882,205.22043,1.035945
 ,2,212.53913,205.03913,1.036732
 ,3,215.248634,205.289617,1.048672
 ,4,217.320856,206.548128,1.052325
 ,5,218.515504,206.27907,1.059554
 ,6,219.166667,207.520576,1.056197
 ,7,220.590909,206.811688,1.066758
 ,8,215.572816,205.951456,1.046873
 ,9,215.604167,205.409722,1.049786
 ,10,216.909502,205.977376,1.053237
 ,11,214.426829,204.996951,1.046162
 ,12,216.141732,205.73622,1.050778
10,1,212.841398,205.142473,1.037867
 ,2,212.506522,205.032609,1.036602
 ,3,215.046448,205.226776,1.048
 ,4,217.425134,206.775401,1.051699
 ,5,218.573643,206.662791,1.057802
 ,6,218.763374,207.565844,1.054046
 ,7,220.077922,206.961039,1.063486
 ,8,216.038835,205.601942,1.050931
 ,9,216.131944,205.430556,1.052265
 ,10,216.0181,205.778281,1.049906
 ,11,214.32622,205.195122,1.044682
 ,12,215.653543,205.208661,1.051092
11,1,212.790323,205.163978,1.037426
 ,2,212.386957,205.195652,1.035202
 ,3,215.038251,205.218579,1.048023
 ,4,217.363636,206.612299,1.052194
 ,5,218.054264,206.639535,1.055439
 ,6,218.866255,207.141975,1.056693
 ,7,220.493506,206.746753,1.066649
 ,8,216.252427,205.436893,1.052757
 ,9,215.902778,205.645833,1.049985
 ,10,216.701357,205.58371,1.054261
 ,11,214.493902,205.097561,1.045975
 ,12,216.059055,205.413386,1.05196
12,1,212.615591,205.215054,1.036378
 ,2,212.280435,205.067391,1.035314
 ,3,215.129781,205.375683,1.047676
 ,4,217.593583,206.379679,1.05447
 ,5,218.069767,206.515504,1.056123
 ,6,218.969136,207.37037,1.056036
 ,7,220.12987,206.863636,1.064264
 ,8,215.854369,205.796117,1.049018
 ,9,215.802083,205.34375,1.051084
 ,10,216.565611,205.9819,1.051552
 ,11,214.259146,205.332317,1.043654
 ,12,215.968504,205.358268,1.051852
13,1,212.483871,205.268817,1.03553
 ,2,212.354348,205.078261,1.035647
 ,3,215.064208,205.331967,1.04757
 ,4,217.240642,206.596257,1.051707
 ,5,218.290698,206.302326,1.058304
 ,6,218.841564,207.273663,1.055911
 ,7,220.103896,206.701299,1.064994
 ,8,215.495146,205.349515,1.049551
 ,9,215.701389,205.513889,1.04972
 ,10,216.692308,205.932127,1.052433
 ,11,214.765244,205.283537,1.04637
 ,12,216,205.125984,1.053204
14,1,212.583333,204.994624,1.037311
 ,2,212.628261,205.384783,1.035444
 ,3,214.864754,205.346995,1.04651
 ,4,217.304813,206.283422,1.053574
 ,5,218.48062,206.244186,1.05952
 ,6,218.67284,207.113169,1.055896
 ,7,220.285714,206.707792,1.065845
 ,8,215.834951,205.650485,1.049718
 ,9,215.635417,205.666667,1.048642
 ,10,216.886878,205.918552,1.053448
 ,11,214.457317,205.155488,1.045465
 ,12,215.933071,205.177165,1.052599
15,1,212.591398,205.274194,1.035992
 ,2,212.045652,204.965217,1.034716
 ,3,214.946721,205.170765,1.047804
 ,4,217.617647,206.360963,1.054762
 ,5,217.906977,206.55814,1.055119
 ,6,218.185185,207.306584,1.05256
 ,7,220.74026,206.642857,1.068336
 ,8,216.174757,205.76699,1.050763
 ,9,215.802083,205.392361,1.05085
 ,10,216.321267,205.683258,1.051884
 ,11,214.469512,205.082317,1.045946
 ,12,215.527559,205.440945,1.04926
16,1,212.497312,205.467742,1.034583
 ,2,212.523913,205.204348,1.035813
 ,3,214.773224,205.297814,1.046311
 ,4,217.574866,206.430481,1.054144
 ,5,218.492248,206.643411,1.057502
 ,6,218.903292,207.320988,1.055935
 ,7,220.214286,206.694805,1.065587
 ,8,215.708738,205.427184,1.050205
 ,9,215.677083,205.809028,1.048076
 ,10,216.294118,205.855204,1.050849
 ,11,215.030488,205.603659,1.045988
 ,12,215.748031,205.220472,1.051474
17,1,212.346774,205.198925,1.035143
 ,2,212.163043,205.293478,1.033637
 ,3,214.874317,205.101093,1.047824
 ,4,216.874332,206.334225,1.051269
 ,5,218.352713,206.744186,1.056315
 ,6,218.351852,207.623457,1.051764
 ,7,220.142857,207.051948,1.063391
 ,8,216.067961,205.436893,1.051893
 ,9,215.677083,205.597222,1.049206
 ,10,216.900452,205.565611,1.055328
 ,11,214.573171,205.341463,1.045116
 ,12,215.649606,205.267717,1.050727
18,1,212.438172,205.22043,1.035487
 ,2,212.413043,205.171739,1.035449
 ,3,214.827869,205.465847,1.045713
 ,4,217.540107,206.63369,1.052939
 ,5,218.263566,206,1.059695
 ,6,218.588477,207.366255,1.054194
 ,7,219.772727,206.902597,1.06233
 ,8,216.514563,205.572816,1.053442
 ,9,216.013889,205.649306,1.050569
 ,10,216.38914,205.755656,1.05187
 ,11,214.54878,205.161585,1.045931
 ,12,215.535433,205.393701,1.049539
19,1,212.967742,205.33871,1.037454
 ,2,212.336957,205.534783,1.033273
 ,3,215.045082,205.494536,1.046637
 ,4,217.582888,206.933155,1.051654
 ,5,218.27907,206.166667,1.058931
 ,6,218.950617,207.411523,1.055704
 ,7,220.435065,207.402597,1.062945
 ,8,216.368932,205.640777,1.05231
 ,9,216.128472,205.586806,1.051433
 ,10,216.624434,205.977376,1.051825
 ,11,214.530488,205.207317,1.045561
 ,12,216.023622,205.69685,1.050337
20,1,213.123656,204.887097,1.040517
 ,2,212.686957,204.978261,1.037779
 ,3,215.172131,205.525956,1.047092
 ,4,217.836898,206.663102,1.054238
 ,5,218.546512,206.713178,1.057415
 ,6,219.076132,207.333333,1.056719
 ,7,220.454545,206.642857,1.066992
 ,8,216.475728,205.281553,1.05471
 ,9,216.284722,205.354167,1.053405
 ,10,217.067873,206.262443,1.05257
 ,11,214.914634,205.042683,1.048309
 ,12,216.826772,205.311024,1.056243
21,1,213.419355,205.397849,1.03931
 ,2,212.582609,205.341304,1.035432
 ,3,215.469945,205.403005,1.049176
 ,4,217.917112,206.430481,1.055811
 ,5,218.879845,206.643411,1.059379
 ,6,218.960905,207.376543,1.055921
 ,7,220.746753,206.857143,1.067312
 ,8,216.563107,205.543689,1.053766
 ,9,216.170139,205.572917,1.051692
 ,10,216.846154,205.710407,1.054335
 ,11,215.192073,205.182927,1.048941
 ,12,215.854331,205.503937,1.050527
22,1,213.080645,205.276882,1.038302
 ,2,212.565217,205.030435,1.036913
 ,3,215.422131,205.355191,1.049168
 ,4,217.497326,206.430481,1.053776
 ,5,218.344961,206.705426,1.056489
 ,6,219.039095,207.481481,1.055809
 ,7,220.649351,206.961039,1.066257
 ,8,216.019417,205.883495,1.049403
 ,9,216.305556,205.545139,1.052497
 ,10,217.013575,205.751131,1.054951
 ,11,215.073171,205.307927,1.047716
 ,12,216.26378,205.271654,1.053696
23,1,213.196237,205.129032,1.039644
 ,2,212.723913,205.278261,1.036456
 ,3,215.329235,205.14071,1.049818
 ,4,217.708556,206.411765,1.054888
 ,5,218.248062,206.445736,1.057347
 ,6,218.613169,207.36214,1.054339
 ,7,220.512987,206.818182,1.066338
 ,8,216.883495,205.436893,1.055859
 ,9,215.732639,205.326389,1.050825
 ,10,216.737557,205.791855,1.053369
 ,11,214.97561,205.564024,1.045943
 ,12,216.019685,205.437008,1.051678
24,1,212.736559,205.051075,1.037795
 ,2,212.721739,205.243478,1.036595
 ,3,215.120219,205.401639,1.047472
 ,4,217.377005,206.328877,1.053726
 ,5,218.352713,206.488372,1.057613
 ,6,218.641975,207.253086,1.055043
 ,7,220.772727,206.961039,1.066906
 ,8,215.640777,205.786408,1.048041
 ,9,215.993056,205.586806,1.050746
 ,10,217.117647,205.533937,1.056531
 ,11,215.02439,205.365854,1.047179
 ,12,216.027559,205.444882,1.051644
25,1,212.650538,205.115591,1.037054
 ,2,212.719565,205.186957,1.036845
 ,3,215.193989,205.273224,1.048511
 ,4,217.681818,206.339572,1.05514
 ,5,218.096899,206.472868,1.056482
 ,6,218.382716,207.156379,1.054258
 ,7,220.357143,206.88961,1.065258
 ,8,215.330097,205.980583,1.045559
 ,9,215.798611,205.225694,1.051664
 ,10,216.479638,205.656109,1.052781
 ,11,214.82622,205.143293,1.047319
 ,12,215.480315,205.279528,1.049863
26,1,212.798387,205.30914,1.036814
 ,2,212.576087,204.917391,1.037514
 ,3,215.090164,205.162568,1.048543
 ,4,217.574866,206.334225,1.054628
 ,5,218.488372,206.387597,1.058807
 ,6,218.580247,206.936214,1.056352
 ,7,220.493506,206.590909,1.067421
 ,8,215.68932,205.718447,1.048657
 ,9,216.03125,205.802083,1.04985
 ,10,217.447964,205.447964,1.058563
 ,11,215.003049,205.10061,1.048426
 ,12,216.007874,205.732283,1.050102
27,1,212.572581,205.072581,1.036869
 ,2,212.4,205.119565,1.035665
 ,3,215.338798,205.280055,1.049155
 ,4,217.114973,206.529412,1.051414
 ,5,218.213178,206.356589,1.057604
 ,6,218.886831,207.203704,1.056439
