Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,213.708288,204.300436,1.046611
 ,2,211.94523,204.038869,1.039256
 ,3,214.195426,204.798337,1.04648
 ,4,218.464252,205.78265,1.062209
 ,5,219.591743,205.93578,1.066841
 ,6,217.444631,206.288591,1.054704
 ,7,221.298246,206.97807,1.069752
 ,8,215.719155,205.382413,1.050849
 ,9,213.006517,204.300507,1.043135
 ,10,209.90201,203.191792,1.033541
 ,11,218.73424,205.179234,1.066599
 ,12,215.095238,204.854167,1.050621
 ,13,217.183742,206.532294,1.052056
 ,14,215.378218,205.234653,1.049945
 ,15,216.41165,205.180583,1.055323
 ,16,217.933007,204.918301,1.064084
 ,17,219.726563,207.851563,1.057685
2,1,213.967285,204.430207,1.04717
 ,2,212.272085,204.45053,1.038846
 ,3,214.467775,204.686071,1.048355
 ,4,218.503337,205.853194,1.061988
 ,5,219.775229,205.807339,1.068455
 ,6,217.503356,206.213087,1.055272
 ,7,222,206.199561,1.077214
 ,8,215.97955,205.24608,1.052806
 ,9,213.342505,204.690804,1.042799
 ,10,210.249581,203.323283,1.034593
 ,11,218.78492,205.792336,1.063634
 ,12,214.833333,204.839286,1.049343
 ,13,217.678174,206.815145,1.05302
 ,14,215.791089,205.035644,1.053021
 ,15,216.019417,205.972816,1.049397
 ,16,218.158497,205.055556,1.064459
 ,17,220.992188,207.660156,1.064702
3,1,214.199564,204.461832,1.048162
 ,2,211.926678,204.590106,1.036428
 ,3,213.997921,204.702703,1.045957
 ,4,218.385129,206.104862,1.06013
 ,5,219.736239,206.444954,1.064956
 ,6,218.266779,205.771812,1.061269
 ,7,221.519737,206.745614,1.072011
 ,8,216.03681,204.856169,1.055167
 ,9,213.204924,204.396814,1.043644
 ,10,210.301508,203.549414,1.033626
 ,11,219.027194,206.150803,1.063
 ,12,215.375,205.220238,1.049979
 ,13,217.98441,206.67706,1.055229
 ,14,215.836634,205.276238,1.052034
 ,15,215.198058,206.08932,1.044738
 ,16,218.263072,205.655229,1.061814
 ,17,220.8125,207.855469,1.062943
4,1,213.599782,204.266085,1.046232
 ,2,212.411661,204.69523,1.038223
 ,3,214.517672,204.866944,1.047669
 ,4,218.891325,205.72164,1.064577
 ,5,219.678899,207.027523,1.06165
 ,6,217.894295,205.58557,1.060387
 ,7,222.089912,205.848684,1.079511
 ,8,216.288344,205.166326,1.054757
 ,9,213.291093,204.74656,1.042236
 ,10,210.293132,203.18593,1.035426
 ,11,218.838072,205.700865,1.06443
 ,12,216.017857,205.264881,1.052841
 ,13,217.799555,207.097996,1.052227
 ,14,216.177228,205.679208,1.051605
 ,15,215.953398,205.603883,1.050887
 ,16,217.614379,205.380719,1.060057
 ,17,220.707031,208.296875,1.06018
5,1,213.661941,204.753544,1.044064
 ,2,212.034452,204.421378,1.037777
 ,3,214.985447,204.804574,1.050252
 ,4,218.450906,205.869399,1.061653
 ,5,220.041284,206.28211,1.067364
 ,6,218.028523,205.724832,1.060332
 ,7,221.491228,206.546053,1.07301
 ,8,215.923654,205.396046,1.051818
 ,9,213.324403,204.703838,1.042686
 ,10,210.029313,203.446399,1.032838
 ,11,218.969098,205.857849,1.064297
 ,12,215.056548,205.511905,1.046967
 ,13,217.534521,206.878619,1.051964
 ,14,215.968317,205.50495,1.051409
 ,15,216.165049,206.524272,1.047231
 ,16,217.622549,205.565359,1.059119
 ,17,220.835938,208.539063,1.05949
6,1,213.970011,204.894766,1.044804
 ,2,212.210247,204.39841,1.038726
 ,3,213.904366,204.731809,1.04538
 ,4,218.042898,205.911344,1.059448
 ,5,219.772936,206.667431,1.063923
