Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,221.474549,209.320441,1.059065
 ,2,221.02459,206.872365,1.069369
 ,3,222.604428,206.660517,1.078161
 ,4,225.177852,207.231544,1.087649
 ,5,229.978571,207.528571,1.109281
 ,6,227.526005,207.20331,1.099114
 ,7,246.270833,212.328125,1.161115
 ,8,231.799479,210.877604,1.100568
 ,9,230.426829,211.005226,1.093068
 ,10,228.076233,211.134529,1.081249
 ,11,224.475806,206.430108,1.088658
 ,12,227.357401,206.6787,1.101014
 ,13,233.159677,208.748387,1.11809
 ,14,240.659483,209.706897,1.148736
2,1,221.938277,209.386573,1.060927
 ,2,221.56089,207.333724,1.069627
 ,3,223.354982,206.524723,1.082551
 ,4,225.055369,207.221477,1.087172
 ,5,231.235714,207.703571,1.114624
 ,6,226.619385,207.456265,1.09346
 ,7,244.78125,210.552083,1.163821
 ,8,231.1875,210.054688,1.101722
 ,9,231.268293,211.972125,1.092176
 ,10,228.289238,210.352018,1.086376
 ,11,223.532258,206.206989,1.085207
 ,12,228.581227,207.537906,1.102322
 ,13,232.409677,209.380645,1.111046
 ,14,240.719828,209.081897,1.1526
3,1,221.898998,209.056313,1.062342
 ,2,220.79274,206.681499,1.069338
 ,3,222.905535,206.35203,1.081253
 ,4,224.484899,206.949664,1.085563
 ,5,229.835714,208.739286,1.102125
 ,6,226.856974,206.834515,1.097869
 ,7,246.552083,210.677083,1.171307
 ,8,231.614583,210.84375,1.099526
 ,9,230.513937,211.188153,1.092715
 ,10,227.533632,211.32287,1.077614
 ,11,224.951613,205.44086,1.096055
 ,12,227.606498,205.036101,1.111298
 ,13,233.153226,208.312903,1.120468
 ,14,240.133621,210.616379,1.141094
4,1,221.981563,209.453908,1.060768
 ,2,221.179157,207.63466,1.066155
 ,3,223.432103,206.714022,1.081909
 ,4,225.229866,206.385906,1.092242
 ,5,230.146429,207.957143,1.107692
 ,6,227.452719,207.410165,1.097797
 ,7,246.369792,210.25,1.173019
 ,8,231.627604,211.822917,1.09463
 ,9,231.606272,211.437282,1.096462
 ,10,228.414798,211.152466,1.082836
 ,11,224.897849,206.043011,1.092608
 ,12,227.382671,206.953069,1.099769
 ,13,233.472581,208.793548,1.119323
 ,14,241.711207,211.008621,1.146573
