Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,220.186788,206.979499,1.064117
 ,2,223.92,208.746154,1.073104
 ,3,223.203333,207.936667,1.073716
 ,4,224.15445,208.884817,1.073474
 ,5,220.179952,207.528986,1.061276
 ,6,218.039795,206.560976,1.05587
 ,7,221.583333,208.441176,1.063336
 ,8,222.007576,208.761364,1.063795
 ,9,223.355634,209.059859,1.068694
 ,10,229.761494,211.477011,1.086706
 ,11,220.922857,207.174286,1.066657
2,1,219.808656,206.952164,1.062466
 ,2,223.830769,208.132308,1.075751
 ,3,223.166667,207.443333,1.076123
 ,4,222.884817,208.520942,1.069329
 ,5,220.567633,207.747585,1.062073
 ,6,217.973042,206.571245,1.055504
 ,7,221.308824,208.784314,1.060258
 ,8,222.018939,208.443182,1.065478
 ,9,223.676056,208.820423,1.07155
 ,10,229.298851,211.701149,1.083296
 ,11,220.88,206.991429,1.067457
3,1,219.626424,207.280182,1.059903
 ,2,224.190769,208.043077,1.077968
 ,3,223.276667,207.856667,1.074524
 ,4,223.73822,208.667539,1.072644
 ,5,220.157005,207.364734,1.062053
 ,6,217.887035,206.033376,1.057874
 ,7,221.632353,208.926471,1.061166
 ,8,221.984848,208.67803,1.06407
 ,9,223.669014,208.338028,1.073935
 ,10,229.456897,211.692529,1.084109
 ,11,221.057143,206.725714,1.069653
4,1,220.002278,207.289294,1.0617
 ,2,223.653846,208.290769,1.074105
 ,3,223.903333,207.923333,1.077274
 ,4,223.290576,209.361257,1.06699
 ,5,220.165459,207.28744,1.062466
 ,6,217.730424,206.42362,1.055111
 ,7,221.348039,208.882353,1.060099
 ,8,221.454545,208.643939,1.061686
 ,9,223.306338,208.658451,1.070559
 ,10,229.017241,211.232759,1.084374
 ,11,220.831429,207.605714,1.064008
5,1,219.323462,207.05467,1.059598
 ,2,223.692308,207.958462,1.075955
 ,3,223.193333,207.613333,1.075314
 ,4,223.562827,209.073298,1.069649
 ,5,220.385266,207.300725,1.063454
 ,6,217.79846,206.001284,1.057614
 ,7,221.686275,208.696078,1.062639
 ,8,221.651515,208.17803,1.065075
 ,9,223.091549,208.644366,1.069538
 ,10,229.189655,211.635057,1.083146
 ,11,220.517143,207.14,1.064886
6,1,219.810934,207.225513,1.061047
 ,2,223.476923,207.952308,1.075008
 ,3,222.346667,207.726667,1.070678
 ,4,223.358639,209.060209,1.068788
 ,5,220.278986,207.227053,1.063328
 ,6,217.824134,206.245186,1.056427
 ,7,221.063725,208.818627,1.058919
 ,8,222.037879,208.420455,1.065711
 ,9,223.56338,208.545775,1.072362
 ,10,229.566092,211.721264,1.08452
 ,11,220.774286,207.145714,1.06609
