Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,222.981187,207.34081,1.0758
 ,2,225.348993,208.206376,1.082927
 ,3,228.375,210.666667,1.08463
 ,4,223.279279,208.743243,1.070247
 ,5,228.756098,211.414634,1.08269
 ,6,223.809524,208.190476,1.075735
 ,7,224.892857,207.698052,1.08334
 ,8,237.842262,214.66369,1.108571
 ,9,234.005217,213.852174,1.094792
 ,10,225.453125,210.409375,1.072072
 ,11,222.921429,208.533333,1.0696
 ,12,224.937008,209.76378,1.073001
 ,13,243.802817,215.967136,1.129453
 ,14,228.401709,210.837607,1.084004
 ,15,221.771368,206.998932,1.071975
 ,16,232.652778,209.928241,1.108808
2,1,227.831404,208.328509,1.093519
 ,2,225.197987,207.931208,1.083645
 ,3,228.875,210.952381,1.085633
 ,4,223.301802,208.693694,1.070636
 ,5,229.115854,212,1.081354
 ,6,223.563492,209.198413,1.069231
 ,7,224.516234,207.594156,1.082106
 ,8,238.488095,213.880952,1.115588
 ,9,234.791304,214.043478,1.097558
 ,10,225.459375,210.384375,1.07229
 ,11,223.471429,207.609524,1.077012
 ,12,225.035433,209.968504,1.072254
 ,13,243.298122,215.457746,1.129852
 ,14,228.760684,211.717949,1.08121
 ,15,221.813034,206.688034,1.073784
 ,16,232.652778,210.388889,1.106446
3,1,228.221418,208.280029,1.09571
 ,2,226.010067,208.478188,1.08469
 ,3,229.479167,210.97619,1.088385
 ,4,222.711712,207.581081,1.073491
 ,5,228.542683,212.189024,1.077464
 ,6,224.730159,208.007937,1.081164
 ,7,225.051948,207.146104,1.087069
 ,8,238.821429,214.78869,1.112465
 ,9,234.864348,213.853913,1.098893
 ,10,226.359375,210.65,1.07519
 ,11,222.795238,208.452381,1.069376
 ,12,225.488189,209.972441,1.074448
 ,13,243.284038,215.711268,1.12841
 ,14,229.794872,211.888889,1.08506
 ,15,222.623932,206.389957,1.079236
 ,16,232.972222,210.604167,1.106798
4,1,228.48987,208.256874,1.097084
 ,2,225.187919,208.525168,1.080501
 ,3,228.800595,210.404762,1.088186
 ,4,222.896396,208.238739,1.070901
 ,5,229.969512,211.02439,1.090579
 ,6,224.222222,208.84127,1.074342
 ,7,225.376623,207.928571,1.084422
 ,8,238.401786,214.130952,1.113874
 ,9,234.297391,213.631304,1.097387
 ,10,225.85625,209.58125,1.078308
