Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,214.027412,205.586257,1.041613
 ,2,214.112116,205.745027,1.041264
 ,3,214.215736,205.263959,1.044209
 ,4,215.266839,205.411917,1.048571
 ,5,214.555556,205.012346,1.047106
 ,6,220.340909,209.356061,1.053091
 ,7,214.376344,205.467742,1.044021
 ,8,216.224299,206.560748,1.047425
 ,9,214.3296,205.3536,1.04427
 ,10,213.688025,205.080882,1.042514
 ,11,213.39322,204.674576,1.043221
 ,12,214.543396,205.984906,1.042056
 ,13,214.547945,205.655251,1.043825
 ,14,215.67233,207.031553,1.042311
 ,15,215.257796,207.569647,1.037575
 ,16,216.313364,206.815668,1.046483
 ,17,217.948198,207.664414,1.050046
2,1,214.151681,205.56652,1.042292
 ,2,215.188065,205.455696,1.047924
 ,3,214.799492,205.936548,1.043658
 ,4,215.417098,205.914508,1.046651
 ,5,214.697531,204.734568,1.049177
 ,6,220.719697,210.310606,1.05017
 ,7,215.61828,205.623656,1.049156
 ,8,216.520249,206.457944,1.049308
 ,9,214.7168,205.4936,1.045435
 ,10,213.646008,205.183824,1.041757
 ,11,213.071186,204.674576,1.041612
 ,12,215.30566,205.984906,1.045882
 ,13,214.874429,206.210046,1.042597
 ,14,215.648058,207.597087,1.039309
 ,15,215.168399,207.193347,1.038897
 ,16,216.364055,206.276498,1.04945
 ,17,218.394144,207.966216,1.050768
3,1,213.872442,205.918129,1.039194
 ,2,215.03255,205.884268,1.045053
 ,3,214.568528,205.258883,1.045906
 ,4,215.367876,205.839378,1.046807
 ,5,214.339506,205.87037,1.041707
 ,6,220.340909,209.492424,1.052523
 ,7,215.38172,205.908602,1.046559
 ,8,216.654206,206.560748,1.049431
 ,9,214.6856,205.3792,1.045851
 ,10,213.223739,205.42542,1.038512
 ,11,213.227119,205.044068,1.040431
 ,12,214.766038,205.633962,1.044956
 ,13,214.296804,205.97032,1.040913
 ,14,215.682039,207.614078,1.039395
 ,15,216.151767,207.241164,1.043526
 ,16,217.16129,207.336406,1.048021
 ,17,218.513514,207.790541,1.052176
4,1,214.422149,205.866228,1.0421
 ,2,215.573237,206.511754,1.04437
 ,3,214.020305,205.979695,1.03969
 ,4,215.717617,205.702073,1.049209
 ,5,213.882716,205.518519,1.041352
 ,6,220.181818,209.287879,1.052837
 ,7,215.553763,205.602151,1.049104
 ,8,216.323988,206.28972,1.049182
 ,9,214.5976,205.4968,1.04488
 ,10,213.481092,205.121849,1.041327
 ,11,214.071186,205.233898,1.043528
 ,12,215.301887,205.969811,1.045837
 ,13,214.19863,206.399543,1.038294
 ,14,215.351942,206.662621,1.042593
 ,15,215.565489,207.149688,1.041231
 ,16,216.317972,207.046083,1.045273
 ,17,217.781532,207.452703,1.050305
5,1,214.320541,205.933845,1.041322
 ,2,215.273056,205.81736,1.046472
