Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,709.389881,397.488095,1.799434
 ,2,523.373362,307.371179,1.705448
 ,3,1125.24594,471.795824,2.387074
 ,4,1220.041885,661.222513,1.853533
 ,5,684.12037,299.462963,2.285572
 ,6,505.85119,295.333333,1.715332
 ,7,971.707581,487.050542,2.010314
 ,8,714.589431,347.121951,2.063316
 ,9,826.222727,349.713636,2.365889
 ,10,880.331169,350.824675,2.511888
 ,11,659.540201,322.207705,2.047213
 ,12,403.002976,258.502976,1.560347
 ,13,760.848592,359.376761,2.130407
 ,14,1124.575,489.322368,2.319653
 ,15,571.620513,324.476923,1.765796
 ,16,620.592105,311.657895,1.995379
 ,17,460.641618,383.635838,1.203258
 ,18,1162.286667,425.9,2.73986
 ,19,1061.948276,366.100575,2.896156
 ,20,856.629428,370.299728,2.311587
 ,21,886.161765,382.637255,2.326827
 ,22,1460.864734,533.301932,2.731651
 ,23,871.376042,574.048958,1.525458
 ,24,1476.321267,448.529412,3.270855
 ,25,1493.75,530.807971,2.886542
 ,26,2083.217262,667.196429,3.144328
 ,27,483.340206,422.865979,1.141577
 ,28,1109.626923,559.224359,1.986285
 ,29,1325.139946,525.697011,2.512826
 ,30,607.367647,336.823529,1.792599
 ,31,1064.239892,404.789757,2.62919
 ,32,1101.836538,335.644231,3.274825
 ,33,543.041114,326.874005,1.662786
 ,34,758.049032,377.388387,2.009464
 ,35,1046.347826,365.625,2.86303
 ,36,1307.763514,569.581081,2.296769
2,1,706.178571,398.214286,1.786625
 ,2,523.255459,307.779476,1.703419
 ,3,1125.512761,470.278422,2.395168
 ,4,1221.649215,658.929319,1.863628
 ,5,682.287037,297.759259,2.293921
 ,6,506.348214,295.223214,1.717415
 ,7,972.418773,487.436823,2.009073
 ,8,715.420732,347.158537,2.064844
 ,9,826.713636,348.554545,2.374357
 ,10,880.597403,349.253247,2.523828
 ,11,658.424623,322.798157,2.039929
 ,12,402.21131,257.910714,1.560937
 ,13,762.140845,356.672535,2.151166
 ,14,1124.556579,489.882895,2.316774
 ,15,568.158974,324.035897,1.7574
 ,16,619.736842,310.464912,2.000836
 ,17,460.445087,383.213873,1.203771
 ,18,1166.833333,426.24,2.748854
 ,19,1057.844828,364.405172,2.897934
 ,20,858.258856,371.771117,2.30844
 ,21,882.259804,383.465686,2.313368
 ,22,1465.391304,534.306763,2.735515
 ,23,871.591667,573.619792,1.526856
 ,24,1482.986425,447.289593,3.296389
 ,25,1494.485507,532.318841,2.874996
