Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,209.538187,206.156868,1.016745
 ,2,210.179532,206.705984,1.017151
 ,3,210.339309,204.90571,1.02687
 ,4,212.171329,205.634033,1.032157
 ,5,211.312998,204.761179,1.032366
 ,6,211.308557,204.753673,1.032377
 ,7,209.427665,204.942893,1.022257
 ,8,208.195294,204.172706,1.020059
 ,9,207.914419,204.505426,1.017023
 ,10,210.03144,204.755578,1.026117
 ,11,210.031359,204.423345,1.027754
 ,12,208.633392,204.068905,1.022728
 ,13,210.288043,204.421196,1.029076
 ,14,208.632052,204.157809,1.02226
 ,15,213.248588,205.861582,1.036257
 ,16,217.489316,205.709402,1.057593
 ,17,212.679191,205.343931,1.036069
 ,18,210.771523,204.735099,1.029856
2,1,209.754945,206.471703,1.016228
 ,2,210.169124,206.666088,1.017282
 ,3,210.535857,205.229084,1.026233
 ,4,212.520979,205.62704,1.033901
 ,5,211.284575,205.186828,1.030103
 ,6,211.280899,205.438202,1.028796
 ,7,209.206218,204.791244,1.021895
 ,8,208.305882,204.366588,1.019637
 ,9,208.004961,204.570853,1.017121
 ,10,210.156694,204.876268,1.026141
 ,11,210.367596,204.601045,1.028557
 ,12,208.70318,204.300353,1.02192
 ,13,210.744565,204.755435,1.029605
 ,14,208.737531,204.521668,1.020963
 ,15,213.641243,206.183616,1.036591
 ,16,217.886752,206.152778,1.057226
 ,17,212.907514,205.606936,1.035838
 ,18,211.427152,204.717439,1.033147
3,1,209.475,206.266209,1.015894
 ,2,210.287944,206.830876,1.017031
 ,3,210.294157,205.129482,1.025535
 ,4,212.493007,205.583916,1.033967
 ,5,211.247834,205.450607,1.028555
 ,6,210.951599,205.27917,1.028044
 ,7,209.24302,205.048223,1.020805
 ,8,208.008,204.284235,1.018593
 ,9,208.351008,204.797519,1.017692
 ,10,210.063895,204.600406,1.027069
 ,11,210.268293,205.055749,1.025801
 ,12,208.781802,204.717314,1.020206
 ,13,210.641304,204.918478,1.028301
 ,14,208.946034,204.219133,1.023486
 ,15,213.370056,205.799435,1.037143
 ,16,217.792735,205.889957,1.058149
 ,17,212.66474,205.049133,1.037482
 ,18,211.101545,204.802428,1.031094
4,1,209.737637,206.352473,1.016746
 ,2,210.526453,206.465742,1.020012
 ,3,210.51992,205.068393,1.026931
 ,4,212.638695,205.747086,1.03382
 ,5,211.047487,205.221144,1.028756
 ,6,211.084702,205.116681,1.02943
 ,7,209.454315,204.851523,1.022817
 ,8,208.069647,204.562824,1.017486
 ,9,208.167132,204.686202,1.017357
 ,10,210.099899,204.770791,1.026373
 ,11,210.243902,204.679443,1.027532
 ,12,209.022968,204.305654,1.023423
 ,13,210.456522,205.095109,1.026462
 ,14,209.022895,204.264922,1.023648
 ,15,213.415254,205.872881,1.037045
 ,16,217.846154,205.990385,1.057875
 ,17,212.586705,205.601156,1.034383
 ,18,211.873068,204.793598,1.034903
5,1,209.439835,206.476374,1.014703
 ,2,210.473547,206.743278,1.018349
 ,3,210.531208,205.443559,1.025109
 ,4,212.456876,205.721445,1.03307
 ,5,211.106066,205.268284,1.028792
 ,6,211.106309,204.889369,1.03075
 ,7,209.369289,205.192893,1.020697
 ,8,208.204706,204.648,1.01774
 ,9,208.110698,204.76062,1.016714
 ,10,210.09432,204.858519,1.025898
 ,11,210.364111,204.614983,1.028491
 ,12,208.588339,204.372792,1.020986
 ,13,210.581522,205.410326,1.025542
 ,14,208.769419,204.31807,1.022127
 ,15,213.686441,206.090395,1.037277
 ,16,217.74359,206.094017,1.056888
 ,17,212.791908,205.789017,1.034411
 ,18,211.327815,205.093819,1.03075
6,1,209.699725,206.599176,1.015349
 ,2,210.180399,206.705117,1.017165
 ,3,210.201859,205.183267,1.024814
 ,4,212.600233,205.498834,1.034927
 ,5,211.174697,204.995841,1.030501
 ,6,210.954192,205.194468,1.028437
 ,7,209.246193,205.076777,1.020691
 ,8,208.359059,204.624,1.01859
 ,9,208.227907,204.633178,1.017922
 ,10,210.091278,205.135396,1.02451
 ,11,210.358885,204.932056,1.0269
 ,12,208.85424,204.201413,1.023095
 ,13,210.589674,204.654891,1.029336
 ,14,208.743254,204.192968,1.022656
 ,15,213.361582,205.655367,1.037833
 ,16,217.435897,205.913462,1.056311
 ,17,212.540462,205.768786,1.033234
 ,18,211.065121,204.927152,1.030328
7,1,209.657692,206.551374,1.015373
 ,2,210.235906,206.866435,1.016618
 ,3,210.511288,205.566401,1.024408
 ,4,212.185315,205.679487,1.031999
 ,5,210.904679,205.374003,1.027287
 ,6,211.165946,205.098531,1.029985
 ,7,209.168782,205.123731,1.020049
 ,8,208.346353,204.561412,1.018833
 ,9,207.96031,204.609922,1.016743
 ,10,210.089249,204.807809,1.026159
 ,11,210.754355,205.245645,1.027224
 ,12,208.637809,204.475265,1.020724
 ,13,210.288043,205.361413,1.024351
 ,14,208.587899,204.3148,1.02129
 ,15,213.50565,205.629944,1.038644
 ,16,218.126068,205.787393,1.060329
 ,17,212.592486,205.453757,1.035126
 ,18,211.395143,204.94702,1.031836
8,1,209.767857,206.344231,1.016932
 ,2,210.516045,206.468343,1.019938
 ,3,210.385126,205.141434,1.025928
 ,4,212.513986,205.506993,1.034432
 ,5,210.953899,205.258925,1.028128
 ,6,210.873812,204.820225,1.029922
 ,7,209.045051,205.205584,1.019077
 ,8,208.266824,204.342118,1.019575
 ,9,208.178295,204.657674,1.017548
 ,10,210.130325,204.609026,1.027339
 ,11,210.698606,204.80662,1.029128
 ,12,208.9947,204.629859,1.021679
 ,13,209.967391,204.888587,1.025143
 ,14,208.690924,204.324612,1.021716
 ,15,213.183616,205.847458,1.036056
 ,16,217.665598,205.636752,1.058837
 ,17,212.921965,205.349711,1.037281
 ,18,211.028698,204.731788,1.031128
9,1,209.67967,206.57033,1.015422
 ,2,210.320035,206.547268,1.018613
 ,3,210.197875,204.934927,1.026041
 ,4,212.882284,205.721445,1.03516
 ,5,210.979549,205.078336,1.029137
 ,6,210.80121,205.201383,1.027633
 ,7,209.404822,204.894036,1.022393
 ,8,208.165647,204.635765,1.017595
 ,9,207.728062,204.771473,1.014774
 ,10,210.38286,204.915822,1.027053
 ,11,210.498258,204.926829,1.027551
 ,12,208.466431,204.539753,1.019558
 ,13,210.133152,204.608696,1.027418
 ,14,208.793132,204.141455,1.023139
 ,15,213.288136,205.805085,1.03671
 ,16,217.642094,206.143162,1.056132
 ,17,212.572254,205.482659,1.034864
 ,18,211.226269,204.99117,1.030738
10,1,209.473901,206.318407,1.015637
 ,2,210.498699,206.483088,1.019758
 ,3,210.088313,205.029216,1.025059
 ,4,212.695804,205.952214,1.033079
 ,5,211.176776,205.334489,1.028811
 ,6,211.111495,205.059637,1.02991
 ,7,209.393401,204.960025,1.021971
 ,8,207.920471,204.505412,1.017059
 ,9,207.948527,204.729612,1.016074
 ,10,210.002535,205.119168,1.024138
 ,11,210.512195,204.106272,1.031737
 ,12,208.423145,204.15371,1.02126
 ,13,210.192935,204.396739,1.028687
 ,14,208.577269,204.421913,1.020685
 ,15,213.19209,205.40113,1.038352
 ,16,217.854701,205.748932,1.059164
 ,17,212.393064,205.508671,1.033866
 ,18,210.880795,205.046358,1.02881
11,1,209.516484,206.162088,1.016619
 ,2,209.796184,206.434519,1.016636
 ,3,209.992696,205.403054,1.02269
 ,4,212.159674,205.333333,1.033623
 ,5,210.969151,205.092894,1.029039
 ,6,211.345722,204.885912,1.031887
 ,7,209.51269,205.124365,1.021755
 ,8,207.972706,204.095059,1.01934
 ,9,207.974574,204.883101,1.015423
 ,10,210.105477,204.560852,1.027468
 ,11,210.473868,204.621951,1.028942
 ,12,208.507951,204.388693,1.020493
 ,13,210.692935,204.714674,1.029517
 ,14,208.931316,204.143908,1.023814
 ,15,212.991525,205.980226,1.034464
 ,16,217.527778,205.903846,1.056831
 ,17,212.679191,204.956647,1.03803
 ,18,211.071744,204.926049,1.030372
12,1,209.442033,206.198901,1.016079
 ,2,210.124892,206.695577,1.016946
 ,3,210.479416,205.039177,1.026897
 ,4,212.268065,205.793706,1.031844
 ,5,210.831196,205.151127,1.02803
 ,6,210.72688,205.013829,1.028212
 ,7,209.257614,205.266497,1.019789
 ,8,208.191059,204.280941,1.019501
 ,9,208.16155,204.565271,1.017936
 ,10,210.016227,204.84432,1.025612
 ,11,210.245645,204.209059,1.029885
 ,12,209.018551,203.935512,1.025256
 ,13,210.682065,205.19837,1.02713
 ,14,208.552739,204.063778,1.022386
 ,15,213.079096,206.101695,1.034182
 ,16,217.41453,205.86859,1.056387
 ,17,212.739884,205.130058,1.037446
 ,18,210.869757,205.03532,1.028838
13,1,209.501374,206.208791,1.016318
 ,2,210.364267,206.602775,1.018557
 ,3,210.019256,205.250332,1.023596
 ,4,212.447552,205.184149,1.03575
 ,5,211.216291,204.983362,1.030776
 ,6,210.950735,205.181504,1.028482
 ,7,209.444162,205.019036,1.021936
 ,8,207.963294,204.237176,1.018581
 ,9,208.175194,204.612093,1.017756
 ,10,209.896045,204.851927,1.02495
 ,11,210.243902,204.433798,1.028782
 ,12,208.687279,204.280919,1.021923
 ,13,211.165761,204.616848,1.032347
 ,14,208.787408,204.07686,1.023442
 ,15,213.415254,205.822034,1.03723
 ,16,217.642094,205.655983,1.058647
 ,17,212.702312,205.147399,1.037241
 ,18,211.163355,205.064018,1.030105
14,1,209.606319,206.441484,1.015667
 ,2,210.052905,206.640937,1.016832
 ,3,210.081673,205.442231,1.022953
 ,4,211.909091,205.649184,1.03076
 ,5,210.92409,205.280069,1.027875
 ,6,210.992221,204.917027,1.030061
 ,7,208.963198,204.90165,1.020155
 ,8,207.990118,204.721412,1.016306
 ,9,208.306667,204.765581,1.017646
 ,10,210.140974,204.944219,1.025755
 ,11,210.121951,204.247387,1.029113
 ,12,208.683746,204.325088,1.021702
 ,13,210.160326,204.877717,1.026115
 ,14,208.55601,204.127555,1.022037
 ,15,213.014124,205.426554,1.037321
 ,16,216.948718,205.867521,1.054181
 ,17,212.511561,205.424855,1.034802
 ,18,211.266004,204.844371,1.031705
15,1,209.591758,206.453846,1.015544
 ,2,210.234172,206.369471,1.019058
 ,3,209.989376,205.071713,1.024322
 ,4,212.356643,205.692308,1.032769
 ,5,211.084922,204.917851,1.030454
 ,6,210.72083,205.108038,1.027736
 ,7,209.161168,205.153553,1.019881
 ,8,207.966588,204.467765,1.017472
 ,9,208.014574,204.709147,1.016497
 ,10,209.93712,204.795639,1.02546
 ,11,210.181185,204.651568,1.027368
 ,12,208.801237,204.340106,1.02218
 ,13,210.915761,204.622283,1.031133
 ,14,208.727719,204.0278,1.023396
 ,15,213.451977,206.101695,1.036032
 ,16,216.813034,206.017094,1.052813
 ,17,212.754335,205.702312,1.034663
 ,18,210.683223,204.626932,1.030012
16,1,209.596703,206.382418,1.015928
 ,2,210.047702,206.38595,1.018083
 ,3,210.39243,205.185259,1.025743
 ,4,212.213287,205.550117,1.03274
 ,5,210.789601,205.25026,1.027347
 ,6,211.164218,204.939499,1.030756
 ,7,209.411802,205.401015,1.019851
 ,8,208.327059,204.279529,1.02018
 ,9,208.066667,204.837519,1.016111
 ,10,210.086714,204.59787,1.027205
 ,11,210.3223,204.787456,1.027409
 ,12,208.709364,204.476148,1.021045
 ,13,209.994565,204.67663,1.026344
 ,14,208.591169,204.237122,1.021682
 ,15,213.262712,205.855932,1.036317
 ,16,217.36859,205.983974,1.05564
 ,17,212.517341,205.17341,1.036165
 ,18,210.980132,205.137969,1.028845
17,1,209.342033,206.399725,1.014612
 ,2,210.243712,206.731136,1.017356
 ,3,210.081673,205.527224,1.022562
 ,4,212.488345,205.525641,1.034222
 ,5,210.927556,205.196534,1.028275
 ,6,210.792567,204.930856,1.028964
 ,7,209.397843,205.074873,1.021421
 ,8,207.984941,204.530824,1.017253
 ,9,207.913488,204.671938,1.016212
 ,10,209.841278,204.778905,1.025108
 ,11,209.724739,204.810105,1.024363
 ,12,208.44788,204.499117,1.019643
 ,13,210.467391,204.48913,1.029625
 ,14,208.467702,203.954211,1.022483
 ,15,213.576271,205.847458,1.037943
 ,16,217.742521,205.823718,1.058263
 ,17,212.017341,205.092486,1.034088
 ,18,211.082781,205.312362,1.02843
18,1,209.567857,206.528022,1.015067
 ,2,210.351258,206.352992,1.019738
 ,3,210.199203,205.055777,1.025449
 ,4,212.508159,205.582751,1.034101
 ,5,210.964645,205.232236,1.028302
 ,6,211.430424,204.976664,1.031831
 ,7,209.460025,205.130711,1.021452
 ,8,207.996235,204.463059,1.017638
 ,9,208.048062,204.60062,1.017199
 ,10,209.733266,204.920385,1.023841
 ,11,210.477352,204.824042,1.027935
 ,12,208.727915,204.515018,1.020933
 ,13,210.26087,204.956522,1.026224
 ,14,208.843009,204.375307,1.022189
 ,15,213.652542,205.556497,1.039714
 ,16,217.554487,205.705128,1.057958
 ,17,212.728324,205.583815,1.035107
 ,18,211.189845,205.284768,1.029132
19,1,209.638187,206.23544,1.016837
 ,2,210.547268,206.653946,1.019199
 ,3,210.273572,205.103586,1.025595
 ,4,212.185315,205.384615,1.033505
 ,5,211.094627,205.181629,1.02918
 ,6,210.946413,205.050994,1.029113
 ,7,209.254442,205.019036,1.021015
 ,8,208.089882,204.623529,1.017276
 ,9,208.082791,204.731783,1.016718
 ,10,210.11359,204.563387,1.027514
 ,11,210.310105,204.743902,1.027579
 ,12,208.621908,204.428445,1.020875
 ,13,210.883152,204.771739,1.030217
 ,14,208.627146,204.327882,1.021387
 ,15,213.375706,206.045198,1.035941
 ,16,217.459402,205.96688,1.056147
 ,17,212.976879,204.973988,1.039373
 ,18,210.817881,204.900662,1.029253
20,1,209.48489,206.358516,1.015482
 ,2,210.266262,206.309627,1.019534
 ,3,210.239708,205.0166,1.025832
 ,4,212.40676,205.671329,1.033088
 ,5,210.970884,205.273484,1.028118
 ,6,211.163354,204.802939,1.031457
 ,7,209.387056,204.873731,1.022392
 ,8,208.069647,204.251294,1.019043
 ,9,208.002481,204.650543,1.016731
 ,10,209.93357,204.928499,1.024786
 ,11,210.111498,204.679443,1.026893
 ,12,208.40371,204.183746,1.021068
 ,13,210.453804,204.817935,1.027917
 ,14,208.637776,204.09076,1.022636
 ,15,213.384181,205.920904,1.036674
 ,16,217.254274,205.475427,1.057669
 ,17,212.343931,205.020231,1.03609
 ,18,211.238411,205.139073,1.030089
21,1,209.506593,206.332692,1.015729
 ,2,210.248049,206.403296,1.018984
