Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,221.491329,206.289017,1.07419
 ,2,220.462136,206.866019,1.066289
 ,3,219.177419,205.833333,1.065399
 ,4,223.220339,207.244068,1.077693
 ,5,225.003571,209.3,1.075583
 ,6,223.245614,207.864035,1.074682
 ,7,219.725926,208.125926,1.056261
 ,8,218.855263,206.934211,1.058245
 ,9,224.102564,207.641026,1.079783
 ,10,222.006289,206.732704,1.074413
 ,11,225.605769,208.855769,1.080648
 ,12,222.280303,206.458333,1.077361
 ,13,222.425,207.18125,1.074097
 ,14,222.45679,206.981481,1.075394
 ,15,224.595238,206.380952,1.088805
 ,16,226.057692,207.990385,1.08756
 ,17,221.722222,208.055556,1.066169
 ,18,240.090909,212.255682,1.131913
 ,19,223.888889,208.87037,1.072375
 ,20,221.894554,207.05562,1.072238
 ,21,223.990741,207.231481,1.081555
2,1,220.890173,206.023121,1.072683
 ,2,221.353398,207.132039,1.069244
 ,3,219.048387,206.397849,1.061835
 ,4,224.254237,207.288136,1.082447
 ,5,225.978571,209.367857,1.080026
 ,6,223.359649,208.592105,1.071299
 ,7,220,209.392593,1.05104
 ,8,219.131579,208.315789,1.052386
 ,9,224.153846,206.692308,1.084828
 ,10,222.122642,207.147799,1.072972
 ,11,225.673077,208.057692,1.085132
 ,12,223.875,206.352273,1.085537
 ,13,223.083333,207.485417,1.075754
 ,14,222.993827,206.833333,1.078853
 ,15,226.464286,206.845238,1.09538
 ,16,225.028846,207.923077,1.082759
 ,17,221.796296,207.768519,1.067998
 ,18,240.926136,211.642045,1.138961
 ,19,223.212963,209.240741,1.067334
 ,20,221.6292,207.253766,1.06993
 ,21,224.212963,207.703704,1.079902
3,1,221.132948,206.618497,1.070839
 ,2,221.066019,206.295146,1.072167
 ,3,219.22043,206.053763,1.064521
 ,4,224.911864,207.952542,1.082239
 ,5,225.210714,209.185714,1.077186
 ,6,222.758772,208.083333,1.071047
 ,7,218.992593,208.577778,1.050485
 ,8,217.144737,208.118421,1.044052
 ,9,224.461538,205.858974,1.090973
 ,10,222.333333,206.72956,1.076027
 ,11,225.903846,208.403846,1.084376
 ,12,223.939394,207.253788,1.081116
 ,13,222.74375,207.84375,1.072263
 ,14,222.950617,207.635802,1.074228
 ,15,226.166667,207.059524,1.092923
 ,16,224.903846,208.432692,1.079529
 ,17,220.935185,207.657407,1.064575
 ,18,240.6875,210.914773,1.141866
 ,19,223.527778,207.907407,1.075726
 ,20,222.096176,207.122827,1.072819
 ,21,223.157407,208.361111,1.071669
4,1,220.66474,207.069364,1.066028
 ,2,221.198058,207.132039,1.068513
 ,3,217.817204,205.774194,1.058982
 ,4,222.786441,207.430508,1.074657
 ,5,226.192857,209.896429,1.078122
 ,6,223.583333,207.600877,1.07768
 ,7,220.57037,209.377778,1.054093
 ,8,217.802632,206.421053,1.055873
 ,9,224.538462,207.102564,1.084603
 ,10,222.553459,207.242138,1.074443
 ,11,225.413462,207.855769,1.085023
 ,12,224.003788,206.833333,1.083577
 ,13,222.98125,207.747917,1.073799
 ,14,222.240741,206.814815,1.075071
 ,15,227.47619,207.5,1.096854
 ,16,226.403846,208.105769,1.088254
 ,17,221.898148,207.657407,1.069088
 ,18,240.147727,211.426136,1.136509
 ,19,223.416667,208.222222,1.073582
 ,20,222.05562,206.94438,1.073597
 ,21,223.759259,207.407407,1.07946
5,1,222.265896,206.641618,1.07604
 ,2,220.941748,207.130097,1.067287
 ,3,218.043011,205.198925,1.063049
 ,4,223.786441,208.044068,1.076215
 ,5,225.721429,209.510714,1.077932
 ,6,222.947368,207.587719,1.074449
 ,7,220.311111,209.02963,1.054474
 ,8,219.539474,207.75,1.057134
 ,9,223.884615,207.948718,1.077297
 ,10,221.830189,207.330189,1.070416
 ,11,226.375,207.836538,1.089824
 ,12,223.541667,207.299242,1.07894
 ,13,223.195833,207.010417,1.078786
 ,14,222.58642,206.234568,1.079938
 ,15,227.440476,206.72619,1.100905
 ,16,226.067308,207.423077,1.090604
 ,17,221.212963,208.314815,1.062513
 ,18,240.005682,211.602273,1.134821
 ,19,222.314815,208.925926,1.064483
