Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,214.857929,206.866178,1.039185
 ,2,215.677605,206.132896,1.04686
 ,3,215.568182,206.754545,1.043179
 ,4,214.54734,205.525822,1.044465
 ,5,213.578125,205.590625,1.039383
 ,6,223.077748,206.640304,1.080134
 ,7,227.202356,207.38056,1.096127
 ,8,217.243056,208.688492,1.041612
 ,9,214.626623,207.402597,1.035342
 ,10,217.541946,208.642617,1.043217
 ,11,214.471503,206.458549,1.039363
 ,12,214.505435,206.80163,1.037736
 ,13,213.272936,206.43578,1.033642
 ,14,212.082695,205.415773,1.032968
 ,15,215.879493,207.188161,1.042484
2,1,214.86022,206.439047,1.041348
 ,2,216.281378,206.392125,1.048521
 ,3,215.686364,206.545455,1.044872
 ,4,214.793427,205.782864,1.044363
 ,5,212.790625,205.434375,1.036351
 ,6,223.713584,206.995532,1.081337
 ,7,227.265979,207.068925,1.098103
 ,8,216.235119,208.592262,1.037193
 ,9,214.568182,207.24026,1.035867
 ,10,217.125839,208.422819,1.042383
 ,11,215.240933,206.025907,1.045263
 ,12,214.396739,206.399457,1.039249
 ,13,213.114679,206.610092,1.031919
 ,14,212.765697,205.435681,1.03626
 ,15,215.811839,206.723044,1.044501
3,1,215.046746,206.327681,1.042823
 ,2,215.723544,206.004922,1.047748
 ,3,215.731818,206.581818,1.044766
 ,4,215.004695,205.854851,1.045019
 ,5,212.58625,205.458125,1.035235
 ,6,223.046917,206.905273,1.07862
 ,7,227.387334,207.27187,1.097608
 ,8,216.871032,208.537698,1.040462
 ,9,214.931818,206.99026,1.038943
 ,10,218.151007,208.597315,1.046334
 ,11,214.453368,206.207254,1.040519
 ,12,214.108696,206.217391,1.038728
 ,13,212.841743,206.938073,1.029086
 ,14,212.119449,205.741194,1.031562
 ,15,215.72093,206.801268,1.043724
4,1,214.334555,206.295142,1.039504
 ,2,215.899098,205.876948,1.049265
 ,3,215.463636,206.759091,1.042561
 ,4,214.812989,205.692879,1.044907
 ,5,212.68625,205.675,1.034624
 ,6,223.1479,206.831993,1.079458
 ,7,227.048601,207.297791,1.095808
 ,8,216.542659,207.934524,1.041942
 ,9,213.977273,207.224026,1.033103
 ,10,217.268456,208.238255,1.0439
 ,11,214.546632,206.17228,1.041219
 ,12,213.654891,206.744565,1.034082
 ,13,213.355505,206.619266,1.033119
 ,14,212.222818,205.269525,1.034442
 ,15,215.501057,206.496829,1.044102
5,1,214.824473,206.15582,1.042634
 ,2,215.697293,206.566858,1.044755
 ,3,215.604545,206.977273,1.04228
 ,4,214.667449,205.856025,1.043346
 ,5,212.785625,205.5775,1.035629
 ,6,223.009383,206.779714,1.079041
 ,7,227.058027,207.369956,1.09553
 ,8,216.225198,208.489087,1.037622
 ,9,214.224026,207.438312,1.033288
 ,10,216.577181,208.642617,1.03855
 ,11,214.599741,206.487047,1.03984
 ,12,214.418478,206.491848,1.038902
 ,13,213.417431,206.504587,1.034041
 ,14,211.7634,205.650842,1.030241
