Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,631.664921,462.507853,1.363415
 ,2,1293.355427,813.882805,1.634343
 ,3,985.030702,564.868421,1.797861
 ,4,1304.437632,644.773784,2.07275
 ,5,623.445378,391.512605,1.608901
 ,6,1806.420455,637.367424,2.870046
 ,7,1239.97619,513.244048,2.469352
 ,8,712.277202,339.072539,2.084181
 ,9,536.037634,333.602151,1.609459
 ,10,808.44768,574.753412,1.433774
 ,11,1154.955224,540.395522,2.156739
 ,12,704.198556,437.162455,1.634303
 ,13,1424.02381,682.651429,2.139359
 ,14,644.078704,334.064815,1.933156
 ,15,2688.53125,1092.552083,2.413515
 ,16,1348.854962,663.725191,2.030273
 ,17,1168.057627,584.888136,2.004703
 ,18,1246.369266,686.534404,1.837065
 ,19,1456.8125,500.890625,2.902472
 ,20,867.826613,514.520161,1.699312
 ,21,843.008333,383.875,2.20043
 ,22,2356.230978,907.625,2.688917
 ,23,738.511312,298.466063,2.473721
 ,24,1520.511834,699.588757,2.195068
 ,25,1073.271255,509.825911,2.129985
 ,26,1639.595238,662.983333,2.518243
 ,27,1973.2375,472.090625,4.122824
 ,28,2102.823671,747.785024,2.878107
 ,29,2248.471831,845.838028,2.771472
 ,30,1156.664659,615.552209,1.984573
 ,31,1598.5625,696.782738,2.316206
 ,32,2023.146409,864.667127,2.348751
 ,33,460.890756,467.634454,1.004722
 ,34,1016.842282,547.979866,1.891796
 ,35,1963.376543,650.654321,3.02865
 ,36,1850.806338,839.172535,2.267394
 ,37,1001.591398,481.599462,2.092447
 ,38,1749.429175,689.714588,2.572765
2,1,631.290576,462.599476,1.363326
 ,2,1289.388088,813.804995,1.628943
 ,3,986.763158,565.346491,1.796731
 ,4,1307.010571,644.778013,2.076924
 ,5,622.701681,390.470588,1.612227
 ,6,1803.098485,634.734848,2.876562
 ,7,1236.482143,514.08631,2.454832
 ,8,712.023316,336.935233,2.095715
 ,9,530.924731,335.360215,1.584936
 ,10,807.418562,574.66515,1.432444
 ,11,1146.651741,541.0199,2.138077
 ,12,704.166065,435.960289,1.639644
 ,13,1420.787619,682.519048,2.133654
 ,14,642.458333,333.722222,1.930226
 ,15,2817.59375,1129.145833,2.448159
 ,16,1344.368957,661.534351,2.029615
 ,17,1159.99322,582.816949,1.997568
 ,18,1241.009174,683.12844,1.838876
 ,19,1448.125,500.78125,2.889281
 ,20,868.435484,514.03629,1.702673
 ,21,844.375,381.525,2.219403
