Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,559.170455,300.676136,1.865666
 ,2,976.732394,573.859155,1.706385
 ,3,775.8125,442.022727,1.778329
 ,4,1246.039063,529.804688,2.358356
 ,5,849.5,517.018293,1.645551
 ,6,747.223529,485.235294,1.542583
 ,7,761.465517,440.37069,1.732813
 ,8,591.473684,444.105263,1.332179
 ,9,649.947368,429.078947,1.522058
 ,10,820.564179,433.970149,1.909987
 ,11,1121.54386,422.973684,2.662201
 ,12,660.548077,468.932692,1.412075
 ,13,623.75,416.857143,1.496338
 ,14,447.414286,307.3,1.457892
 ,15,564.796296,316.768519,1.782872
 ,16,1606.350649,649.25974,2.467791
 ,17,592.986842,505.526316,1.174009
 ,18,941.070175,456.622807,2.087978
 ,19,917.585366,400.353659,2.276352
 ,20,1084.850746,573.656716,1.90749
 ,21,679.609375,442.28125,1.545071
 ,22,950.677419,433.112903,2.195258
 ,23,1277.083333,498.268519,2.573755
 ,24,695.703125,565.859375,1.244373
 ,25,858.233333,558.233333,1.547606
 ,26,932.039474,532.052632,1.753277
 ,27,604.782051,407.487179,1.484768
 ,28,1263.622449,670.408163,1.885076
 ,29,542.794118,393.544118,1.380131
 ,30,966.596154,451.692308,2.15403
 ,31,1180.781609,649.873563,1.823619
 ,32,543.564103,420.666667,1.293674
 ,33,745.619048,434.02381,1.71964
 ,34,920.191489,538.569149,1.773301
 ,35,647.333333,321.72619,2.012998
 ,36,1083.080645,508.822581,2.124771
 ,37,756.91129,448.016129,1.69991
 ,38,754.421053,515.947368,1.464122
 ,39,969.21875,501.765625,1.971619
 ,40,862.792208,445.555195,1.941364
 ,41,690.635135,373.945946,1.892232
 ,42,580.314815,374.453704,1.549692
 ,43,783.827586,510.387931,1.547106
 ,44,810.617647,489.132353,1.666083
 ,45,783.286585,355.554878,2.212834
 ,46,1138.930233,377.046512,3.019946
 ,47,584.390625,357.75,1.632322
 ,48,837.746269,452.58209,1.847066
