Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,626.212963,419.796296,1.489147
 ,2,1046.509901,455.326733,2.305802
 ,3,806.789916,336.754202,2.386616
 ,4,556.424084,301.968586,1.84128
 ,5,462.355281,297.584362,1.551299
 ,6,493.701646,310.981481,1.588645
 ,7,484.673267,285.372937,1.698307
 ,8,653.007576,308.030303,2.120156
 ,9,402.158828,265.154056,1.517018
 ,10,358.508929,232.604167,1.54136
 ,11,622.439252,304.264798,2.051369
 ,12,1243.791667,539.345238,2.324649
 ,13,300.508475,217.587571,1.381463
 ,14,541.440476,308.619048,1.75306
 ,15,448.953947,256.026316,1.753959
 ,16,399.168067,249.882353,1.598588
 ,17,409.033451,264.545775,1.547478
 ,18,527.209877,292.895062,1.799793
 ,19,409.596618,261.004831,1.570432
 ,20,406.003731,261.956157,1.551421
 ,21,359.692982,232.570175,1.546693
 ,22,1745.747899,627.361345,2.776293
 ,23,448.923252,281.047872,1.597767
 ,24,582.385417,311.965278,1.86653
 ,25,391.683566,283.954545,1.379307
 ,26,399.978261,247.130435,1.618693
 ,27,450,257.76087,1.744199
 ,28,521.5,295.436782,1.762209
 ,29,589.097403,311.441558,1.890815
 ,30,357.965517,241.793103,1.481574
 ,31,454.785714,304.964286,1.489839
 ,32,424.59661,278.833898,1.524787
 ,33,461.698413,302.873016,1.525662
 ,34,334.430334,242.559507,1.379786
 ,35,1303.90991,532.243243,2.473607
 ,36,558.954545,299.165584,1.864723
 ,37,278.106061,229.159091,1.214055
 ,38,472.821053,346.177632,1.366261
 ,39,478.819209,288.090395,1.661594
 ,40,510.021505,299.177419,1.705057
 ,41,400.537815,254.436975,1.571737
 ,42,480.666667,292.962963,1.640313
 ,43,840.786822,387.945736,2.169122
 ,44,1430.779412,380.294118,3.748342
 ,45,393.166667,260.990196,1.506478
 ,46,392.906863,271.392157,1.448494
 ,47,443.717949,250.6,1.773042
 ,48,381.520755,269.641509,1.414041
 ,49,503.998958,363.041667,1.401397
 ,50,487.192308,260.5,1.872583
 ,51,567.662651,288.226908,1.965944
 ,52,2156.966667,498.25,4.30558
 ,53,317.720884,233.463855,1.361085
 ,54,554.540984,283.918033,1.951888
 ,55,713.174107,285.428571,2.489377
 ,56,562.134181,394.936441,1.424592
 ,57,865.672414,395.008621,2.182976
 ,58,412.659919,236.064777,1.746894
 ,59,412.8125,264.4875,1.561431
 ,60,535.540354,344.102362,1.56052
 ,61,665.54717,326.097484,2.041344
 ,62,536.75974,358.006494,1.498213
 ,63,1278.397059,367.088235,3.45225
 ,64,490.246719,276.39895,1.774972
 ,65,434.396396,288.756757,1.504568
 ,66,474.77611,285.8399,1.662062
 ,67,654.945736,412.748062,1.59243
 ,68,1077.09375,357.34375,3.012419
 ,69,651.328638,308.547731,2.056872
 ,70,663.397727,394.221591,1.684848
 ,71,502.205882,276.247899,1.812273
 ,72,429.46875,264.241477,1.626054
 ,73,517.904762,258.083333,2.005379
 ,74,477.368056,233.291667,2.042797
 ,75,543.930233,279.244186,1.949911
 ,76,551.467023,307.984848,1.795751
 ,77,344.802521,230.966387,1.493616
 ,78,529.745763,280.644068,1.887085
 ,79,376.833333,236.909605,1.588874
 ,80,626.050595,311.354167,2.014094
 ,81,337.884488,240.867987,1.403594
 ,82,834.932681,376.074663,2.199834
 ,83,381.366848,251.25,1.518375
 ,84,618.207921,273.551155,2.262741
 ,85,876.712963,318.37037,2.749855
 ,86,469.314082,280.081116,1.673608
 ,87,561.996479,323.450704,1.737822
 ,88,412.704545,256.261364,1.610996
 ,89,329.052632,232.552632,1.415178
 ,90,328.486486,249.162162,1.319407
 ,91,527.596939,333.959184,1.577671
 ,92,512.419708,261.175182,1.963156
 ,93,523.041667,291.375,1.799025
 ,94,1152.112903,377.822581,3.039666
 ,95,1130.721591,326.397727,3.442975
 ,96,452.540541,242.864865,1.861743
 ,97,515.470109,330.959239,1.555929
 ,98,612.978339,326.98556,1.877961
 ,99,419.897436,228.974359,1.83334
 ,100,462.010753,248.758065,1.858903
 ,101,368.963415,248.386179,1.48607
 ,102,873.940476,324.964286,2.701646
 ,103,425.558704,257.57085,1.653396
 ,104,571.146853,284.409091,1.975438
 ,105,562.0625,249.597222,2.252581
 ,106,743.649758,350.408213,2.12767
 ,107,412.269231,252.987179,1.627482
 ,108,526.942529,257.313218,2.049005
 ,109,498.687773,277.871179,1.795203
 ,110,655.403465,288.643564,2.271812
 ,111,741.715481,385.753138,1.922437
 ,112,593.537371,329.291237,1.805722
 ,113,524.442308,260.82967,2.011902
 ,114,582.819026,310.645012,1.877441
 ,115,934.415761,422.358696,2.226546
 ,116,328.138889,234.314815,1.400751
 ,117,968.831818,358.563636,2.704003
 ,118,319.309524,221.321429,1.442875
 ,119,1208.987406,410.899244,2.970889
 ,120,691.210801,443.559233,1.575424
 ,121,385.55,266.675,1.446732
 ,122,383.810606,257.181818,1.49294
 ,123,581.140097,327.26087,1.782412
 ,124,449.285714,237.142857,1.893382
 ,125,666.357143,340.63466,1.963131
 ,126,451.740196,250.539216,1.80246
 ,127,690.657563,335.810924,2.059974
 ,128,631.193431,303.180657,2.081656
 ,129,818.28861,369.975869,2.21605
 ,130,598.055901,318.192547,1.879997
 ,131,1329.962121,428.204545,3.102939
 ,132,643.081553,337.097087,1.907631
 ,133,1242.508032,368.748996,3.366201
 ,134,645.040665,388.619224,1.662057
 ,135,886.8,419.489474,2.117712
