Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,211.744688,204.723125,1.034833
 ,2,210.963222,204.36825,1.032771
 ,3,211.772159,204.245687,1.037366
 ,4,210.156939,204.123217,1.03007
 ,5,213.705882,205.52451,1.040394
 ,6,212.052459,205.360656,1.033114
 ,7,212.394809,204.969945,1.036719
 ,8,214.541667,207.025,1.036886
 ,9,212.173077,206.596154,1.027559
 ,10,214.818807,206.043578,1.043121
 ,11,211.857143,204.681941,1.035599
 ,12,215.962963,205.714286,1.050376
 ,13,212.02957,204,1.039968
2,1,212.015625,204.538125,1.037056
 ,2,211.388734,204.248603,1.035469
 ,3,212.055919,204.22903,1.038848
 ,4,210.945525,204.111543,1.033923
 ,5,213.289216,205.259804,1.039609
 ,6,212.245902,205.340984,1.034237
 ,7,212.561475,205.333333,1.035727
 ,8,212.625,206.466667,1.030321
 ,9,211.769231,206.134615,1.027884
 ,10,214.497706,205.791284,1.04285
 ,11,212.022013,204.745732,1.036054
 ,12,215.479718,204.971781,1.051689
 ,13,212.389785,204.032258,1.041524
3,1,211.612188,204.51375,1.03521
 ,2,211.325885,203.527467,1.038888
 ,3,211.848305,204.12671,1.038335
 ,4,211.063554,204.178988,1.034223
 ,5,213.22549,206.215686,1.034579
 ,6,211.960656,205.596721,1.031446
 ,7,212.520492,205.371585,1.035273
 ,8,214.966667,206.491667,1.041471
 ,9,213.596154,206.307692,1.035901
 ,10,214.896789,206.08945,1.04322
 ,11,212.062444,204.674304,1.036655
 ,12,215.589065,205.079365,1.051791
 ,13,212.599462,204.209677,1.041582
4,1,211.735,204.459688,1.036115
 ,2,211.386872,204.150372,1.036005
 ,3,211.784057,204.116597,1.038119
 ,4,210.391699,204.177691,1.03094
 ,5,213.563725,205.254902,1.04103
 ,6,212.060656,205.5,1.032444
 ,7,212.453552,205.577869,1.034021
 ,8,214.858333,206.45,1.041174
 ,9,211.701923,207.192308,1.022219
 ,10,214.509174,205.309633,1.04533
 ,11,212.157233,204.566936,1.037641
 ,12,215.890653,205.832451,1.049508
 ,13,212.424731,204.362903,1.039981
5,1,212.049375,204.319687,1.038352
 ,2,211.358007,204.099162,1.036119
 ,3,211.681142,203.949435,1.038445
 ,4,210.774319,204.278859,1.03239
 ,5,214.171569,205.946078,1.040451
 ,6,212.54918,204.737705,1.03867
 ,7,212.733607,205.10929,1.037727
 ,8,214.466667,205.85,1.042281
 ,9,212.230769,206.230769,1.029642
 ,10,214.915138,205.412844,1.046802
 ,11,211.848607,204.771788,1.035115
 ,12,215.694885,205.372134,1.050793
 ,13,212.413978,204.295699,1.040251
6,1,211.76375,204.749063,1.034781
 ,2,211.443203,204.173184,1.036123
 ,3,211.507436,204.022606,1.037196
 ,4,210.229572,204.055772,1.030749
 ,5,213.882353,205.392157,1.04197
 ,6,212.278689,205.283607,1.03466
 ,7,212.490437,205.213115,1.035978
 ,8,215.291667,206.85,1.041414
 ,9,212.375,206.057692,1.031218
 ,10,215.419725,205.486239,1.048922
 ,11,212.666217,204.824349,1.038829
 ,12,215.282187,205.513228,1.048069
 ,13,212.41129,204.365591,1.03987
7,1,211.403438,204.790313,1.032815
 ,2,211.73324,204.101955,1.037913
 ,3,211.874479,204.060678,1.038839
 ,4,210.064851,204.002594,1.030227
 ,5,213.990196,205.789216,1.040388
 ,6,211.565574,206.340984,1.025889
 ,7,212.099727,205.442623,1.032898
 ,8,215.591667,206.233333,1.045958
 ,9,211.692308,206.605769,1.025007
 ,10,214.754587,206.167431,1.042205
 ,11,212.390386,204.64106,1.038367
 ,12,215.375661,205.291005,1.049626
 ,13,212.357527,204.376344,1.039482
8,1,211.804062,204.688125,1.035288
 ,2,211.591248,204.074488,1.03736
 ,3,211.86972,204.043427,1.038934
 ,4,210.097276,204.46952,1.028043
 ,5,213.941176,204.921569,1.044595
 ,6,212.02623,206.12459,1.029195
 ,7,212.629781,205.218579,1.03665
 ,8,215.6,206.55,1.044308
 ,9,213.153846,207.740385,1.026508
 ,10,214.722477,205.821101,1.043753
 ,11,212.284367,204.520665,1.038513
 ,12,215.492063,205.352734,1.049882
 ,13,212.352151,204.38172,1.039455
9,1,211.994375,204.54375,1.036971
 ,2,211.379423,203.914339,1.037168
 ,3,211.750744,204.032124,1.038398
 ,4,210.226978,203.962387,1.03119
 ,5,214.259804,204.72549,1.04703
 ,6,212.768852,206.329508,1.031763
 ,7,212.295082,205.487705,1.03363
 ,8,214.166667,206.591667,1.037085
 ,9,211.884615,206.586538,1.026109
 ,10,215.073394,205.220183,1.048574
 ,11,212.339173,204.607367,1.038327
 ,12,215.915344,205.017637,1.053581
 ,13,212.172043,203.612903,1.042552
10,1,211.495313,204.11875,1.036667
 ,2,211.298417,203.662011,1.038049
 ,3,211.616895,203.957763,1.038132
 ,4,210.609598,204.338521,1.031191
 ,5,213.455882,205.568627,1.038929
 ,6,212.127869,206.198361,1.029339
 ,7,212.509563,205.248634,1.035905
 ,8,215.708333,206.125,1.047031
 ,9,213.865385,206.778846,1.034805
 ,10,214.433486,205.922018,1.041894
 ,11,211.991015,204.522462,1.037039
 ,12,214.934744,205.513228,1.046421
 ,13,211.938172,204.913978,1.034709
11,1,211.64125,204.699063,1.034469
 ,2,211.751862,204.522346,1.035896
 ,3,211.587745,203.940512,1.03802
 ,4,210.062257,203.916991,1.030611
 ,5,214.730392,205.196078,1.047121
 ,6,212.544262,206.311475,1.030749
 ,7,212.632514,204.989071,1.037805
 ,8,215.05,206.933333,1.039712
 ,9,212.365385,206.663462,1.028106
 ,10,214.919725,205.915138,1.044225
 ,11,211.994609,205.144205,1.033909
 ,12,215.463845,205.573192,1.048607
 ,13,212.22043,204.129032,1.040208
12,1,211.41875,204.585312,1.033912
 ,2,211.194134,204.182495,1.034838
 ,3,211.595479,203.746579,1.039067
 ,4,210.474708,204.785992,1.028266
 ,5,212.921569,205.313725,1.037574
 ,6,212.142623,206.403279,1.028357
 ,7,211.995902,204.874317,1.035258
 ,8,213.766667,207,1.033182
 ,9,212.259615,206.692308,1.027411
 ,10,215.002294,205.731651,1.045615
 ,11,212.019766,204.68823,1.036392
 ,12,215.340388,205.082892,1.050532
 ,13,212.534946,204.255376,1.041046
13,1,211.876563,204.73375,1.035397
 ,2,211.666667,204.026071,1.038005
 ,3,211.437835,204.114218,1.036391
 ,4,210.24773,204.123217,1.03056
 ,5,214.29902,206.014706,1.040636
 ,6,212.313115,205.622951,1.033141
 ,7,212.035519,205.411202,1.032799
 ,8,214.341667,207.3,1.034522
 ,9,212.567308,207.201923,1.026314
 ,10,215.263761,206.043578,1.045275
 ,11,212.17071,204.725517,1.036886
 ,12,215.451499,205.089947,1.051131
 ,13,212.787634,204.177419,1.042684
14,1,211.76875,204.313125,1.037
 ,2,211.364525,204.063315,1.036331
 ,3,211.475312,203.907793,1.037669
 ,4,210.264591,203.935149,1.031562
 ,5,213.563725,205.205882,1.041304
 ,6,211.431148,205.019672,1.031785
 ,7,212.348361,205.193989,1.035393
 ,8,214.75,206.708333,1.039385
 ,9,212.471154,206.538462,1.02911
 ,10,214.995413,206.071101,1.043945
 ,11,211.965858,204.815813,1.035448
 ,12,215.661376,205.31746,1.050948
 ,13,211.825269,203.860215,1.039632
15,1,211.848125,204.500313,1.036469
 ,2,211.050745,203.988827,1.035161
 ,3,211.623438,204.084474,1.037442
 ,4,210.43061,204.063554,1.031721
 ,5,213.651961,205.220588,1.041528
 ,6,211.939344,205.001639,1.034347
 ,7,212.161202,205.083333,1.035049
 ,8,214.691667,206.708333,1.039202
 ,9,212.692308,207.057692,1.02777
 ,10,214.536697,206,1.041977
 ,11,211.861186,204.600629,1.036024
 ,12,215.539683,205.223986,1.050809
 ,13,211.596774,204.166667,1.036986
16,1,211.510625,204.355313,1.035556
 ,2,211.711359,203.917598,1.038739
 ,3,211.530042,204.015467,1.037382
 ,4,210.06096,204.146563,1.029499
 ,5,212.892157,205.205882,1.037936
 ,6,211.845902,205.278689,1.03256
 ,7,212.095628,205.098361,1.034638
 ,8,215.116667,206.291667,1.043351
 ,9,213.519231,206.721154,1.033388
 ,10,215.077982,205.84633,1.045349
 ,11,211.575022,204.553908,1.034867
 ,12,215.522046,205.049383,1.051666
 ,13,212.497312,204.454301,1.039999
17,1,211.777188,204.5075,1.036051
 ,2,211.445531,204.001397,1.037019
 ,3,211.678763,203.944676,1.038475
 ,4,210.272374,203.931258,1.031632
 ,5,213.338235,206.063725,1.035753
 ,6,211.737705,205.052459,1.033118
 ,7,212.181694,205.002732,1.035593
 ,8,214.316667,206.925,1.036183
 ,9,213.490385,207.740385,1.028149
 ,10,214.396789,206.461009,1.03904
 ,11,211.941599,204.871069,1.035025
 ,12,215.324515,205.012346,1.050872
 ,13,212.223118,204.392473,1.038834
18,1,211.449063,204.222813,1.035885
 ,2,211.35987,203.888734,1.037179
 ,3,211.189173,203.750744,1.037054
 ,4,210.265888,204.304799,1.029662
 ,5,213.470588,205.083333,1.041451
 ,6,211.936066,205.016393,1.034254
 ,7,212.428962,205.046448,1.036549
 ,8,214.575,206.033333,1.042037
 ,9,212.115385,206.586538,1.027153
 ,10,214.766055,205.256881,1.046879
 ,11,211.921384,204.678796,1.0359
 ,12,215.336861,205.520282,1.048309
 ,13,212.002688,204.518817,1.037178
19,1,211.770625,204.40125,1.036578
 ,2,211.43203,204.005587,1.036953
 ,3,211.634146,204.099941,1.037435
 ,4,210.346304,204.490272,1.029099
 ,5,214.20098,204.745098,1.046799
 ,6,212.257377,205.198361,1.034883
 ,7,212.386612,205.355191,1.034773
 ,8,214.375,206.441667,1.038912
 ,9,212.221154,207.221154,1.024565
 ,10,214.965596,206.266055,1.042695
 ,11,212.502246,204.410602,1.040104
 ,12,215.261023,205.388007,1.048598
 ,13,212.241935,204.123656,1.040274
20,1,212.165625,204.696563,1.037017
 ,2,211.326816,203.944134,1.036738
 ,3,211.779893,204.2326,1.037484
 ,4,210.594034,204.250324,1.031565
 ,5,213.519608,205.137255,1.041322
 ,6,212.12459,205.516393,1.032684
 ,7,212.331967,204.818306,1.037212
 ,8,214.15,206.491667,1.037745
 ,9,212.942308,207.442308,1.02693
 ,10,214.979358,206.016055,1.043993
 ,11,212.477987,204.805481,1.038007
 ,12,215.84127,205.467372,1.051006
 ,13,211.981183,204.276882,1.03829
21,1,211.662187,204.429688,1.03591
 ,2,211.418529,204.003724,1.036863
 ,3,211.785842,203.929209,1.039089
 ,4,211.09987,204.093385,1.034851
 ,5,213.960784,205.352941,1.042448
 ,6,211.981967,205.257377,1.033316
 ,7,212.277322,205.04918,1.035791
 ,8,213.841667,206.808333,1.034498
 ,9,211.673077,207.269231,1.021742
 ,10,214.949541,206.03211,1.043787
 ,11,211.859838,204.569632,1.036171
 ,12,215.765432,204.936508,1.053458
 ,13,212.610215,204.47043,1.040492
22,1,211.588438,204.564063,1.034877
 ,2,211.268156,204.042365,1.035949
