Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,225.087336,208.004367,1.082417
 ,2,213.857143,205.396104,1.041425
 ,3,213.539063,205.25,1.040661
 ,4,215.597561,206.292683,1.04539
 ,5,214.120321,205.419786,1.042594
 ,6,218.526132,206.528746,1.058406
 ,7,211.086957,204.887681,1.030526
 ,8,210.161972,204.605634,1.027417
 ,9,213.607059,205.263529,1.040942
2,1,225.39083,207.877729,1.084506
 ,2,213.74026,205.298701,1.041453
 ,3,213.664063,205.742188,1.038745
 ,4,215.307317,206.121951,1.044845
 ,5,214.438503,205.580214,1.043363
 ,6,218.75784,206.710801,1.058562
 ,7,211.293478,205.235507,1.029787
 ,8,211.017606,204.880282,1.030207
 ,9,213.887059,205.209412,1.042572
3,1,225.255459,207.683406,1.084892
 ,2,214.077922,205.597403,1.04152
 ,3,213.484375,205.039063,1.041528
 ,4,215.041463,206.434146,1.041985
 ,5,214.219251,205.286096,1.043796
 ,6,218.535714,206.849303,1.056803
 ,7,211.350242,205.218599,1.030145
 ,8,211.257042,204.725352,1.032168
 ,9,213.167059,205.148235,1.039406
4,1,224.877729,207.855895,1.082204
 ,2,213,205.506494,1.036687
 ,3,213.015625,204.734375,1.040689
 ,4,215.15122,206.241463,1.043495
 ,5,214.104278,205.176471,1.043752
 ,6,218.587979,206.668118,1.057968
 ,7,211.160628,205.148551,1.029578
 ,8,211.003521,204.443662,1.032346
 ,9,213.581176,205.294118,1.040637
5,1,225.002183,207.888646,1.082642
 ,2,213.681818,204.948052,1.042939
 ,3,213.671875,205.53125,1.039827
 ,4,214.95122,206.414634,1.041645
 ,5,214.497326,205.497326,1.044106
 ,6,218.512195,206.6777,1.057558
 ,7,211.334541,205.280193,1.029745
 ,8,210.739437,204.693662,1.029791
 ,9,213.171765,205.369412,1.038283
6,1,225.19214,207.722707,1.084375
 ,2,213.987013,205.551948,1.041206
 ,3,213.921875,205.617188,1.040638
 ,4,215.268293,206.380488,1.043382
 ,5,213.887701,205.55615,1.040805
 ,6,218.353659,206.452962,1.057933
 ,7,212.125604,205.231884,1.033862
 ,8,211.066901,204.503521,1.032323
 ,9,213.8,205.032941,1.043028
7,1,224.716157,207.893013,1.081258
 ,2,213.954545,205.435065,1.041701
 ,3,213.046875,205.5625,1.036665
 ,4,215.195122,205.953659,1.045126
 ,5,214.013369,205.010695,1.044129
 ,6,218.041812,206.574042,1.055813
 ,7,210.834541,205.083333,1.028288
 ,8,211.010563,204.616197,1.031568
 ,9,213.731765,205.068235,1.04256
8,1,225.004367,207.871179,1.082703
 ,2,213.38961,204.935065,1.041477
 ,3,213.304688,205.882813,1.03637
 ,4,215.168293,206.34878,1.043027
 ,5,214.363636,205.240642,1.044744
 ,6,218.41115,206.358885,1.058714
 ,7,210.890097,205.31401,1.027428
 ,8,210.556338,204.929577,1.027732
 ,9,213.581176,205.378824,1.040195
9,1,224.735808,207.534934,1.083194
 ,2,213.623377,205.123377,1.041691
 ,3,213.070313,205.539063,1.036888
 ,4,215.458537,206.221951,1.045081
 ,5,213.917112,205.497326,1.04125
 ,6,218.472125,206.445993,1.058535
 ,7,210.974638,204.838164,1.030245
 ,8,211.464789,204.267606,1.03548
 ,9,214.174118,205.597647,1.042024
10,1,224.766376,207.89738,1.081386
 ,2,213.603896,205.538961,1.039558
 ,3,212.734375,205.140625,1.037431
 ,4,215.268293,206.817073,1.041116
 ,5,214.240642,205.122995,1.044709
 ,6,218.317073,206.466899,1.057659
 ,7,211.071256,205.182367,1.028962
 ,8,210.475352,204.53169,1.029373
 ,9,213.296471,205.150588,1.039963
11,1,225.272926,207.587336,1.085473
 ,2,214.253247,205.506494,1.042837
 ,3,213.265625,205.476563,1.038168
 ,4,215.287805,206.031707,1.045199
 ,5,214.200535,205.762032,1.041329
 ,6,218.158537,206.580139,1.05635
 ,7,210.998792,205.057971,1.029242
 ,8,210.535211,204.753521,1.028472
 ,9,213.571765,205.268235,1.040706
12,1,224.558952,207.69869,1.081513
 ,2,213.623377,205.344156,1.040573
 ,3,213.265625,205.296875,1.039113
 ,4,215.202439,206.034146,1.044737
 ,5,213.917112,205.529412,1.04105
 ,6,218.29878,206.860627,1.055589
 ,7,211.14372,205.317633,1.028643
 ,8,210.68662,204.461268,1.030746
 ,9,213.807059,205.143529,1.042564
13,1,224.624454,207.580786,1.082391
 ,2,213.623377,205.279221,1.040902
 ,3,213.359375,205.960938,1.036206
 ,4,215.317073,206.395122,1.043516
 ,5,214.02139,205.475936,1.041852
 ,6,217.91115,206.55662,1.055255
 ,7,211.072464,205.18599,1.028975
 ,8,210.676056,204.56338,1.030133
 ,9,213.550588,205.545882,1.039202
14,1,224.879913,207.729258,1.082893
 ,2,213.467532,205.350649,1.039773
 ,3,213.351563,205.40625,1.038945
 ,4,215.385366,206.156098,1.045048
 ,5,214.176471,205.280749,1.043621
 ,6,217.884146,206.870209,1.053512
 ,7,210.770531,205.352657,1.026646
 ,8,210.838028,204.630282,1.030539
 ,9,213.647059,205.395294,1.040455
15,1,225.09607,207.703057,1.084085
 ,2,214.376623,205.006494,1.045931
 ,3,213.5,205.414063,1.039605
 ,4,216.265854,206.392683,1.048074
 ,5,215.510695,205.831551,1.047317
 ,6,218.99216,206.705575,1.059735
 ,7,211.938406,205.295894,1.032646
