Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,615.710084,369.915966,1.66739
 ,2,973.012755,569.852041,1.673751
 ,3,470.02451,289.446078,1.624439
 ,4,667.602113,390.559859,1.720729
 ,5,706.917614,405.133523,1.747497
 ,6,578.151515,319.712121,1.818909
 ,7,380.982587,301.467662,1.263728
 ,8,580.801136,329.0625,1.769837
 ,9,382.204301,270.580645,1.410323
 ,10,700.025641,310.589744,2.253629
 ,11,692.070175,497.530702,1.400567
 ,12,437.666667,314.462121,1.396921
 ,13,806.573333,466.74,1.7366
 ,14,755.095023,413.393665,1.82338
 ,15,855.336538,489.269231,1.761269
 ,16,606.275862,370.310345,1.632413
 ,17,1085.079545,412.278409,2.679338
 ,18,980.589372,592.876812,1.660624
 ,19,797.866397,518.619433,1.532436
 ,20,1250.913866,557.987395,2.267071
 ,21,765.53876,398.968992,1.920251
 ,22,1945.451049,746.304196,2.609138
 ,23,668.903846,390.923077,1.713724
 ,24,816.916667,512.94774,1.601168
 ,25,1316.232673,632.155941,2.088511
 ,26,704.804348,424.5,1.670089
 ,27,1551.145833,656.645833,2.394368
 ,28,1541.254125,505.079208,3.096387
 ,29,1207.792208,428.909091,2.808954
 ,30,706.641026,429.474359,1.724314
 ,31,1110.305046,662.199541,1.704933
 ,32,967.455446,575.262376,1.687353
 ,33,695.970588,365.931373,1.93155
 ,34,1032.440217,455.209239,2.268759
 ,35,775.838652,414.203901,1.877398
 ,36,786.674286,385.774286,2.044317
 ,37,501.714286,294.880952,1.70395
 ,38,548.257796,341.829522,1.608749
 ,39,688.445378,383.016807,1.796255
 ,40,568.091644,351.90027,1.618209
 ,41,1730.049505,542.508251,3.199037
 ,42,1388.854167,413.013889,3.372124
 ,43,496.678295,363.922481,1.36529
 ,44,872.26776,380.10929,2.290966
2,1,615.941176,368.378151,1.675733
 ,2,970.864796,569.571429,1.670852
 ,3,469.867647,290.441176,1.618317
 ,4,664.056338,390.116197,1.713225
 ,5,708.423295,402.017045,1.765515
 ,6,577.867424,319.087121,1.821889
 ,7,385.828358,302.012438,1.278482
 ,8,577.8125,328.482955,1.762852
 ,9,381.392473,271.768817,1.401191
 ,10,703.833333,309.923077,2.270299
 ,11,697.026316,494.192982,1.422405
 ,12,437.590909,313.55303,1.399975
 ,13,826.993333,464.113333,1.791772
 ,14,752.443439,412.524887,1.820781
 ,15,857.548077,489.673077,1.763263
 ,16,601.146552,369.62069,1.622063
 ,17,1081.732955,413.375,2.666514
 ,18,979.411836,591.345411,1.663463
 ,19,799.635628,516.939271,1.541094
 ,20,1247.983193,555.97479,2.2704
 ,21,760.771318,398.100775,1.911761
 ,22,1924.737762,746.132867,2.582469
 ,23,663.442308,393.038462,1.691704
 ,24,814.641243,512.194915,1.598616
 ,25,1314.371287,631.024752,2.089557
 ,26,705.202899,426.532609,1.665144
 ,27,1543.472222,658.569444,2.375912
 ,28,1537.231023,506.270627,3.081526
 ,29,1206.88961,427.558442,2.815161
 ,30,703.897436,427.102564,1.723901
 ,31,1101.809633,660.419725,1.695892
 ,32,963.049505,576.980198,1.674063
 ,33,693.392157,367.019608,1.918862
 ,34,1036.497283,455.350543,2.277401
 ,35,775.223404,414.907801,1.872393
 ,36,785.222857,384.768571,2.047689
 ,37,500.857143,297.071429,1.688327
 ,38,548.048857,342.192308,1.605892
