Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,873.40293,399.996337,2.213873
 ,2,347.151961,297.098039,1.169825
 ,3,423.588415,269.314024,1.569774
 ,4,416.296875,261.4375,1.593303
 ,5,510.352113,300.267606,1.710078
 ,6,1044.200586,513.245974,2.03591
 ,7,535.555556,303.992063,1.765148
 ,8,580.19209,293.734463,1.974091
 ,9,934.934783,529.155797,1.830495
 ,10,455.845912,288.996855,1.578839
 ,11,452.068966,302.051724,1.496562
 ,12,451.75,274.46875,1.649107
 ,13,518.666667,337.806667,1.537608
 ,14,492.691358,439.734568,1.132981
 ,15,565.360324,345.611336,1.636438
 ,16,628.27907,395.244186,1.605917
 ,17,1208.216998,531.014467,2.27517
 ,18,640.769811,351.515094,1.824159
 ,19,816.552521,399.231092,2.051353
 ,20,537.635417,278.947917,1.928313
 ,21,605.728261,316.695652,1.925361
 ,22,268.852201,234.210692,1.148342
 ,23,392.859649,245.947368,1.597706
 ,24,591.327731,321.953782,1.835403
 ,25,524.724138,305.448276,1.72193
 ,26,1467.507937,455.47619,3.234595
 ,27,1192.871186,580.549153,2.086412
 ,28,535.723684,450.539474,1.192563
 ,29,571.485149,312.633663,1.82949
 ,30,813.891243,453.444915,1.812633
 ,31,717.381119,381.251748,1.902503
 ,32,581.986425,300.877828,1.939105
 ,33,644.139881,334.997024,1.92565
 ,34,418.6875,285.817708,1.46622
 ,35,820.534413,373.54251,2.208713
 ,36,873.573077,357.903846,2.448672
 ,37,1094.95288,448.458115,2.45239
 ,38,476.315217,337.369565,1.418444
 ,39,471.857488,278.294686,1.693104
 ,40,354.428571,249.353741,1.421104
 ,41,509.135965,269.451754,1.890372
 ,42,455.455882,248.705882,1.829727
 ,43,474.427083,285.072917,1.663062
 ,44,349.90625,231.614583,1.511112
 ,45,315.736559,238.672043,1.323351
 ,46,463.351485,301.90099,1.5236
 ,47,627.529703,348.420792,1.809429
 ,48,434.026119,280.98694,1.548179
 ,49,294.611111,237.987654,1.237965
 ,50,559.757085,309.611336,1.807885
 ,51,545.061404,295.008772,1.84806
 ,52,588.034314,325.073529,1.817722
 ,53,410.819149,253.691489,1.62018
 ,54,523.300518,311.121762,1.682921
 ,55,673.265152,368.359848,1.838158
 ,56,731.648352,337.194139,2.17786
 ,57,545.011494,348.663793,1.562003
 ,58,263.720588,257.470588,1.025524
 ,59,501.739583,261.552083,1.919399
 ,60,672.1,290.183333,2.314278
 ,61,583.4,326.531034,1.799018
