Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,230.230361,210.325902,1.095276
 ,2,232.269565,210.843478,1.102295
 ,3,242.574372,214.488945,1.131192
 ,4,230.271812,210.988255,1.092013
 ,5,230.473386,211.228766,1.091661
 ,6,234.70398,212.445274,1.10544
 ,7,227.844298,209.526316,1.088067
 ,8,227.68007,209.624126,1.086699
 ,9,262.189873,219.790084,1.193783
 ,10,236.596715,213.636861,1.108077
2,1,229.960722,210.16189,1.094853
 ,2,232.681988,211.150932,1.102659
 ,3,241.700503,214.59196,1.126692
 ,4,229.988255,210.201342,1.094727
 ,5,230.609287,211.343148,1.091797
 ,6,234.343284,212.09204,1.10553
 ,7,228.274123,208.857456,1.093667
 ,8,227.723776,209.236014,1.08906
 ,9,262.264768,219.979958,1.192938
 ,10,236.919708,214.15146,1.106944
3,1,230.251592,210.092357,1.096639
 ,2,232.818012,210.874534,1.104703
 ,3,241.870352,214.436683,1.128249
 ,4,230.639262,210.379195,1.096936
 ,5,230.758777,211.243488,1.093046
 ,6,235.037313,213.211443,1.103089
 ,7,228.368421,209.243421,1.092042
 ,8,227.723776,209.269231,1.088851
 ,9,262.408228,219.68038,1.195232
 ,10,237.162409,214.136861,1.108162
4,1,229.908174,210.269108,1.094088
 ,2,232.521118,210.741615,1.104019
 ,3,241.662312,214.569347,1.126605
 ,4,230.864094,210.442953,1.097745
 ,5,230.507361,211.146093,1.09224
 ,6,234.726368,213.925373,1.097954
 ,7,228.842105,208.743421,1.096824
 ,8,227.734266,209.36014,1.088414
 ,9,261.777426,219.939873,1.190961
 ,10,236.905109,213.801095,1.108759
5,1,230.961253,210.043524,1.100213
 ,2,232.679503,210.835404,1.104284
 ,3,241.991457,214.39598,1.129007
 ,4,230.001678,210.598993,1.092664
 ,5,230.084938,211.540204,1.08828
 ,6,234.651741,212.771144,1.103426
 ,7,227.828947,209.265351,1.08948
 ,8,228.157343,209.068182,1.092029
 ,9,261.844937,219.781646,1.192195
 ,10,236.910584,214.412409,1.105568
6,1,230.529724,209.93259,1.098731
 ,2,232.630435,211.057143,1.102925
 ,3,241.593467,214.172864,1.128341
 ,4,229.604027,210.416107,1.091803
 ,5,230.440544,211.85957,1.088312
 ,6,235.261194,212.942786,1.105428
 ,7,228.313596,209.29386,1.091433
 ,8,227.975524,209.194056,1.090522
 ,9,261.245781,219.411392,1.191427
 ,10,236.739051,214.15146,1.1062
7,1,230.121019,209.797771,1.097529
 ,2,232.793789,210.855901,1.104665
 ,3,240.896482,214.505528,1.123309
 ,4,229.407718,210.192953,1.092042
 ,5,229.939977,211.334088,1.088645
 ,6,234.385572,213.748756,1.097118
 ,7,228.526316,208.778509,1.095209
 ,8,227.72028,209.020979,1.090123
 ,9,261.720464,220.054852,1.190123
 ,10,236.067518,213.819343,1.104707
8,1,229.640658,210.048832,1.093908
 ,2,232.67764,210.934783,1.103718
 ,3,241.464322,214.346231,1.126784
 ,4,229.855705,209.805369,1.096155
 ,5,230.277463,211.07248,1.091673
 ,6,234.803483,213.450249,1.100728
 ,7,228.061404,208.747807,1.093161
 ,8,227.926573,209.842657,1.086845
 ,9,261.398734,219.920886,1.18942
 ,10,236.633212,213.355839,1.10973
9,1,229.976645,209.840764,1.096611
 ,2,232.275776,210.452795,1.104397
 ,3,241.864824,214.085427,1.130044
 ,4,229.95302,210.395973,1.093594
 ,5,229.484711,211.718007,1.084487
 ,6,233.925373,212.597015,1.100912
 ,7,228.410088,208.684211,1.095117
 ,8,227.748252,209.171329,1.089456
 ,9,261.105485,219.263713,1.191575
 ,10,236.122263,213.364964,1.107159
10,1,230.13482,209.92569,1.096919
 ,2,232.3,210.686957,1.103229
 ,3,241.061307,214.668342,1.123214
 ,4,230.204698,210.325503,1.095146
 ,5,229.702152,210.992072,1.089231
 ,6,234.323383,212.179104,1.104989
 ,7,228.27193,208.649123,1.09466
 ,8,228.006993,209.222028,1.09037
 ,9,261.123418,219.800633,1.188824
 ,10,236.768248,214.005474,1.107042
11,1,229.95276,209.965499,1.095866
 ,2,232.004348,210.353416,1.103598
 ,3,240.967839,214.014573,1.1262
 ,4,229.946309,210.374161,1.093684
 ,5,230.134768,211.221971,1.090137
 ,6,234.159204,212.656716,1.10173
 ,7,228.127193,208.651316,1.093951
 ,8,227.812937,209.138112,1.089964
 ,9,260.932489,219.473629,1.189673
 ,10,236.058394,214.403285,1.101642
12,1,229.636943,209.980361,1.094227
 ,2,232.309317,210.612422,1.103683
 ,3,240.975879,214.437186,1.124024
 ,4,229.474832,210.246644,1.092081
 ,5,229.9094,210.849377,1.090969
 ,6,234.50995,212.669154,1.103358
 ,7,228.657895,209.094298,1.094287
 ,8,227.736014,208.83042,1.091146
 ,9,261.421941,219.617089,1.191116
 ,10,236.465328,213.664234,1.107381
13,1,229.70913,209.926221,1.094891
 ,2,231.742857,210.922981,1.099368
 ,3,241.009548,214.49598,1.123913
 ,4,229.610738,209.666107,1.09573
 ,5,229.660249,210.707814,1.09053
 ,6,234.487562,212.686567,1.103077
 ,7,228.111842,208.517544,1.094622
 ,8,227.111888,209.715035,1.083607
 ,9,260.42616,220.012658,1.184461
 ,10,236.135036,214.171533,1.103092
14,1,229.685244,209.832272,1.095233
 ,2,232.12236,210.606832,1.102804
 ,3,241.120603,214.492462,1.124411
 ,4,230.281879,210.280201,1.095724
 ,5,230.173273,211.342016,1.089636
 ,6,233.845771,212.893035,1.099111
 ,7,227.276316,208.554825,1.090405
 ,8,227.575175,209.311189,1.087888
 ,9,261.024262,219.796414,1.188362
 ,10,236.343066,213.487226,1.107683
15,1,230.019639,210.188429,1.095036
 ,2,231.650311,210.703106,1.100028
 ,3,240.577889,214.432663,1.122215
 ,4,229.845638,210.384228,1.093167
 ,5,229.791619,211.514156,1.086994
 ,6,234.288557,212.524876,1.102968
 ,7,227.708333,208.842105,1.090928
 ,8,227.818182,209.354895,1.088846
 ,9,260.369198,219.305907,1.18794
 ,10,235.529197,214.10219,1.100776
16,1,229.752654,209.687367,1.096359
 ,2,231.706832,210.844099,1.099583
 ,3,241.156281,213.871357,1.127888
 ,4,230.181208,210.300336,1.095182
 ,5,230.469989,210.833522,1.093726
 ,6,235.004975,211.91791,1.109714
 ,7,227.22807,208.70614,1.089301
 ,8,227.16958,209.519231,1.084909
 ,9,260.743671,219.123418,1.19062
 ,10,236.005474,213.952555,1.103696
17,1,229.789809,209.651274,1.096676
 ,2,232.352174,210.709317,1.103389
 ,3,240.831658,214.070352,1.12528
 ,4,229.981544,210.162752,1.094933
 ,5,229.734994,211.07248,1.089055
 ,6,234.572139,212.139303,1.10633
 ,7,227.892544,208.695175,1.09261
 ,8,227.926573,209.194056,1.090174
 ,9,261.665612,219.476793,1.192927
 ,10,236.815693,213.516423,1.109819
18,1,229.45966,209.645966,1.095133
 ,2,231.632298,210.785714,1.099582
 ,3,240.616583,214.28995,1.123169
 ,4,229.659396,210.614094,1.091084
 ,5,229.874292,211.220838,1.088821
 ,6,234.300995,212.59204,1.102742
 ,7,228.096491,208.800439,1.093115
 ,8,227.251748,209.131119,1.08729
 ,9,260.535865,219.385021,1.18836
 ,10,235.857664,213.038321,1.107777
19,1,230.000531,209.701699,1.097448
 ,2,231.408696,210.736646,1.098775
 ,3,240.596985,214.117085,1.123971
 ,4,229.954698,210.578859,1.092657
 ,5,229.660249,211.048698,1.088764
 ,6,234.868159,212.997512,1.103279
 ,7,227.605263,209.190789,1.088705
 ,8,227.987762,208.844406,1.092295
 ,9,260.485232,219.797468,1.185919
 ,10,235.512774,213.656934,1.102919
20,1,229.981953,209.657643,1.097602
 ,2,231.628571,210.591925,1.100542
 ,3,240.804523,213.927638,1.125915
 ,4,229.166107,210.169463,1.090991
 ,5,230.288788,211.720272,1.088281
 ,6,233.878109,212.41791,1.10162
 ,7,227.20614,209.785088,1.083694
 ,8,227.311189,209.374126,1.086203
 ,9,260.840717,219.191983,1.190732
 ,10,236.016423,213.363139,1.10682
21,1,230.519639,209.739915,1.099734
 ,2,232.502484,210.78882,1.103648
 ,3,241.425628,213.979397,1.128521
 ,4,230.692953,210.013423,1.099144
 ,5,230.686297,211.240091,1.092675
 ,6,234.763682,212.838308,1.10381
 ,7,228.177632,208.868421,1.093016
 ,8,228.089161,209.125874,1.091284
 ,9,260.911392,219.754219,1.188005
 ,10,236.698905,213.472628,1.109435
22,1,230.554671,210.348726,1.096685
 ,2,232.468944,210.634783,1.104359
 ,3,241.644724,214.054271,1.129194
 ,4,230.308725,209.966443,1.097542
 ,5,230.679502,211.219706,1.09273
 ,6,235.318408,212.097015,1.110191
 ,7,228.473684,208.467105,1.096579
 ,8,228.772727,209.041958,1.09497
 ,9,260.783755,219.662447,1.187968
 ,10,236.819343,213.177007,1.11147
23,1,230.308917,209.772824,1.098489
 ,2,232.585093,210.583851,1.105096
 ,3,241.080905,214.133668,1.126156
 ,4,229.823826,210.552013,1.092081
 ,5,230.484711,211.251416,1.091659
 ,6,235.106965,212.363184,1.10789
 ,7,228.45614,208.807018,1.094692
 ,8,228.036713,209.183566,1.090778
 ,9,261.080169,219.840717,1.188411
 ,10,236.410584,213.693431,1.10695
24,1,230.029193,209.858811,1.096745
 ,2,232.354037,210.602484,1.103923
 ,3,240.998492,214.049246,1.126151
 ,4,229.657718,210.229866,1.093012
 ,5,230.754247,211.363533,1.092277
 ,6,234.432836,212.507463,1.103869
 ,7,227.835526,209.388158,1.088713
 ,8,227.958042,209.043706,1.091159
 ,9,260.35443,219.419831,1.187307
 ,10,237.45073,213.722628,1.111642
25,1,230.078556,209.787686,1.097355
 ,2,231.865839,210.357764,1.10287
 ,3,241.066332,213.943216,1.127015
 ,4,229.879195,210.307047,1.093732
 ,5,230.064553,211.330691,1.089239
 ,6,234.59204,212.395522,1.105136
 ,7,228.429825,208.765351,1.094778
 ,8,227.886364,208.863636,1.091756
 ,9,260.937764,219.443038,1.189794
 ,10,236.277372,213.408759,1.107809
26,1,229.470276,209.972399,1.093512
 ,2,232.031677,210.577019,1.102573
 ,3,240.556281,213.732663,1.125827
 ,4,229.263423,210.216443,1.091223
 ,5,230.160815,211.226501,1.090225
 ,6,234.865672,212.838308,1.104129
 ,7,228.725877,209.02193,1.094862
 ,8,228.379371,209.286713,1.091932
 ,9,260.640295,218.845992,1.191726
 ,10,236.94708,213.434307,1.110948
27,1,229.944798,209.956476,1.095908
 ,2,231.709938,210.682609,1.10041
 ,3,240.424121,214.051256,1.123494
 ,4,230.182886,209.946309,1.096948
 ,5,230.395243,211.075878,1.092114
 ,6,234.721393,212.353234,1.106025
 ,7,228.901316,208.870614,1.0966
 ,8,227.431818,209.166084,1.087899
 ,9,260.554852,219.094937,1.189999
 ,10,235.489051,213.386861,1.104184
28,1,229.876858,209.721868,1.096721
 ,2,231.762112,210.504348,1.101584
 ,3,240.670854,213.870854,1.125638
 ,4,229.595638,210.322148,1.092284
 ,5,230.00906,211.365798,1.088815
 ,6,234.452736,212.833333,1.102126
 ,7,227.982456,208.734649,1.092829
 ,8,227.56993,209.026224,1.089357
 ,9,260.045359,219.256329,1.186798
 ,10,236.386861,213.39781,1.108295
29,1,229.703822,209.933121,1.094836
 ,2,231.27205,210.562112,1.098976
 ,3,240.480905,213.863317,1.124752
 ,4,229.521812,210.189597,1.092631
 ,5,229.680634,211.152888,1.088359
 ,6,233.850746,212.661692,1.100335
 ,7,228.092105,208.364035,1.095309
 ,8,227.632867,208.770979,1.090954
 ,9,259.976793,219.10654,1.187307
 ,10,236.452555,213.501825,1.108097
30,1,229.892781,209.626327,1.097332
 ,2,231.453416,210.470807,1.100326
 ,3,240.438191,213.940201,1.124171
 ,4,230.177852,209.951342,1.096964
 ,5,229.964892,210.83692,1.091376
 ,6,233.965174,211.91791,1.104692
 ,7,227.642544,208.815789,1.090811
 ,8,227.601399,208.816434,1.090479
 ,9,259.833333,218.976793,1.187338
 ,10,236.251825,213.644161,1.106353
31,1,230.175159,209.970807,1.096921
 ,2,231.613665,210.402484,1.101461
 ,3,240.464824,213.518593,1.126488
 ,4,229.397651,209.781879,1.094124
 ,5,229.920725,210.953567,1.090482
 ,6,234.614428,212.597015,1.104299
 ,7,227.89693,208.58114,1.093167
 ,8,227.800699,209.18007,1.089668
 ,9,259.548523,219.259494,1.184484
 ,10,236,213.892336,1.103991
32,1,229.981423,210.309979,1.094289
 ,2,231.71118,210.374534,1.102075
 ,3,240.426131,214.053769,1.123557
 ,4,229.511745,209.63255,1.095418
 ,5,229.992072,211.304643,1.089047
 ,6,233.970149,212.5199,1.101653
 ,7,227.412281,208.982456,1.088894
 ,8,227.204545,208.914336,1.088155
 ,9,260.258439,219.266878,1.187659
 ,10,235.35219,213.682482,1.102201
33,1,231.255308,211.337049,1.095112
 ,2,231.262112,210.708075,1.098199
 ,3,239.911558,213.833166,1.122253
 ,4,229.924497,210.607383,1.092349
 ,5,229.611552,211.229898,1.087567
 ,6,234.363184,213.087065,1.100369
 ,7,228.280702,209.177632,1.091859
 ,8,227.643357,209.18007,1.088849
 ,9,259.834388,219.481013,1.184636
 ,10,235.720803,213.343066,1.105569
34,1,231.740977,211.014862,1.098848
 ,2,231.35528,210.196894,1.101338
 ,3,240.266332,213.811558,1.124059
 ,4,229.125839,210.461409,1.089201
 ,5,229.82786,211.043035,1.089649
 ,6,234.373134,212.972637,1.101096
 ,7,228.114035,208.403509,1.095191
 ,8,227.51049,209.174825,1.088267
 ,9,260.045359,219.334388,1.186385
 ,10,235.129562,213.622263,1.101338
35,1,230.808917,210.133227,1.098994
 ,2,231.740994,210.683851,1.100598
 ,3,240.00201,213.792462,1.122915
 ,4,229.508389,210.114094,1.092918
 ,5,230.055493,211.497169,1.088319
