Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,508.803571,380.107143,1.340066
 ,2,585.329787,441.946809,1.328764
 ,3,460.076923,339.115385,1.36035
 ,4,488.35,292.383333,1.672873
 ,5,418.240741,294.842593,1.420135
 ,6,466.882051,311.933333,1.497795
 ,7,545.675,402.967857,1.356626
 ,8,337.011905,279.845238,1.205927
 ,9,538.706349,409.563492,1.321966
 ,10,597.572917,342.760417,1.746236
 ,11,621.134396,381.653759,1.638226
 ,12,2309.073446,772.403955,2.83066
 ,13,874.840909,369.659091,2.371901
 ,14,1276.033898,615.364407,2.121266
 ,15,2427.630282,1243.658451,2.018584
 ,16,776.769231,440.794872,1.762969
 ,17,730.478261,394.333333,1.863357
 ,18,2265.845,523.2,4.328098
 ,19,1096.817204,420.102151,2.602437
 ,20,684.571429,347.776398,1.972703
 ,21,598.326531,375.360544,1.59608
 ,22,735.174089,557.45749,1.321603
 ,23,873.700405,516.279352,1.702882
 ,24,3006.271795,677.415385,4.435125
 ,25,1416.725806,795.306452,1.7945
 ,26,847.818627,407.45098,2.082957
 ,27,1595.752381,894.566667,1.956154
 ,28,801.568182,356.954545,2.250652
 ,29,826.930233,481.325581,1.720801
 ,30,1485.5,619.110169,2.414116
 ,31,1550.336957,841.581522,1.847627
 ,32,1109.414894,584.797872,1.892954
 ,33,790.907895,555.907895,1.425492
 ,34,1441.871795,656.417582,2.227628
 ,35,1084.098485,658.787879,1.655174
 ,36,2138.568182,485.965909,4.396704
 ,37,1927.814815,454.191358,4.190965
 ,38,774.103448,453.146552,1.70974
 ,39,560.772727,292.494318,1.925615
 ,40,1818.045455,423.809091,4.267683
 ,41,1134.559322,347.15678,3.268241
 ,42,1089.003497,1238.171329,0.885066
 ,43,1128.083032,474.198556,2.40159
 ,44,817.032895,404.907895,2.029729
 ,45,589.25,384.65625,1.551853
 ,46,1298.816901,357.619718,3.624926
 ,47,1551.68018,856.490991,1.905223
 ,48,1022,587.649573,1.743415
 ,49,914.984615,332.994872,2.748097
 ,50,654.714286,447.561224,1.474575
 ,51,896.324561,416.868421,2.158331
 ,52,3167.654762,754.029762,4.206366
 ,53,529.57197,356.594697,1.48716
 ,54,594.104938,420.759259,1.412748
 ,55,609.358333,361.258333,1.686417
 ,56,993.294872,482.371795,2.066801
 ,57,539.715517,410.474138,1.31761
 ,58,828.868421,488.421053,1.697919
 ,59,588.595506,335.146067,1.757597
 ,60,530.733333,311.083333,1.70737
 ,61,860.452381,431.511905,1.995112
 ,62,530.71028,345.009346,1.537757
 ,63,644.04,468.58,1.376104
 ,64,511.4,333.34,1.537226
 ,65,579.634615,388,1.494815
 ,66,423.4375,314.9375,1.346866
 ,67,442.837209,262.023256,1.690007
 ,68,527.213115,302.131148,1.746941
 ,69,712.798077,542.682692,1.376204
2,1,506.803571,380.232143,1.333534
 ,2,585.606383,442.234043,1.32723
 ,3,463.346154,342.615385,1.356277
 ,4,490.6,293.416667,1.674238
 ,5,416.555556,293.194444,1.422264
 ,6,466.912821,309.369231,1.510691
 ,7,546.078571,403.753571,1.354675
 ,8,337.642857,281.404762,1.201341
 ,9,537.642857,407.563492,1.324665
 ,10,596.59375,340.5,1.754938
 ,11,617.833713,380.198178,1.636907
 ,12,2300.740113,772.231638,2.820425
 ,13,856.181818,366.090909,2.343694
 ,14,1273.105932,617.817797,2.101899
 ,15,2428.049296,1239.693662,2.025213
 ,16,779.025641,441.162393,1.767321
 ,17,709.583333,398.949275,1.788364
 ,18,2244.855,520.74,4.308364
 ,19,1091.510753,419.870968,2.590388
 ,20,681.875776,346.273292,1.976966
 ,21,599.238095,377.591837,1.588941
 ,22,734.481781,559.384615,1.315857
 ,23,872.417004,515.866397,1.702471
 ,24,3001.902564,674.374359,4.447373
 ,25,1391.844086,795.419355,1.761984
 ,26,847.044118,409.862745,2.069326
 ,27,1592.985714,895.833333,1.948925
 ,28,796.590909,357.181818,2.234531
 ,29,819.162791,479.767442,1.710145
 ,30,1479.677966,621.220339,2.397717
 ,31,1553.103261,836.793478,1.86053
 ,32,1101.978723,581.542553,1.892631
 ,33,798.263158,557.157895,1.432745
 ,34,1442.32967,657.549451,2.225167
 ,35,1083.212121,660.871212,1.650385
 ,36,2132.465909,485.602273,4.387176
 ,37,1922.401235,454.111111,4.179411
 ,38,777.672414,454.586207,1.712108
 ,39,561.903409,291.903409,1.933114
 ,40,1806.8,425.127273,4.228531
 ,41,1133.860169,347.487288,3.263291
 ,42,1088.786713,1234.185315,0.887461
 ,43,1134.761733,471.00361,2.434999
 ,44,820.184211,405.072368,2.038307
 ,45,592.46875,383.203125,1.569947
 ,46,1284.741784,359.046948,3.572152
 ,47,1546.328829,855.193694,1.901622
 ,48,1016.418803,585.495726,1.740617
 ,49,912.953846,333.702564,2.735857
 ,50,656.285714,447.408163,1.482468
 ,51,896.649123,417.061404,2.156909
 ,52,3176.47619,755.125,4.214505
 ,53,528.856061,357.181818,1.482235
 ,54,593.32716,418.95679,1.416373
 ,55,605.725,363.283333,1.668888
 ,56,992.692308,484.25641,2.056936
 ,57,536.862069,410.844828,1.309636
 ,58,821.421053,488.039474,1.683901
 ,59,597.932584,333.786517,1.791451
 ,60,530.45,310.466667,1.709078
 ,61,856.190476,431.535714,1.983999
 ,62,529.46729,342.663551,1.545498
 ,63,638.6,468.24,1.365225
 ,64,505.58,335.38,1.510365
 ,65,579.230769,391.307692,1.48123
 ,66,419.328125,314.5,1.335364
 ,67,443.116279,260.44186,1.702826
 ,68,520.262295,302.508197,1.72194
 ,69,709.067308,545.817308,1.361129
3,1,508.9375,380.300595,1.339226
 ,2,584.776596,440.808511,1.330152
 ,3,460.692308,339.615385,1.359455
 ,4,489.183333,291.9,1.678105
 ,5,416.046296,295.305556,1.410537
 ,6,466.225641,310.14359,1.504429
 ,7,543.271429,404.764286,1.344642
 ,8,338.261905,280.440476,1.207737
 ,9,535.896825,410.587302,1.310809
 ,10,594.0625,337.34375,1.763774
 ,11,618.656036,380.888383,1.63587
 ,12,2303.279661,772.234463,2.824242
 ,13,850.704545,370.954545,2.299767
