Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,920.02439,452.536585,2.031504
 ,2,890.067227,409.659664,2.177646
 ,3,2462.324561,626.096491,3.876741
 ,4,1720.729839,586.241935,2.954059
 ,5,956.607069,440.176715,2.202698
 ,6,1042.76626,477.24187,2.216126
 ,7,754.989726,446.615297,1.701086
 ,8,759.943226,390.108387,1.959703
 ,9,1266.98,510.38,2.530695
 ,10,728.635802,309.462963,2.360427
 ,11,758.340909,461.590909,1.660313
 ,12,689.876812,346.891304,2.003963
 ,13,995.012195,472.075203,2.121224
 ,14,718.833333,382.276667,1.910916
 ,15,1757.608621,662.693103,2.634292
 ,16,952.318548,409.108871,2.348521
 ,17,924.894886,625.74858,1.480212
 ,18,459.084862,341.575688,1.35209
 ,19,657.114035,327.197368,2.013925
 ,20,973.52648,431.271028,2.292525
 ,21,1385.760417,604.583333,2.287222
 ,22,533.015625,281.890625,1.895784
 ,23,1407.362069,594.244253,2.410884
 ,24,910.701613,427.048387,2.134087
 ,25,680.496094,324.535156,2.106493
 ,26,627.860849,365.017689,1.730902
 ,27,1548.262681,611.751812,2.551042
 ,28,806.176871,361.265306,2.235203
 ,29,818.009877,396.474074,2.094319
 ,30,950.923323,472.801917,2.022764
 ,31,560.911458,278.114583,2.019674
 ,32,501.416667,387.887681,1.294535
 ,33,632.819672,368.70082,1.721661
 ,34,721.366366,289.24024,2.489944
 ,35,294.9525,242.075,1.219738
 ,36,1007.172269,454.72479,2.213338
 ,37,770.004878,499.089024,1.551651
 ,38,404.904762,276.393939,1.465692
 ,39,793.574344,363.068513,2.187509
 ,40,1090.585492,499.282383,2.201915
 ,41,437.960227,265.369318,1.652075
 ,42,734.704188,422.908377,1.741442
 ,43,881.767901,501.516049,1.781527
 ,44,686.134921,458.359127,1.5123
 ,45,357.549669,253.264901,1.411604
 ,46,431.987179,238.5,1.812658
 ,47,527.5,380.654878,1.392755
 ,48,452.336634,307.178218,1.467751
 ,49,541.681818,388.98951,1.396667
 ,50,527.014706,264.210784,1.997102
 ,51,854.018135,428.124352,2.012092
 ,52,642.587738,322.655391,1.993038
 ,53,694.219219,322.069069,2.157967
 ,54,787.169811,409.749326,1.924481
 ,55,782.085246,408.483607,1.923867
 ,56,580.656863,290.553922,2.000271
 ,57,475.580645,271.225806,1.756189
 ,58,1188.937919,494.709732,2.435003
 ,59,632.114679,338.793578,1.87144
 ,60,402.192,252.68,1.590439
 ,61,751.174564,379.201995,1.995304
 ,62,596.382883,320.427928,1.865956
 ,63,838.615385,341.297203,2.457108
 ,64,948.846361,449.598383,2.124136
 ,65,1123.039924,503.718631,2.265917
 ,66,728.776923,350.846154,2.100622
 ,67,490.752717,289.241848,1.697646
 ,68,1195.543284,486.19403,2.507443
 ,69,1292.336364,485.677273,2.67043
 ,70,760.028662,385.302548,1.986331
 ,71,770.318182,405.662879,1.94212
 ,72,558.850877,285.982456,1.95887
 ,73,1023.830561,490.118503,2.100135
 ,74,540.278788,328.551515,1.648955
 ,75,681.131579,290.236842,2.348061
 ,76,969.268657,500.943284,1.947144
 ,77,746.855401,387.989547,1.944314
 ,78,644.342105,328.052632,1.981144
 ,79,988.738095,444.857143,2.253391
 ,80,896.739759,421.621687,2.129542
 ,81,631.915858,338.742718,1.875601
 ,82,430.367647,300.897059,1.428954
 ,83,1082.382353,397.637255,2.729642
 ,84,1173.260331,573.61157,2.058433
 ,85,1546.867347,486.122449,3.172448
 ,86,1881.616667,454.65,4.127312
 ,87,827.833333,443.369048,1.876893
 ,88,525.105556,281.894444,1.864952
 ,89,886.926923,382.576923,2.339404
 ,90,502.433976,323.926558,1.54006
 ,91,755.552239,369.089552,2.050922
 ,92,752.934783,564.452899,1.341718
 ,93,981.076923,383.076923,2.563139
 ,94,1200.99403,616.083582,1.968114
 ,95,1199.971774,530.185484,2.275683
 ,96,1090.261954,463.596674,2.374974
 ,97,862.594388,489.204082,1.780343
 ,98,926.859684,467.613636,1.990675
 ,99,890.943844,761.539957,1.197737
 ,100,752.352273,383.238636,1.982258
2,1,912.817073,449.804878,2.029714
 ,2,894.226891,410.12605,2.18477
 ,3,2460.526316,630.131579,3.845821
 ,4,1717.915323,585.705645,2.952185
 ,5,955.981289,441.914761,2.19294
 ,6,1039.203252,477.857724,2.204174
 ,7,753.585616,446.413242,1.699425
 ,8,759.607742,390.036129,1.958597
 ,9,1265.063333,512.243333,2.521475
 ,10,721.358025,311.061728,2.325899
 ,11,799.465909,457.244318,1.769656
 ,12,688.018116,346.717391,1.998232
 ,13,995.760163,474.493902,2.11282
 ,14,717.823333,383.966667,1.900291
 ,15,1755.644828,662.762069,2.631274
 ,16,954.092742,407.754032,2.358929
 ,17,924.09233,625.52983,1.478833
 ,18,448.155963,343.321101,1.312752
 ,19,658.188596,326.736842,2.020656
 ,20,970.264798,432.168224,2.2778
 ,21,1433.90625,594.114583,2.406972
 ,22,537.90625,281.101563,1.918343
 ,23,1408.965517,594.528736,2.415279
 ,24,909.685484,428.491935,2.124666
 ,25,678.925781,325.882813,2.093426
 ,26,626.658019,364.930425,1.727446
 ,27,1547.009058,611.509058,2.549603
 ,28,800.258503,361.088435,2.220267
 ,29,817.935802,396.076543,2.097772
 ,30,952.057508,473.795527,2.020179
 ,31,561.036458,278.484375,2.017834
 ,32,501.202899,387.693841,1.294273
 ,33,628.356557,368.385246,1.711146
 ,34,720.78979,289.903904,2.482234
 ,35,295.9475,242.85,1.219905
 ,36,1004.785714,455.565126,2.204754
 ,37,796.6,496.667073,1.613058
 ,38,403.125541,276.909091,1.456741
 ,39,791.444606,363.258017,2.18166
 ,40,1085.259067,499.738342,2.190098
 ,41,439.926136,267.045455,1.648761
 ,42,733.408377,424.332461,1.732129
 ,43,884.209877,501.881481,1.787113
 ,44,685.16369,457.10119,1.514733
 ,45,357.761589,254.13245,1.407433
 ,46,432.294872,239.230769,1.808234
 ,47,527.540244,379.106098,1.398977
 ,48,451.777228,307.410891,1.464907
 ,49,541.863636,389.461538,1.396172
 ,50,524.916667,265.921569,1.975151
 ,51,852.92228,428.23057,2.00906
 ,52,639.53277,322.118393,1.986959
 ,53,694.906907,322.099099,2.161234
 ,54,789.690027,409.056604,1.93604
 ,55,782.359016,408.134426,1.925768
 ,56,578.906863,291.460784,1.989455
 ,57,474.693548,269.822581,1.762017
 ,58,1183.313758,493.208054,2.430709
 ,59,632.795872,339.183486,1.871423
 ,60,400.128,254.328,1.571552
 ,61,748.832918,378.603491,1.99242
 ,62,597.02027,320.315315,1.868244
 ,63,839.783217,341.531469,2.458737
 ,64,946.137466,449.792453,2.118416
 ,65,1120.644487,502.452471,2.268012
 ,66,727.392308,350.915385,2.098539
 ,67,489.461957,290.141304,1.68758
 ,68,1194.241791,484.60597,2.513306
 ,69,1290.554545,484.168182,2.674647
 ,70,759.83121,386.165605,1.982252
 ,71,764.969697,405.443182,1.930418
 ,72,562.45614,288.184211,1.956983
 ,73,1021.676715,489.794179,2.096156
 ,74,538.854545,328.424242,1.644999
 ,75,687.013158,287.868421,2.38832
 ,76,967.474627,501.385075,1.941122
 ,77,746.728223,388.724739,1.94045
 ,78,647.092105,331.214912,1.970978
 ,79,983.041667,444.839286,2.240543
 ,80,895.2,420.462651,2.132299
 ,81,629.779935,339.270227,1.865787
 ,82,431.455882,301.705882,1.42879
 ,83,1081.147059,398.813725,2.718474
 ,84,1173.239669,573.164256,2.06141
 ,85,1538.214286,488.836735,3.137729
 ,86,1875.85,451.183333,4.146933
 ,87,821.178571,441.940476,1.866389
 ,88,522.705556,279.322222,1.873436
 ,89,885.969231,381.419231,2.345896
 ,90,503.117211,324.298961,1.540951
 ,91,757.208955,370.850746,2.046833
 ,92,754.188406,565.152174,1.340989
 ,93,981.641026,384.012821,2.560213
 ,94,1196.370149,616.391045,1.958783
 ,95,1198.375,533.673387,2.257332
 ,96,1089.713098,462.582121,2.378708
 ,97,859.145408,488.880102,1.775618
 ,98,922.660079,467.238142,1.983491
 ,99,890.198704,757.552916,1.201872
 ,100,752.897727,381.125,1.996964
3,1,906,452.670732,2.000755
 ,2,898.57563,409.953782,2.196714
 ,3,2451.315789,625.640351,3.855706
 ,4,1711.995968,585.314516,2.943651
 ,5,954.212058,441.64657,2.190497
 ,6,1040.010163,478.837398,2.203075
 ,7,752.523973,445.141553,1.701773
 ,8,757.301935,389.498065,1.956276
 ,9,1266.59,510.296667,2.534448
 ,10,727.635802,308.512346,2.364815
 ,11,822.613636,456.880682,1.820867
 ,12,688.525362,346.764493,2.002486
 ,13,995.591463,472.410569,2.121285
 ,14,717.64,382.836667,1.904802
 ,15,1749.913793,663.855172,2.619629
 ,16,954.032258,406.721774,2.363726
 ,17,921.681818,625.798295,1.474577
 ,18,446.444954,343.158257,1.308789
 ,19,658.83114,326.780702,2.022812
 ,20,970.700935,429.124611,2.295575
 ,21,1465.25,596.0625,2.45263
 ,22,496.625,284.195313,1.751198
 ,23,1403.477011,593.997126,2.405711
 ,24,907.278226,425.903226,2.133572
 ,25,679.302734,325.380859,2.097273
 ,26,626.862028,364.550708,1.72989
 ,27,1542.418478,610.996377,2.543618
 ,28,802.217687,360.333333,2.231811
 ,29,816.207407,395.22963,2.095778
 ,30,948.485623,472.367412,2.02009
 ,31,561.885417,277.71875,2.026595
