Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,226.52994,208.094311,1.089221
 ,2,242.880137,217.910959,1.115169
 ,3,231.517045,209.039773,1.108163
 ,4,228.409955,209.595475,1.090414
 ,5,230.882904,210.518735,1.097214
 ,6,233.746269,211.619403,1.105296
 ,7,226.804104,209.416045,1.083787
 ,8,236.962877,213.603248,1.110004
 ,9,226.115493,209.408451,1.080403
 ,10,221.600629,207.562893,1.068273
 ,11,225.342391,210.347826,1.0719
 ,12,224.151007,208.557047,1.075444
2,1,227.344311,208.226048,1.092461
 ,2,242.85274,218.376712,1.112684
 ,3,231.210227,209.539773,1.103911
 ,4,228.277828,209.791855,1.088734
 ,5,230.740047,210.813817,1.095025
 ,6,233.835821,211.604478,1.105887
 ,7,226.626866,209.718284,1.081232
 ,8,236.524362,212.914153,1.111541
 ,9,225.667606,210.332394,1.073497
 ,10,221.204403,207.867925,1.064599
 ,11,224.826087,211.369565,1.064226
 ,12,225.161074,208.489933,1.080581
3,1,227.134731,208.19012,1.091642
 ,2,243.839041,217.976027,1.119212
 ,3,231.5,208.880682,1.108859
 ,4,227.838009,210.171041,1.08474
 ,5,230.885246,210.977752,1.094905
 ,6,233.38806,209.843284,1.112831
 ,7,226.244403,209.932836,1.078373
 ,8,236.809745,212.568445,1.114697
 ,9,225.83662,209.833803,1.07688
 ,10,221.63522,208.86478,1.061682
 ,11,225.054348,210.554348,1.069439
 ,12,224.765101,208.701342,1.077568
4,1,227.17515,208.221557,1.091583
 ,2,242.811644,217.794521,1.11547
 ,3,231.090909,209.352273,1.104448
 ,4,228.065158,209.61629,1.08867
 ,5,230.659251,210.583138,1.095875
 ,6,233.932836,210.701493,1.110996
 ,7,226.313433,209.949627,1.078605
 ,8,237.438515,213.294664,1.11376
 ,9,225.36338,209.985915,1.073773
 ,10,220.946541,207.927673,1.063171
 ,11,224.831522,209.728261,1.072634
 ,12,225.194631,208.342282,1.081416
5,1,227.061377,208.64521,1.088972
 ,2,243.705479,217.780822,1.119603
 ,3,230.386364,209.8125,1.098707
 ,4,227.926697,209.535747,1.088304
 ,5,231.043326,211.175644,1.094569
 ,6,232.738806,210.798507,1.104707
 ,7,226.58209,209.671642,1.081278
 ,8,237.134571,213.800464,1.109713
 ,9,224.935211,210.061972,1.071417
 ,10,221.477987,208.459119,1.063207
 ,11,225.701087,210.586957,1.072276
 ,12,225.832215,208.798658,1.082147
6,1,227.008982,208.492515,1.089415
 ,2,243.996575,218.068493,1.119427
 ,3,230.477273,209.181818,1.102437
 ,4,228.087783,210.073303,1.086383
 ,5,230.322014,210.84192,1.092962
 ,6,234.425373,210.679104,1.113365
 ,7,226.373134,210,1.078728
 ,8,237.199536,213.241299,1.112902
 ,9,224.819718,209.915493,1.071576
 ,10,221.556604,207.477987,1.068448
 ,11,225.722826,210.532609,1.072629
 ,12,225.214765,208.52349,1.080641
7,1,226.461078,208.577844,1.086318
 ,2,242.976027,216.886986,1.120841
 ,3,231.482955,208.8125,1.109262
 ,4,227.775566,209.827149,1.086196
 ,5,230.211944,210.788056,1.092624
 ,6,232.007463,210.80597,1.101046
 ,7,226.309701,209.981343,1.078439
 ,8,236.677494,213.25058,1.110559
 ,9,225.698592,209.788732,1.076614
 ,10,222.339623,208.194969,1.068527
 ,11,223.86413,210.592391,1.063676
 ,12,225.57047,208.59396,1.081997
8,1,227.23503,208.411677,1.090899
 ,2,243.722603,217.328767,1.122038
 ,3,230.727273,209.113636,1.10388
 ,4,227.652489,209.865158,1.085421
 ,5,230.529274,211.203747,1.091965
 ,6,232.425373,209.604478,1.109655
 ,7,225.899254,210.113806,1.075813
 ,8,236.584687,213.410673,1.109248
 ,9,225.676056,209.794366,1.076285
 ,10,221.314465,208.389937,1.062647
 ,11,225.23913,210.168478,1.072255
 ,12,224.020134,207.634228,1.07946
9,1,227.267964,208.267964,1.091815
 ,2,243.684932,217.506849,1.120925
 ,3,231.823864,209.181818,1.109038
 ,4,227.961086,209.325792,1.089688
 ,5,230.617096,210.858314,1.094167
 ,6,233.634328,211.80597,1.103794
 ,7,226.533582,209.764925,1.08066
 ,8,237.264501,213.74478,1.110714
 ,9,224.929577,209.878873,1.072332
 ,10,222.100629,208.022013,1.068264
 ,11,225.326087,210.282609,1.072198
 ,12,224.922819,208.151007,1.081167
10,1,226.738024,208.363772,1.088885
 ,2,243.616438,217.383562,1.121344
 ,3,231,209.6875,1.102329
 ,4,227.636199,209.714027,1.086079
 ,5,230.676815,211.274005,1.092287
 ,6,234.014925,210.731343,1.111223
 ,7,226.546642,209.865672,1.080137
 ,8,237.009281,213.155452,1.112568
 ,9,225.335211,209.338028,1.076996
 ,10,221.493711,208.940252,1.060724
 ,11,224.641304,210.929348,1.065527
 ,12,224.530201,208.54698,1.0772
11,1,226.423653,208.356287,1.0873
 ,2,243.428082,218.160959,1.116432
 ,3,231.039773,209.488636,1.103534
 ,4,227.467873,209.947511,1.084107
 ,5,230.453162,211.077283,1.092216
 ,6,233.746269,210.708955,1.109985
 ,7,226.337687,209.440299,1.081338
 ,8,236.515081,213.893271,1.106324
 ,9,225.157746,209.842254,1.07368
 ,10,221.261006,207.971698,1.064426
 ,11,224.5,209.967391,1.069798
 ,12,224.637584,208.348993,1.078812
12,1,226.497006,208.77994,1.085411
 ,2,242.880137,217.578767,1.117001
 ,3,232.982955,209.153409,1.114617
 ,4,227.668778,209.533937,1.087134
 ,5,230.407494,210.943794,1.092811
 ,6,234.410448,210.522388,1.114057
 ,7,226.179104,209.483209,1.080342
 ,8,236.881671,212.436195,1.115845
 ,9,225.377465,209.949296,1.074168
 ,10,221.449686,207.619497,1.067206
 ,11,224.847826,210.081522,1.07077
 ,12,224.479866,208.674497,1.076343
13,1,227.052395,207.815868,1.093203
 ,2,243.40411,217.69863,1.118647
 ,3,231.034091,209.494318,1.103357
 ,4,227.991855,209.713122,1.087829
 ,5,230.375878,210.948478,1.092562
 ,6,233.514925,211.164179,1.106468
 ,7,226.608209,210.20709,1.07872
 ,8,237.053364,213.863109,1.10912
 ,9,225.312676,210.090141,1.073031
 ,10,222.261006,208.238994,1.067929
 ,11,225.271739,210.076087,1.072937
 ,12,224.724832,208.456376,1.078707
14,1,227.30988,208.073353,1.093065
 ,2,243.126712,217.34589,1.119178
 ,3,230.869318,209.431818,1.103095
 ,4,227.728507,209.448869,1.087935
 ,5,230.715457,210.791569,1.094991
 ,6,232.604478,210.440299,1.106106
 ,7,227.022388,209.822761,1.08252
 ,8,236.916473,213.266821,1.111427
 ,9,224.664789,209.549296,1.072743
 ,10,221.663522,208.738994,1.062438
 ,11,224.684783,210.516304,1.067814
 ,12,224.097315,208.969799,1.072988
15,1,226.964072,207.616766,1.093809
 ,2,242.380137,217.736301,1.113804
 ,3,231.210227,209.642045,1.10359
 ,4,227.528507,209.933937,1.084445
 ,5,230.332553,210.966042,1.092385
 ,6,233.149254,210.440299,1.108612
 ,7,226.770522,209.367537,1.083817
 ,8,237.322506,213.162413,1.113974
 ,9,224.943662,209.839437,1.072555
 ,10,221.889937,208.176101,1.066414
 ,11,224.070652,210.103261,1.066999
 ,12,224.59396,207.627517,1.082206
16,1,226.76497,208.520958,1.088059
 ,2,242.366438,216.818493,1.118396
 ,3,231.039773,209.420455,1.103784
 ,4,227.524887,209.402715,1.087138
 ,5,230.214286,211.163934,1.090727
 ,6,233.216418,210.80597,1.107068
 ,7,226.363806,208.94403,1.084019
 ,8,236.821346,213.336427,1.110727
 ,9,224.673239,209.6,1.072534
 ,10,222.18239,207.402516,1.071921
 ,11,225.26087,210.538043,1.070436
 ,12,223.852349,208.788591,1.072757
17,1,226.134731,208.360778,1.085901
 ,2,243.171233,218.386986,1.113981
 ,3,232.267045,210.022727,1.106481
 ,4,227.338462,209.99276,1.083218
 ,5,233.996487,219.685012,1.067099
 ,6,232.970149,210.373134,1.108048
 ,7,226.261194,210.005597,1.077972
 ,8,236.299304,213.401392,1.108034
 ,9,224.892958,210.783099,1.067567
 ,10,221.566038,208.81761,1.061608
 ,11,223.956522,210.179348,1.066046
 ,12,225.171141,208.798658,1.079122
18,1,226.200599,208.252994,1.086854
 ,2,243.222603,217.054795,1.121042
 ,3,231.210227,209.0625,1.106619
 ,4,227.777376,209.568326,1.087538
 ,5,237.686183,212.100703,1.120882
 ,6,233.156716,211.283582,1.103993
 ,7,225.916045,209.996269,1.076456
 ,8,237.264501,213.092807,1.114015
 ,9,225.15493,209.135211,1.077241
 ,10,222.009434,208.04717,1.067684
 ,11,224.630435,210.679348,1.066814
 ,12,224.389262,208.255034,1.078052
19,1,226.408683,208.103293,1.088569
 ,2,243.058219,217.917808,1.116017
 ,3,231.528409,209.369318,1.106798
 ,4,227.81629,209.615385,1.087464
 ,5,230.105386,211.070258,1.090664
 ,6,233.231343,211.231343,1.104738
 ,7,226.503731,210.175373,1.078345
 ,8,236.561485,213.046404,1.111007
 ,9,225.667606,209.738028,1.076543
 ,10,221.072327,208.36478,1.061557
 ,11,224.956522,209.668478,1.073499
 ,12,224.332215,208.40604,1.076981
20,1,226.347305,207.718563,1.090214
 ,2,243.205479,217.941781,1.116482
 ,3,231.113636,208.869318,1.107204
 ,4,227.371946,209.799095,1.08436
 ,5,230.233021,210.758782,1.09296
 ,6,232.850746,210.313433,1.107855
 ,7,226.533582,209.524254,1.081848
 ,8,237.183295,214.491879,1.106416
 ,9,225.087324,210.11831,1.071822
 ,10,221.569182,208.298742,1.064324
 ,11,223.820652,210.467391,1.064118
 ,12,224.526846,209.097315,1.07434
21,1,225.973054,207.991018,1.087156
 ,2,243.349315,217.544521,1.119249
 ,3,231.142045,210.289773,1.09991
 ,4,227.782805,209.78914,1.086401
 ,5,230.211944,211.190867,1.090597
 ,6,233.231343,209.940299,1.111568
