Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,230.011583,208.221042,1.105029
 ,2,231.059859,208.146127,1.11042
 ,3,223.735802,207.230864,1.079977
 ,4,226.989529,207.578534,1.093883
 ,5,244.098684,211.756579,1.153187
 ,6,230.595668,209.740072,1.099846
 ,7,229.153028,211.089198,1.085897
 ,8,233.60251,210.912134,1.107906
 ,9,229.609223,211.191748,1.087511
 ,10,258.341584,211.970297,1.219215
 ,11,247.956044,214.186813,1.158153
 ,12,232.479167,210.069444,1.107016
 ,13,229.655797,211.101449,1.08828
 ,14,230.906863,207.901961,1.111028
 ,15,227.197479,207.420168,1.09573
 ,16,228.612613,210.135135,1.088239
 ,17,249.163366,213.222772,1.168963
 ,18,247.317829,213.666667,1.158016
 ,19,232.85567,210.989691,1.103993
2,1,230.063707,208.641892,1.10306
 ,2,231.086268,208.427817,1.109111
 ,3,224.04321,207.290123,1.081168
 ,4,227.015707,208.201571,1.090692
 ,5,243.934211,211.763158,1.152334
 ,6,230.379061,210.140794,1.096668
 ,7,229.056465,211.106383,1.085371
 ,8,233.799163,211.146444,1.107677
 ,9,229.133495,211.211165,1.085254
 ,10,258.638614,212.064356,1.220116
 ,11,248.827839,214.208791,1.162004
 ,12,233.236111,210.1875,1.110052
 ,13,229.971014,210.963768,1.090451
 ,14,231.058824,208.073529,1.11081
 ,15,227.495798,207.697479,1.095661
 ,16,228.873874,210.596847,1.087113
 ,17,248.183168,213.688119,1.161768
 ,18,247.744186,214.426357,1.155771
 ,19,233.345361,211.041237,1.106072
3,1,229.861969,208.864865,1.10092
 ,2,230.801056,208.235915,1.108739
 ,3,223.980247,207.124691,1.081731
 ,4,227.198953,208.280105,1.091204
 ,5,242.947368,211.203947,1.150577
 ,6,230.476534,210.606498,1.094666
 ,7,228.914075,210.86743,1.085949
 ,8,233.799163,211.573222,1.105494
 ,9,229.199029,211.351942,1.084785
 ,10,258.272277,212.668317,1.214897
