Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,223.200295,206.301915,1.082495
 ,2,211.667256,203.82391,1.039042
 ,3,211.411417,203.987205,1.036903
 ,4,236.412682,208.758836,1.132718
 ,5,216.853107,205.434087,1.056139
 ,6,214.060023,204.962627,1.044909
 ,7,225.432081,209.473988,1.076818
 ,8,210.558685,204.029734,1.032565
 ,9,209.402542,202.768362,1.033222
 ,10,210.231796,204.441748,1.028804
 ,11,209.650485,203.883495,1.028781
 ,12,213.213439,205.458498,1.038287
 ,13,217.6575,208.895,1.042426
 ,14,217.696331,206.090554,1.056902
 ,15,211.553709,204.448665,1.03527
 ,16,212.885042,205.045706,1.038802
2,1,223.282769,206.104566,1.083885
 ,2,211.82391,204.169022,1.038046
 ,3,211.341535,204.297244,1.035024
 ,4,235.423077,209.071726,1.126235
 ,5,216.806026,205.645951,1.054826
 ,6,214.032843,205.173273,1.043653
 ,7,225.066474,210.086705,1.071883
 ,8,211.109546,204.530516,1.032743
 ,9,209.752825,203.381356,1.031795
 ,10,210.223301,204.996966,1.025968
 ,11,210.462136,203.574757,1.03443
 ,12,212.725296,205.818182,1.034077
 ,13,218.325,208.06,1.049911
 ,14,217.908665,206.13427,1.057707
 ,15,211.728783,204.719288,1.034739
 ,16,213.009695,205.130194,1.038995
3,1,223.528719,206.136966,1.08494
 ,2,212.094229,203.661955,1.041915
 ,3,211.78248,204.208661,1.0376
 ,4,235.668399,208.215177,1.132042
 ,5,216.750471,205.694915,1.054291
 ,6,213.899207,205.720272,1.04031
 ,7,225.570809,210.160405,1.073844
 ,8,211.175274,204.438185,1.033502
 ,9,209.826271,203.283898,1.032743
 ,10,210.13835,204.742112,1.026894
 ,11,209.650485,203.739806,1.029496
 ,12,213.264822,205.51581,1.038302
 ,13,217.92,208.655,1.044869
 ,14,218.297424,206.396565,1.058227
 ,15,211.654006,204.703858,1.034439
 ,16,213.617729,205.16205,1.041738
4,1,223.540501,206.586156,1.082666
 ,2,212.146643,204.012956,1.040414
 ,3,211.572835,204.120079,1.03702
 ,4,235.081081,208.503119,1.127713
