Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,215.586187,205.159681,1.051355
 ,2,209.2799,203.303987,1.029889
 ,3,210.633333,203.877273,1.033645
 ,4,210.954733,203.783951,1.035769
 ,5,227.281888,207.78699,1.094401
 ,6,220.631811,206.061856,1.071346
 ,7,214.144444,205.712222,1.041607
 ,8,215.205882,206.720588,1.041593
 ,9,214.236842,206.552632,1.037796
 ,10,212.117936,205.120393,1.034586
 ,11,215.294416,207.394247,1.038687
 ,12,215.27451,207.45098,1.038233
 ,13,212.445946,205.148649,1.036225
 ,14,213.113402,204.556701,1.042365
 ,15,212.56564,206.414911,1.030368
 ,16,213.195122,204.402439,1.043579
 ,17,211.589286,204.198661,1.036785
 ,18,212.08209,204.401119,1.038101
 ,19,212.878327,204.84981,1.03971
2,1,216.062574,205.28719,1.052998
 ,2,209.819767,204.106312,1.028505
 ,3,210.834848,204.395455,1.032048
 ,4,211.113169,204.123457,1.034709
 ,5,227.128827,207.774235,1.093705
 ,6,221.120766,206.16053,1.073098
 ,7,214.251111,205.944444,1.040881
 ,8,215.693277,206.783613,1.043616
 ,9,217.078947,205.552632,1.056644
 ,10,212.764128,205.587224,1.035395
 ,11,215.324873,207.852792,1.036433
 ,12,216.009804,208.083333,1.038525
 ,13,212.716216,205.540541,1.03547
 ,14,210.793814,204.103093,1.033269
 ,15,212.424635,206.330632,1.030049
 ,16,212.335366,205.603659,1.033414
 ,17,212.319196,204.274554,1.039959
 ,18,211.901119,205.168843,1.033366
 ,19,212.5,205.039924,1.036929
3,1,215.399351,205.039551,1.051032
 ,2,209.878738,203.75,1.0306
 ,3,210.580303,204.381818,1.03086
 ,4,210.736626,203.90535,1.033986
 ,5,227.415816,206.872449,1.099817
 ,6,221.403535,206.552283,1.072443
 ,7,214.39,205.748889,1.042493
 ,8,215.87605,206.941176,1.043691
 ,9,215.394737,206.842105,1.041828
 ,10,212.36855,205.09828,1.03598
 ,11,216.06599,207.883249,1.039903
 ,12,215.421569,207.568627,1.038185
 ,13,211.864865,206.135135,1.028196
 ,14,211.556701,204.340206,1.035849
 ,15,212.301459,205.974068,1.03129
 ,16,212.945122,205.493902,1.036835
 ,17,211.953125,204.553571,1.036689
 ,18,211.864739,204.903918,1.034533
 ,19,212.410646,204.212928,1.040666
4,1,215.649646,205.06464,1.052098
 ,2,209.900332,204.017442,1.029343
 ,3,210.875758,204.2,1.033191
 ,4,211.419753,204.471193,1.034545
 ,5,227.502551,207.11352,1.098989
 ,6,221.349043,206.185567,1.074093
