Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,483.730435,309.078261,1.552326
 ,2,225.533333,211.566667,1.066441
 ,3,315.149351,242.142857,1.301052
 ,4,267.074074,292.240741,0.915484
 ,5,321.618421,244.122807,1.31727
 ,6,425.564356,296.848185,1.438629
 ,7,446.938462,314.789744,1.42154
 ,8,266.3,221.416667,1.203142
 ,9,590.269841,310.753968,1.849062
 ,10,583.508621,418.778736,1.404131
 ,11,500.401786,434.107143,1.164521
 ,12,619.928205,316.841026,1.949254
 ,13,1277.783333,716.25,1.751523
 ,14,302.755906,263.051181,1.152209
 ,15,507.980198,416.257426,1.219095
 ,16,1348.368421,581.657895,2.313267
 ,17,434.172185,300.331126,1.445118
 ,18,432.576531,354.428571,1.221317
 ,19,462.528302,404.481132,1.156175
 ,20,486.829851,319.940299,1.522887
 ,21,373.700758,333.234848,1.125451
 ,22,861.093023,493.651163,1.728234
 ,23,428.6,329.833333,1.311809
 ,24,411.193548,304.625,1.350547
 ,25,406.467822,328.918317,1.249126
 ,26,528.786164,387.867925,1.366758
 ,27,317.534799,268.014652,1.186353
 ,28,321.792208,257.662338,1.249853
 ,29,480.641844,319.608156,1.506971
 ,30,545.155963,450.949541,1.223927
 ,31,514.098039,383.539216,1.342512
 ,32,413.959649,301.907018,1.37157
 ,33,371.506944,293.5,1.266509
 ,34,855.426966,374.011236,2.272137
 ,35,1814.605263,579.144737,3.105679
 ,36,557.126126,390.905405,1.421977
 ,37,601.97235,427.866359,1.414092
 ,38,511.692029,312.967391,1.635032
 ,39,1929.675926,661.657407,2.860831
 ,40,356.097222,270.232639,1.318032
 ,41,461.368421,265.131579,1.734232
 ,42,592.630208,358.770833,1.681343
 ,43,1779.459184,544.561224,3.258781
 ,44,632.015152,473.481061,1.353334
 ,45,507.668831,288.071429,1.74503
 ,46,544.370968,459.147849,1.186082
 ,47,362.909375,274.303125,1.3236
 ,48,1023.096491,384.078947,2.651136
 ,49,908.853933,422.651685,2.149428
