Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,223.123914,207.495199,1.076216
 ,2,228.144958,209.255252,1.091218
 ,3,227.896236,208.867752,1.092016
 ,4,229.268836,209.958904,1.092927
 ,5,246.221902,217.008646,1.135519
 ,6,234.430769,212.087692,1.106388
 ,7,233.685512,211.835689,1.104182
 ,8,228.950949,210.139241,1.09047
 ,9,228.490347,211.776062,1.07978
 ,10,229.149912,211.973545,1.081876
 ,11,229.55625,212.072917,1.083382
 ,12,230.209459,210.238739,1.095916
 ,13,222.484718,206.609718,1.077776
 ,14,231.524457,209.271739,1.107158
2,1,222.457705,207.38546,1.073537
 ,2,228.30042,209.239496,1.092069
 ,3,228.010173,208.943032,1.092096
 ,4,229.085616,209.392123,1.094965
 ,5,246.87464,216.962536,1.138564
 ,6,234.62,211.8,1.108674
 ,7,233.609541,211.816254,1.103869
 ,8,229.873418,210.587025,1.092465
 ,9,228.677606,211.982625,1.079578
 ,10,229.236332,212.021164,1.082087
 ,11,230.210417,212.391667,1.084885
 ,12,230.837838,211.563063,1.09209
 ,13,222.267241,206.841693,1.075456
 ,14,231.529891,209.777174,1.104511
3,1,223.418839,207.649749,1.076783
 ,2,228.595588,209.179622,1.093628
 ,3,228.441506,209.289929,1.092393
 ,4,229.316781,209.657534,1.094784
 ,5,246.243516,217.348703,1.133704
 ,6,235.276923,212.087692,1.110184
 ,7,233.486749,211.400177,1.105628
 ,8,229.134494,211.09019,1.08635
 ,9,229.272201,211.372587,1.08563
 ,10,229.109347,211.493827,1.084108
 ,11,230.0375,212.452083,1.083692
 ,12,230.504505,211.315315,1.091673
 ,13,222.835815,206.512147,1.07994
 ,14,231.125,209.230978,1.105657
4,1,222.855053,207.162323,1.076665
 ,2,228.435924,208.893908,1.09437
 ,3,228.803662,208.938962,1.09603
 ,4,230.669521,209.931507,1.099679
 ,5,246.775216,217.292507,1.136411
 ,6,235.376923,212.427692,1.108964
 ,7,234.09364,212.059187,1.10495
 ,8,229.286392,210.691456,1.089186
 ,9,227.812741,211.571429,1.077626
 ,10,229.417989,212.07231,1.082599
 ,11,230.929167,212.014583,1.090019
 ,12,230.747748,210.216216,1.098538
 ,13,222.385972,206.6779,1.076902
 ,14,230.967391,210.423913,1.098574
5,1,223.259259,207.41198,1.077273
 ,2,229.008403,208.89916,1.097232
 ,3,228.505595,208.593082,1.096432
 ,4,229.484589,210.231164,1.092536
 ,5,246.299712,216.753602,1.137179
 ,6,235.596923,212.261538,1.110838
 ,7,233.451413,211.594523,1.104365
 ,8,229.547468,210.844937,1.089564
 ,9,228.619691,211.156371,1.083568
 ,10,229.479718,211.924162,1.083626
 ,11,230.25625,212.552083,1.084093
 ,12,230.736486,210.418919,1.097619
 ,13,222.362461,206.922806,1.075495
 ,14,231.309783,209.475543,1.105082
6,1,222.989026,206.864655,1.078865
 ,2,228.34979,209.228992,1.092288
 ,3,228.114954,209.19532,1.091358
 ,4,229.851027,209.830479,1.096309
 ,5,246.034582,217.324207,1.132921
 ,6,236.250769,212.226154,1.11408
 ,7,233.813604,212.045936,1.103713
 ,8,229.079114,211,1.08665
 ,9,228.492278,212.094595,1.078046
 ,10,229.398589,212.511464,1.080476
 ,11,230.33125,211.920833,1.087745
 ,12,230.867117,210.18018,1.099433
 ,13,222.045063,206.329937,1.077048
 ,14,230.910326,209.76087,1.101736
7,1,223.629172,207.454961,1.07885
 ,2,228.273109,209.295168,1.091501
 ,3,228.794507,208.830112,1.096476
 ,4,229.881849,209.419521,1.098667
 ,5,246.757925,217.726225,1.134027
 ,6,235.198462,211.806154,1.111368
 ,7,233.501767,211.856007,1.103214
 ,8,229.530063,210.925633,1.089135
 ,9,228.245174,211.96139,1.077695
 ,10,228.899471,211.902998,1.080998
 ,11,230.054167,212.6375,1.082946
 ,12,230.355856,210.092342,1.097343
 ,13,222.597571,206.805251,1.077221
 ,14,231.997283,209.684783,1.10722
8,1,223.126658,207.38546,1.076813
 ,2,228.733193,209.267857,1.093844
 ,3,227.972533,209.806714,1.087538
 ,4,230.145548,209.417808,1.099945
 ,5,246.678674,217.704611,1.133858
 ,6,235.769231,212.086154,1.112498
 ,7,234.022968,211.598057,1.106956
 ,8,228.829114,210.420886,1.088432
 ,9,227.646718,210.80695,1.080635
 ,10,229.305115,211.932981,1.082924
 ,11,230.4125,213.433333,1.080506
 ,12,230.398649,210.484234,1.095508
 ,13,222.682994,206.640282,1.078501
 ,14,231.641304,209.907609,1.104415
9,1,222.971651,207.192958,1.077047
 ,2,228.35084,208.927521,1.093874
 ,3,228.366226,209.311292,1.09193
 ,4,229.592466,209.541096,1.096646
 ,5,246.105187,216.998559,1.134938
 ,6,235.850769,212.452308,1.111009
 ,7,233.99735,211.690813,1.106317
 ,8,229.25,210.816456,1.088365
 ,9,227.932432,210.909266,1.081542
 ,10,229.174603,211.770723,1.083005
 ,11,230.495833,211.941667,1.088311
 ,12,229.452703,210.20045,1.092453
 ,13,222.315047,206.576019,1.077101
 ,14,231.222826,209.701087,1.103486
