Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,225.512897,206.808532,1.09079
 ,2,225.182353,207.091176,1.087643
 ,3,236.91358,209.54321,1.130725
 ,4,231.548718,209.964103,1.103176
 ,5,227.329218,209.222222,1.086933
 ,6,223.514957,207.063034,1.07977
 ,7,224.646154,207.179487,1.084729
 ,8,229,209.515528,1.093351
 ,9,230.908377,210.732984,1.096125
 ,10,226.920792,208.215347,1.090195
 ,11,241.612676,211.341549,1.143552
2,1,225.354167,206.595238,1.09116
 ,2,225.105882,207.119118,1.087163
 ,3,237.197531,210.141975,1.128914
 ,4,230.651282,209.564103,1.101059
 ,5,226.816872,209.475309,1.083135
 ,6,223.347222,207.549145,1.07643
 ,7,224.117949,207.738462,1.079232
 ,8,228.695652,209.36646,1.092678
 ,9,231.549738,210.82199,1.098748
 ,10,227.032178,208.059406,1.091511
 ,11,241.376761,211.820423,1.139763
3,1,225.878968,206.863095,1.092271
 ,2,224.817647,207.033824,1.086231
 ,3,237.882716,210.598765,1.129577
 ,4,231.45641,209.733333,1.103931
 ,5,227.236626,209.242798,1.086407
 ,6,223.492521,207.340812,1.078243
 ,7,225.394872,208.25641,1.082676
 ,8,229.118012,209.47205,1.094234
 ,9,231.327225,210.484293,1.09936
 ,10,226.905941,207.858911,1.092007
 ,11,242.31338,211.788732,1.144436
4,1,225.85119,206.482143,1.09417
 ,2,225.382353,207.364706,1.087241
 ,3,237.407407,209.987654,1.130798
 ,4,231.74359,209.646154,1.105823
 ,5,227.119342,208.853909,1.087812
 ,6,223.282051,207.426282,1.07678
 ,7,223.85641,208.158974,1.075735
 ,8,229.080745,209.273292,1.094962
 ,9,231.371728,210.073298,1.101761
 ,10,226.50495,208.123762,1.088651
 ,11,241.961268,211.31338,1.145348
5,1,225.597222,206.681548,1.091892
 ,2,225.389706,207.248529,1.08786
 ,3,236.993827,209.703704,1.130326
 ,4,231.789744,209.589744,1.106324
 ,5,227.127572,209.31893,1.085519
 ,6,223.334402,207.151709,1.078491
 ,7,224.794872,207.148718,1.085569
 ,8,228.63354,209.795031,1.090029
 ,9,230.918848,210.015707,1.099918
 ,10,226.306931,208.257426,1.08703
 ,11,241.40493,211.207746,1.143346
6,1,225.516865,206.330357,1.093329
 ,2,225.123529,207.436765,1.085592
 ,3,237.12963,210.54321,1.126317
 ,4,231.579487,209.671795,1.104968
 ,5,227.185185,208.806584,1.088371
 ,6,223.518162,207.395299,1.078065
 ,7,224.174359,207.246154,1.08201
 ,8,228.602484,209.167702,1.093237
 ,9,231.274869,210.780105,1.09762
 ,10,226.80198,208.351485,1.08897
 ,11,242.28169,211.084507,1.148135
7,1,225.640873,206.382937,1.093661
 ,2,225.111765,207.25,1.0865
 ,3,237.419753,209.950617,1.130955
 ,4,231.74359,209.846154,1.104681
 ,5,227.253086,209.146091,1.086973
 ,6,223.382479,207.087607,1.079035
 ,7,224.697436,207.723077,1.08215
 ,8,228.565217,208.925466,1.09439
 ,9,230.900524,210.439791,1.097555
 ,10,227.309406,208.126238,1.092549
 ,11,241.774648,211.267606,1.144726
8,1,225.183532,206.609127,1.090267
 ,2,224.942647,207.091176,1.086513
 ,3,237.259259,209.716049,1.131485
 ,4,231.528205,209.687179,1.104548
 ,5,226.911523,209.316872,1.084433
 ,6,223.183761,207.246795,1.077248
 ,7,224.379487,207.076923,1.083837
 ,8,228.770186,209.074534,1.094563
 ,9,231.497382,210.379581,1.100772
 ,10,226.950495,208.05198,1.091158
 ,11,241.419014,211,1.14444
9,1,225.593254,206.613095,1.092213
 ,2,225.158824,206.998529,1.088028
 ,3,237.691358,210.388889,1.129896
 ,4,231.564103,209.753846,1.104355
 ,5,227.234568,208.911523,1.088094
 ,6,223.989316,207.217949,1.08126
 ,7,225.205128,206.779487,1.08943
 ,8,228.186335,209.360248,1.090459
 ,9,232.319372,210.193717,1.105626
 ,10,226.767327,208.153465,1.089796
 ,11,241.59507,211.443662,1.14298
10,1,225.160714,206.508929,1.090673
 ,2,225.113235,206.729412,1.089281
 ,3,237.407407,209.839506,1.131563
 ,4,230.74359,209.738462,1.100495
 ,5,227.084362,209.358025,1.085027
 ,6,222.96688,207.363248,1.07557
 ,7,225.276923,207.092308,1.088107
 ,8,228.726708,209.478261,1.092207
 ,9,231.089005,210.361257,1.098836
 ,10,227.108911,208.017327,1.092178
 ,11,242.024648,211.59507,1.144182
11,1,225.508929,206.72123,1.091225
 ,2,224.875,207.214706,1.085613
 ,3,236.666667,210.364198,1.125284
 ,4,231.097436,210.102564,1.100298
 ,5,227.395062,209.100823,1.087829
 ,6,223.352564,207.145299,1.078568
 ,7,224.153846,207.666667,1.079804
 ,8,228.440994,209.503106,1.090796
 ,9,231.015707,210.198953,1.099341
 ,10,226.908416,207.903465,1.091701
 ,11,240.957746,211.316901,1.140684
12,1,225.22123,206.707341,1.089923
 ,2,225.314706,207.439706,1.086516
 ,3,237.222222,210.074074,1.129505
 ,4,231.733333,209.74359,1.105109
 ,5,227.660494,208.94856,1.089975
 ,6,223.317308,207.306624,1.077606
 ,7,224.579487,207.810256,1.081015
 ,8,228.888199,210.149068,1.089523
 ,9,230.803665,210.306283,1.097815
 ,10,226.522277,208.173267,1.088467
 ,11,241.221831,211.489437,1.140904
13,1,225.198413,206.359127,1.091639
 ,2,224.773529,207.263235,1.084838
 ,3,237.425926,209.734568,1.132169
 ,4,231.276923,209.358974,1.105124
 ,5,227.261317,209.512346,1.085089
 ,6,223.09188,207.044872,1.077847
 ,7,224.179487,206.933333,1.083757
 ,8,227.546584,208.770186,1.090345
 ,9,231.71466,209.95288,1.104055
 ,10,226.19802,208.200495,1.086762
 ,11,241.714789,211.795775,1.141522
14,1,225.542659,206.680556,1.09162
 ,2,225,207.329412,1.08553
 ,3,236.839506,209.845679,1.12885
 ,4,231.917949,209.215385,1.108951
 ,5,227.26749,208.755144,1.089113
 ,6,223.400641,207.258547,1.078248
 ,7,224.610256,207.107692,1.084897
 ,8,228.84472,208.906832,1.095805
 ,9,231.10733,210.387435,1.098882
 ,10,226.737624,207.571782,1.092737
 ,11,241.996479,211.140845,1.146531
15,1,225.852183,206.705357,1.092982
 ,2,225.110294,207.319118,1.086133
 ,3,237.524691,209.080247,1.13619
 ,4,231.148718,209.851282,1.10186
 ,5,226.890947,209.399177,1.08389
 ,6,223.338675,207.219017,1.078144
 ,7,224.205128,207.041026,1.083355
 ,8,229.006211,208.689441,1.097735
 ,9,231.020942,210.308901,1.09882
 ,10,226.497525,208.215347,1.088124
 ,11,241.806338,211.971831,1.141105
16,1,225.37996,206.530754,1.091633
 ,2,225.475,206.873529,1.090223
 ,3,237.839506,209.820988,1.133694
 ,4,230.938462,209.558974,1.102472
 ,5,227.627572,209.004115,1.089455
 ,6,223.202991,207.498932,1.076033
 ,7,225.266667,207.261538,1.08734
 ,8,228.919255,208.975155,1.095859
 ,9,231.251309,210.282723,1.100047
 ,10,226.435644,207.834158,1.089938
 ,11,241.126761,211.309859,1.141496
17,1,225.25496,206.539683,1.090987
 ,2,225.333824,207.230882,1.087648
 ,3,236.839506,210.438272,1.125555
 ,4,231.338462,209.707692,1.103704
 ,5,227.3107,209.053498,1.08774
 ,6,223.430556,207.324786,1.078054
 ,7,224.8,207.153846,1.085583
 ,8,228.031056,209.863354,1.086957
 ,9,231.657068,210.609948,1.100312
 ,10,227.316832,208.264851,1.091793
 ,11,241.204225,211.411972,1.141203
18,1,225.197421,207.083333,1.087841
 ,2,224.905882,207.325,1.085112
 ,3,237.419753,209.932099,1.131233
 ,4,231.230769,209.312821,1.10506
 ,5,227.279835,208.987654,1.087984
 ,6,223.247863,207.385684,1.076838
 ,7,224.102564,207.584615,1.079967
 ,8,228.906832,209.335404,1.09394
 ,9,231.772251,210.075916,1.103592
 ,10,226.967822,207.841584,1.092419
 ,11,241.521127,211.200704,1.143931
