Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,216.893352,205.360111,1.056741
 ,2,217.388235,205.361029,1.059078
 ,3,224.669439,205.685031,1.092817
 ,4,216.261658,207.774611,1.041403
 ,5,212.684698,205.306039,1.036466
 ,6,213.624448,205.226804,1.041402
 ,7,213.838188,205.203883,1.042649
 ,8,212.587896,204.657061,1.039249
 ,9,214.006369,205.557325,1.041613
 ,10,213.818471,206.713376,1.034842
 ,11,212.664948,204.354381,1.041177
 ,12,212.966463,205.655488,1.036074
 ,13,214.395288,205.136126,1.045625
2,1,216.685596,205.606648,1.054444
 ,2,217.103676,204.980147,1.059692
 ,3,224.283784,205.567568,1.091577
 ,4,216.181347,207.810881,1.040831
 ,5,212.908855,205.359392,1.037318
 ,6,213.71944,204.902798,1.043555
 ,7,213.145631,205.168285,1.039394
 ,8,211.871758,205.185879,1.033128
 ,9,213.920382,205.535032,1.04129
 ,10,212.694268,207.316879,1.026443
 ,11,212.671392,204.740979,1.039274
 ,12,212.443598,205.403201,1.034813
 ,13,213.989529,206.020942,1.039268
3,1,216.795014,205.577562,1.055091
 ,2,216.805882,205.283824,1.056697
 ,3,224.443867,205.757796,1.091301
 ,4,215.181347,207.658031,1.036729
 ,5,212.709522,205.371249,1.036266
 ,6,213.337997,204.856406,1.041981
 ,7,212.919094,204.783172,1.040181
 ,8,212.461095,204.511527,1.039368
 ,9,213.828025,205.203822,1.042497
 ,10,213.47293,206.840764,1.032526
 ,11,212.487113,204.440722,1.039881
 ,12,212.29878,205.31936,1.034526
 ,13,213.827225,205.138743,1.042909
4,1,217.00831,205.409972,1.056989
 ,2,216.553676,204.824265,1.057782
 ,3,224.655925,205.737006,1.092477
 ,4,215.632124,207.572539,1.039304
 ,5,212.713598,205.171545,1.037262
 ,6,213.603829,204.740059,1.043847
 ,7,213.022654,204.825243,1.040594
 ,8,212.021614,204.752161,1.036123
 ,9,213.936306,205.566879,1.04128
 ,10,213.251592,206.449045,1.033482
 ,11,211.91366,204.418814,1.037195
 ,12,212.276677,205.653963,1.032782
 ,13,214.172775,205.465969,1.042932
5,1,216.626039,205.605263,1.054159
 ,2,217.376471,204.916176,1.061358
 ,3,224.899168,205.674636,1.094018
 ,4,215.88342,207.551813,1.04061
 ,5,212.902186,205.259355,1.037771
 ,6,213.963181,205.055228,1.043967
 ,7,213.375405,204.84466,1.042156
 ,8,212.458213,204.658501,1.038651
 ,9,213.907643,205.684713,1.040457
