Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,726.822368,356.039474,2.048265
 ,2,610.173913,317.025362,1.926063
 ,3,804.890845,443.091549,1.820628
 ,4,562.314286,308.810714,1.823151
 ,5,467.890625,274.34375,1.70465
 ,6,339.464789,257.609155,1.318425
 ,7,586.86,355.92,1.651563
 ,8,643.586066,323.094262,1.990119
 ,9,758.992126,321.992126,2.357278
 ,10,1153.552542,528.450847,2.199966
 ,11,807.380282,728.205634,1.103574
 ,12,854.809211,435.835526,1.987334
 ,13,726.444882,304.744094,2.386525
 ,14,637.496815,384.305732,1.669738
 ,15,782.746269,360.686567,2.160414
 ,16,620.662791,313.203488,1.991935
 ,17,799.680162,431.781377,1.875904
 ,18,729.883117,383.600649,1.908013
 ,19,594.907895,306.368421,1.959224
 ,20,781.34058,437.115942,1.824572
 ,21,725.145161,353.349462,2.050438
 ,22,687.4,316.482353,2.167701
 ,23,2024.702128,765.281915,2.666363
 ,24,921.723214,488.879464,1.91925
 ,25,925.973118,467.908602,1.993002
 ,26,1168.613636,552.636364,2.149421
 ,27,798.868421,380.236842,2.100773
 ,28,1204.912671,595.128425,2.024477
 ,29,840.68617,451.441489,1.862136
 ,30,726.448276,485.655172,1.496013
 ,31,1063.639706,550.867647,1.931709
 ,32,437.921875,296.125,1.484249
 ,33,329.683962,265.377358,1.243085
 ,34,538.221184,483.844237,1.108536
 ,35,1289.826733,609.985149,2.134407
 ,36,899.806584,560.269547,1.600499
 ,37,765.951613,511.209677,1.489382
 ,38,701.049107,350.299107,2.002395
 ,39,555.75641,320.935897,1.733183
 ,40,977.978992,406.537815,2.430493
 ,41,685.898438,289.992188,2.357885
 ,42,958.712963,354.083333,2.693202
 ,43,489.518116,283.427536,1.728219
 ,44,709.329268,319.878049,2.211037
 ,45,574.576531,363.020408,1.583488
 ,46,516.27572,440.646091,1.173894
 ,47,492.914474,343.717105,1.434173
 ,48,450.406393,315.981735,1.427283
 ,49,683.246479,368.447183,1.876068
 ,50,871.262097,409.185484,2.140538
 ,51,670.508318,358.232902,1.863272
 ,52,683.175,339.471429,2.014038
 ,53,719.342593,327.87963,2.195171
 ,54,465.565789,266.513158,1.746893
 ,55,834.757813,370.085938,2.259155
 ,56,877.06988,508.113253,1.727283
 ,57,725.517647,341.741176,2.129362
 ,58,733.528846,360.278846,2.037807
 ,59,803.583333,341.005208,2.352968
 ,60,729.386364,411.397727,1.77523
 ,61,626.783784,330.864865,1.898696
 ,62,353.632353,326.882353,1.083293
 ,63,996.149123,450.526316,2.212274
 ,64,784.170455,448.375,1.763196
 ,65,936.357746,385.715493,2.429887
 ,66,1013.615385,445.923077,2.278163
 ,67,382.25,308.302632,1.2407
 ,68,692.988235,371.388235,1.872507
 ,69,915.313559,383.868644,2.395181
 ,70,449.954545,282.030303,1.596666
 ,71,767.396825,405.468254,1.900767
 ,72,826.161972,402.816901,2.052569
 ,73,1002.483871,496.508065,2.02141
 ,74,642.133333,326.458333,1.970047
 ,75,1236.965347,524.925743,2.360966
 ,76,691.125,416.944444,1.660003
 ,77,813.602273,375.465909,2.171692
 ,78,647.735043,276.65812,2.34274
 ,79,503.225,322.641667,1.56365
 ,80,638.52439,287.54878,2.220996
 ,81,457.896552,350.206897,1.309273
 ,82,426.522388,269.69403,1.584096
 ,83,573.710084,427.67437,1.346334
 ,84,687.977477,310.788288,2.218983
 ,85,720.246032,341.952381,2.118183
 ,86,537.525974,287.993506,1.87218
 ,87,390.978261,344.764493,1.133515
 ,88,1026.774775,389.45045,2.654886
 ,89,1061.625,532.006944,2.005893
 ,90,1280.925926,651.422222,1.988446
 ,91,1207.505085,498.70678,2.434906
 ,92,759.815789,372.828947,2.042158
 ,93,666.810811,325.918919,2.050443
 ,94,487.076142,478.992386,1.018724
 ,95,1119.561728,612.512346,1.829272
 ,96,571.4125,281.7125,2.030184
 ,97,890.776271,453.210169,1.993341
 ,98,610.203704,281.37037,2.169769
 ,99,753.254125,346.983498,2.169308
 ,100,628.452381,390.285714,1.620635
 ,101,683.258427,334.303371,2.048229
 ,102,638.928571,358.035714,1.784891
 ,103,589.75,289.571429,2.036346
 ,104,665.6,312.216667,2.134682
 ,105,717.83871,310.112903,2.314756
 ,106,600.074324,310.290541,1.933974
 ,107,483.280488,302.243902,1.599416
 ,108,655.403226,525.596774,1.248632
 ,109,804.255814,365.44186,2.200462
 ,110,1808.482051,1232.435897,1.468311
2,1,727.554825,355.855263,2.05124
 ,2,613.188406,316.630435,1.938429
 ,3,804.489437,442.507042,1.822723
 ,4,561.353571,307.321429,1.828916
 ,5,467.015625,275.3125,1.695711
 ,6,340.193662,257.894366,1.31987
 ,7,585.666667,354.743333,1.653538
 ,8,644.483607,321.745902,2.001399
 ,9,758.370079,320.850394,2.363766
 ,10,1149.522034,528.091525,2.196569
 ,11,808.301408,728.980282,1.103565
 ,12,856.690789,434.690789,1.997176
 ,13,725.275591,303.905512,2.390542
 ,14,635.808917,383.789809,1.666254
 ,15,780.089552,361.014925,2.15222
 ,16,622.813953,313.860465,1.99558
 ,17,787.65587,430.748988,1.853729
 ,18,732.522727,384.295455,1.909729
 ,19,594.618421,306.059211,1.959797
 ,20,783.971014,434.108696,1.840928
 ,21,724.935484,353.456989,2.048495
 ,22,693.423529,316.541176,2.185612
 ,23,2019.281915,765.388298,2.655761
 ,24,918.379464,488.169643,1.916873
 ,25,928.387097,468.120968,1.997099
 ,26,1167.647727,553.375,2.146433
 ,27,795.535088,380.429825,2.090255
 ,28,1203.544521,594.231164,2.025475
 ,29,841.606383,451.521277,1.863866
 ,30,692.747126,493.712644,1.403377
 ,31,1063.992647,551.470588,1.930584
 ,32,426.859375,297.359375,1.439274
 ,33,329.466981,266.122642,1.238843
 ,34,536.242991,483.423676,1.105853
 ,35,1289.519802,607.361386,2.14284
 ,36,898.434156,559.730453,1.599388
 ,37,746.241935,512.956989,1.446546
 ,38,700.049107,350.986607,1.995958
 ,39,553.910256,320.794872,1.728599
 ,40,977.176471,404.995798,2.439909
 ,41,683.132813,288.828125,2.358233
 ,42,965.240741,353.555556,2.716557
 ,43,488.601449,283.811594,1.722954
 ,44,710.247967,318.695122,2.222687
 ,45,573.494898,363.290816,1.578706
 ,46,517.117284,440.705761,1.175823
 ,47,493.973684,343.348684,1.438912
 ,48,449.671233,315.351598,1.42793
 ,49,682.475352,367.123239,1.882613
 ,50,869.141129,409.545699,2.133625
 ,51,669.924214,358.545287,1.860885
 ,52,685.028571,341.332143,2.008333
 ,53,720.188272,328.475309,2.194164
 ,54,465.513158,267.407895,1.741266
 ,55,835.378906,368.828125,2.268693
 ,56,871.684337,507.284337,1.719289
 ,57,726.517647,339.705882,2.144454
 ,58,730.740385,360.519231,2.028117
 ,59,802.583333,339.651042,2.36014
 ,60,758.465909,407.5,1.86223
 ,61,625.439189,329,1.904305
 ,62,355.117647,326.308824,1.089833
 ,63,995.429825,446.368421,2.231498
 ,64,781.1875,448.170455,1.757721
 ,65,931.35493,384.650704,2.423022
 ,66,1006.538462,442.846154,2.277033
 ,67,385.381579,305.460526,1.262558
 ,68,691.235294,374.564706,1.852995
 ,69,913.771186,382.478814,2.399339
 ,70,450.05303,282.469697,1.595283
 ,71,767.436508,405.809524,1.90015
 ,72,823.035211,403.302817,2.042071
 ,73,1013.233871,494.266129,2.0526
 ,74,641.983333,324.416667,1.980864
 ,75,1231.376238,523.589109,2.356441
 ,76,685.576389,414.506944,1.65528
 ,77,807.244318,374.369318,2.160085
 ,78,646.863248,277.752137,2.3303
 ,79,506.083333,323,1.570922
 ,80,634.378049,287.45122,2.207271
 ,81,456.525862,349.215517,1.308985
 ,82,426.313433,269.462687,1.584315
 ,83,579.239496,427.57563,1.360153
 ,84,681.09009,311.112613,2.194091
 ,85,719.563492,340.52381,2.125306
 ,86,540.337662,288.837662,1.876754
 ,87,392.221014,344.913043,1.136305
 ,88,1026.463964,388.684685,2.661091
 ,89,1060.923611,531.503472,2.006601
 ,90,1292.414815,650.548148,2.010618
 ,91,1202.886441,498.035593,2.429724
 ,92,764.769737,370.407895,2.068989
 ,93,669.952703,325.439189,2.063513
 ,94,486.101523,479.664975,1.01503
 ,95,1118.888889,611.722222,1.83058
 ,96,574.9625,281.4125,2.044655
 ,97,887.827119,452.959322,1.988624
 ,98,605.453704,281.453704,2.151565
 ,99,750.171617,345.326733,2.170971
 ,100,627.833333,393.333333,1.607377
 ,101,684.820225,336.157303,2.041814
 ,102,641.392857,358.428571,1.789997
 ,103,587.892857,287.946429,2.04118
 ,104,663.65,313.1,2.122091
 ,105,719.387097,312.612903,2.302137
 ,106,597.189189,310.114865,1.926023
 ,107,481.841463,301.792683,1.597357
 ,108,651.919355,527.306452,1.237995
 ,109,797.534884,365.837209,2.17942
 ,110,1816.271795,1230.835897,1.476405
3,1,727.708333,355.192982,2.054852
 ,2,604.923913,317.717391,1.90534
 ,3,804.950704,442.15493,1.824559
 ,4,560.028571,307.842857,1.822124
 ,5,467.28125,275.453125,1.695781
 ,6,340.246479,257.760563,1.320619
 ,7,584.226667,355.283333,1.648108
 ,8,645.131148,321.881148,2.002261
 ,9,755.673228,321.862205,2.348783
 ,10,1151.528814,528.057627,2.201248
 ,11,808.614085,726.712676,1.107514
 ,12,851.75,435.078947,1.986129
 ,13,724.862205,303.283465,2.393955
 ,14,638.343949,383.687898,1.674133
 ,15,786.276119,361.455224,2.166922
 ,16,625.197674,312.604651,2.011872
 ,17,788.967611,431.8583,1.851317
 ,18,731.12013,384.025974,1.908572
 ,19,596.894737,306.381579,1.965186
 ,20,781.818841,432.362319,1.842652
 ,21,722.870968,353.322581,2.045343
 ,22,695.270588,317.823529,2.182197
 ,23,2020.521277,764.904255,2.660239
 ,24,917.669643,487.258929,1.915447
 ,25,925.569892,468.766129,1.987582
 ,26,1172.897727,551.886364,2.1636
 ,27,801.947368,378.052632,2.12012
 ,28,1199.534247,593.356164,2.021904
 ,29,841.37234,450.5,1.867833
 ,30,715.505747,488.241379,1.465665
 ,31,1058.661765,550.176471,1.92578
 ,32,430.65625,295.296875,1.463238
 ,33,329.70283,264.95283,1.245363
 ,34,537.551402,483.604361,1.108225
 ,35,1288.237624,609.287129,2.135495
 ,36,898.967078,558.985597,1.60292
 ,37,743.295699,514.666667,1.436428
 ,38,696.741071,351.383929,1.983839
 ,39,561.487179,323.705128,1.735702
 ,40,983.071429,404.478992,2.457896
 ,41,689.875,289.039063,2.380162
 ,42,962.962963,353.574074,2.710343
 ,43,488.876812,282.73913,1.730826
 ,44,708.052846,319.402439,2.211428
 ,45,572.734694,363.97449,1.573993
 ,46,514.699588,439.54321,1.173469
 ,47,492.5,343.203947,1.435052
 ,48,449.187215,315.369863,1.426303
 ,49,684.03169,368.644366,1.876622
 ,50,866.739247,410.014785,2.124351
 ,51,672.659889,358.502773,1.868963
 ,52,683.275,340.871429,2.006927
 ,53,720.549383,328.194444,2.197078
 ,54,466.486842,266.828947,1.748964
 ,55,831.765625,369.550781,2.254618
 ,56,870.920482,506.231325,1.721455
 ,57,731.152941,340.435294,2.151628
 ,58,735.163462,356.701923,2.063318
 ,59,798.5,339.015625,2.351872
 ,60,754.352273,410.227273,1.840349
 ,61,621.986486,328.628378,1.898079
 ,62,355.264706,325.411765,1.092923
 ,63,983.5,442.605263,2.223172
 ,64,776.761364,447.863636,1.750005
 ,65,921.909859,384.507042,2.399806
 ,66,1000.346154,444.25,2.254658
 ,67,379.789474,306.407895,1.240176
 ,68,693.058824,373.529412,1.863212
 ,69,913.148305,383.474576,2.391584
 ,70,448.098485,281.121212,1.595564
 ,71,766,407.539683,1.887645
 ,72,825.725352,404,2.044853
 ,73,1012.395161,493.056452,2.055356
 ,74,638.116667,323.85,1.972932
 ,75,1227.915842,521.722772,2.357509
 ,76,678.291667,415.659722,1.633856
 ,77,809.125,375.176136,2.16047
 ,78,647.641026,277.760684,2.333552
 ,79,502.466667,321.416667,1.568019
 ,80,634.060976,288.652439,2.196868
 ,81,455.396552,347.456897,1.311899
 ,82,426.365672,270.947761,1.57629
 ,83,577.955882,427.470588,1.357425
 ,84,681.211712,311.045045,2.194528
 ,85,714.611111,340.912698,2.106656
 ,86,537.227273,289.194805,1.86405
 ,87,390.73913,345.134058,1.131236
 ,88,1025.247748,387.752252,2.661319
 ,89,1059.28125,529.798611,2.008695
 ,90,1284.703704,650.318519,1.997057
 ,91,1199.479661,497.455932,2.424928
 ,92,762.644737,372.335526,2.051478
 ,93,669.662162,327.527027,2.0492
 ,94,486.703046,478.28934,1.019708
 ,95,1112.518519,610.777778,1.823046
 ,96,577.4375,281.65,2.051763
 ,97,887.162712,453.138983,1.986609
 ,98,607.185185,282.101852,2.15308
 ,99,746.60396,345.359736,2.160872
 ,100,629.380952,394.333333,1.605751
 ,101,685.292135,334.966292,2.050836
 ,102,642.857143,357.857143,1.798558
 ,103,594.160714,290.267857,2.046626
 ,104,662.6,312.966667,2.119849
 ,105,722.564516,311.241935,2.323211
 ,106,596.844595,310.763514,1.921065
 ,107,482.036585,301.057927,1.602189
 ,108,653.451613,524.483871,1.247098
 ,109,798.651163,365.186047,2.187532
 ,110,1808.8,1227.953846,1.47378
4,1,728.77193,355.664474,2.055569
 ,2,610.507246,317.474638,1.924688
 ,3,804.742958,442.464789,1.823053
 ,4,563.235714,306.771429,1.838894
 ,5,470.1875,274.78125,1.710576
 ,6,339.753521,258.147887,1.316575
 ,7,583.19,355.176667,1.644872
 ,8,642.909836,323.17623,1.987534
 ,9,758.082677,320.968504,2.362969
 ,10,1150.433898,529.183051,2.193621
 ,11,809.884507,728.622535,1.106382
 ,12,852.138158,434.421053,1.988072
 ,13,725.751969,304.362205,2.388248
 ,14,638.10828,383.987261,1.672389
 ,15,783.052239,362.738806,2.151373
 ,16,622.040698,312.976744,1.997271
 ,17,789.987854,432.684211,1.849521
 ,18,728.61039,383.704545,1.903746
 ,19,595.388158,307.618421,1.953136
 ,20,785.289855,431.057971,1.857845
 ,21,729.483871,352.462366,2.068494
 ,22,695.905882,317.4,2.187715
 ,23,2014.542553,763.62234,2.657226
 ,24,918.075893,486.191964,1.919008
 ,25,922.518817,468.384409,1.982144
 ,26,1164.704545,554.886364,2.135542
 ,27,803.307018,379.289474,2.117253
 ,28,1197.142123,593.013699,2.019097
 ,29,839.255319,451.340426,1.859198
 ,30,664.643678,493.275862,1.347432
 ,31,1058.838235,553.227941,1.916449
 ,32,438.421875,295.390625,1.489702
 ,33,329.896226,265.377358,1.244225
 ,34,537.623053,483.41433,1.108965
 ,35,1290.252475,607.123762,2.145528
 ,36,898.242798,560.631687,1.597213
 ,37,722.774194,516.155914,1.393475
 ,38,694.254464,351.035714,1.979442
 ,39,546.320513,323.589744,1.689171
 ,40,971.184874,399.844538,2.454856
 ,41,692.78125,289.445313,2.387134
 ,42,968.925926,355.907407,2.710206
