Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,1770.769397,700.428879,2.520988
 ,2,743.693204,420.753398,1.766943
 ,3,914.878543,421.493927,2.158306
 ,4,889.404762,709.047619,1.24487
 ,5,571.326501,396.998536,1.390187
 ,6,370.06101,322.415634,1.139363
 ,7,934.987976,396.39479,2.336322
 ,8,643.185792,481.256831,1.33215
 ,9,1157.098485,651.367424,1.741238
 ,10,1466.339876,683.167355,2.137583
 ,11,1833.635538,807.027237,2.266583
 ,12,410.284314,295.830882,1.396983
 ,13,752.727273,581.490909,1.294341
 ,14,398.457627,322.60452,1.237353
 ,15,1538.186992,621.331301,2.476048
 ,16,992.064767,546.396373,1.821669
 ,17,847.659966,509.21273,1.666983
 ,18,579.391941,503.120879,1.152139
 ,19,372.67029,272.050725,1.37064
 ,20,514.804636,357.769316,1.439947
 ,21,669.616438,551.863014,1.215952
 ,22,1092.773504,496.840812,2.201179
 ,23,547.357843,348.720588,1.564135
 ,24,1295.265625,516.473958,2.514667
 ,25,663.325871,416.233831,1.601586
 ,26,739.412955,506.004049,1.464394
 ,27,1123.142202,460.334862,2.449724
 ,28,1876.59808,728.91358,2.58596
 ,29,591.079832,482.836134,1.221996
 ,30,697.721311,397.318306,1.760287
 ,31,799.848039,488.54902,1.616706
 ,32,763.549296,615.661972,1.241871
 ,33,597.983806,355.080972,1.678818
 ,34,1049.803665,546.645288,1.919375
 ,35,735.279352,572.898785,1.281714
 ,36,646.93763,408.409563,1.589311
 ,37,1170.161765,584.833333,2.003043
 ,38,665.681818,465.730114,1.426022
 ,39,746.694954,470.610092,1.573624
 ,40,972.88172,599.193548,1.643227
 ,41,1211.849383,758.791358,1.60439
 ,42,961.172767,728.426061,1.326297
 ,43,673.818421,544.286842,1.24113
 ,44,728.533613,402.006303,1.798458
 ,45,1033.743402,466.882698,2.229034
2,1,1755.225216,696.621767,2.512851
 ,2,737.728155,418.78835,1.762289
 ,3,910.206478,424.105263,2.134543
 ,4,877.77381,703.613095,1.239745
 ,5,569.080527,397.437775,1.385964
 ,6,363.301239,305.125834,1.18075
 ,7,927.182365,394.563126,2.331986
 ,8,636.47541,478.131148,1.328818
 ,9,1151.477273,648.939394,1.741937
 ,10,1469.916322,676.722107,2.165221
 ,11,1824.950713,801.867704,2.270679
 ,12,408.563725,294.664216,1.396991
 ,13,750.965152,580.375758,1.29377
 ,14,396.384181,321.40113,1.235625
 ,15,1528.932927,615.894309,2.485233
 ,16,976.310881,541.259067,1.810488
 ,17,838.816583,506.324121,1.659908
 ,18,580.912088,501.446886,1.16022
 ,19,370.768116,271.811594,1.364641
 ,20,511.449227,355.245033,1.440476
 ,21,663.488584,546.575342,1.216103
 ,22,1088.630342,493.20406,2.209358
 ,23,541.460784,346.686275,1.556641
 ,24,1289.140625,511.916667,2.526124
 ,25,661.457711,413.777363,1.606707
 ,26,734.611336,505.846154,1.455483
 ,27,1114.142202,455.099388,2.458686
 ,28,1856.73251,719.658436,2.59314
 ,29,584.97479,481.067227,1.213961
 ,30,690.453552,395.15847,1.751703
 ,31,789.181373,486.284314,1.604074
 ,32,747.897887,610.612676,1.227057
 ,33,588.279352,349.417004,1.676937
 ,34,1045.98822,541.887435,1.929945
 ,35,730.54251,567.890688,1.285025
 ,36,640.043659,407.382536,1.576493
 ,37,1158.612745,582.95098,1.988484
 ,38,658.931818,461.553977,1.424846
 ,39,736.62156,467.112385,1.564401
 ,40,981.185484,595.018817,1.667714
 ,41,1217.988889,751.282716,1.629663
 ,42,944.836018,720.954612,1.317805
 ,43,667.105263,541.307895,1.235943
 ,44,728.090336,400.327731,1.80354
 ,45,1029.347507,464.464809,2.231239
3,1,1741.289871,692.09375,2.509572
 ,2,735.782524,417.031068,1.765298
 ,3,909.963563,420.477733,2.153686
 ,4,870.997024,701.095238,1.23459
 ,5,565.497804,396.31918,1.381009
 ,6,358.111535,293.64061,1.208532
 ,7,923.743487,393.583166,2.331114
 ,8,637.879781,473.819672,1.342669
 ,9,1144.496212,649.670455,1.734007
 ,10,1463.676653,670.545455,2.176361
 ,11,1814.910506,794.963684,2.277845
 ,12,406.691176,294.139706,1.39269
 ,13,746.263636,577.44697,1.292056
 ,14,396.050847,320.135593,1.239229
 ,15,1510.989837,610.654472,2.477332
 ,16,967.373057,536.044041,1.809438
 ,17,832.022613,503.020101,1.657133
 ,18,576.615385,500.787546,1.152786
 ,19,369.076087,271.873188,1.358663
 ,20,509.672185,353.884106,1.440875
 ,21,653.178082,539.39726,1.212841
 ,22,1084.768162,490.969017,2.212049
 ,23,533.490196,345.985294,1.538437
 ,24,1281.695313,506.882813,2.53748
 ,25,661.516169,410.81592,1.619095
 ,26,729.700405,502.259109,1.455705
 ,27,1103.288991,452.420489,2.449653
 ,28,1840.593964,714.156379,2.591629
 ,29,579.651261,477.432773,1.211454
 ,30,683.424863,393.909836,1.73901
 ,31,782.602941,482.328431,1.605672
 ,32,735.767606,606.855634,1.215159
 ,33,578.137652,345.789474,1.66525
 ,34,1056.145288,537.301047,1.966954
 ,35,720.530364,563.348178,1.277746
 ,36,633.382536,407.284823,1.561371
 ,37,1132.151961,577.838235,1.959835
 ,38,654.607955,458.928977,1.424432
 ,39,723.961009,465.050459,1.545828
 ,40,999.629032,591.413978,1.709748
 ,41,1229.293827,742.358025,1.665238
 ,42,929.787701,715.906296,1.306422
 ,43,659.876316,537.872368,1.230197
 ,44,720.573529,398.481092,1.793354
 ,45,1021.888563,462.573314,2.22654
4,1,1721.141164,685.711207,2.503478
 ,2,729.924272,414.258252,1.763453
 ,3,906.198381,419.048583,2.154159
 ,4,856.764881,694.815476,1.22516
 ,5,562.699854,395.41142,1.380097
 ,6,353.043851,283.992374,1.231631
 ,7,919.569138,390.178357,2.345071
 ,8,636.546448,472.677596,1.34369
 ,9,1121.825758,648.507576,1.703585
 ,10,1454.254132,666.636364,2.176659
 ,11,1801.219196,788.664073,2.280477
 ,12,404.992647,293.392157,1.390602
 ,13,743.430303,576.79697,1.288457
 ,14,392.514124,320.875706,1.225405
 ,15,1490.445122,606.313008,2.462568
 ,16,955.536269,530.559585,1.806965
 ,17,823.393635,500.425461,1.648882
 ,18,573.794872,497.278388,1.155561
 ,19,366.677536,270.681159,1.355166
 ,20,507.197572,353.116998,1.437636
 ,21,644.757991,534.09589,1.209321
 ,22,1076.779915,489.064103,2.204774
 ,23,527.343137,343.573529,1.529649
 ,24,1270.322917,502.929688,2.535111
 ,25,662.131841,408.970149,1.627837
 ,26,727.821862,500.51417,1.456702
 ,27,1094.668196,450.54893,2.441314
 ,28,1815.707819,707.593964,2.581055
 ,29,574.571429,473.693277,1.211359
 ,30,674.165301,390.801913,1.728786
 ,31,769.210784,477.617647,1.594401
 ,32,729.323944,603.285211,1.21245
 ,33,567.813765,340.870445,1.659813
 ,34,1056.530105,532.746073,1.984187
 ,35,715.060729,559.202429,1.277579
 ,36,626.85447,407.636175,1.543917
 ,37,1116.220588,574.936275,1.94195
 ,38,643.738636,454.238636,1.416672
 ,39,713.720183,462.011468,1.533709
 ,40,996.048387,588.013441,1.715236
 ,41,1225.998765,735.359259,1.677866
 ,42,921.036603,708.352855,1.308135
 ,43,651.596053,535.147368,1.220941
 ,44,714.243697,396.586134,1.785873
 ,45,1014.841642,458.875367,2.230084
5,1,1697.298491,682.793103,2.479889
 ,2,716.454369,412.98835,1.737144
 ,3,904.995951,417.489879,2.163341
 ,4,849.380952,691.28869,1.221685
 ,5,557.89019,393.959004,1.374055
 ,6,348.86368,277.677788,1.244636
 ,7,911.066132,388.915832,2.334091
 ,8,638.857923,469.912568,1.356699
 ,9,1120.07197,647.931818,1.705296
 ,10,1435.123967,664.09814,2.156992
 ,11,1789.577173,784.481193,2.278709
 ,12,402.247549,293.637255,1.379661
 ,13,742.660606,575.821212,1.289084
 ,14,389.80226,320.175141,1.219868
 ,15,1481.400407,601.213415,2.46869
 ,16,945.481865,524.588083,1.809706
 ,17,818.844221,496.653266,1.651513
 ,18,569.956044,496.758242,1.148895
 ,19,364.59058,270.543478,1.348275
 ,20,504.01766,351.824503,1.434131
 ,21,635.342466,529.680365,1.201446
 ,22,1070.83547,486.266026,2.20594
 ,23,525.313725,342.539216,1.527332
 ,24,1258.630208,499.338542,2.52951
 ,25,658.978856,407.029851,1.628067
 ,26,726.461538,496.510121,1.465786
 ,27,1086.678899,446.977064,2.442779
 ,28,1803.097394,700.537723,2.590843
 ,29,568.915966,470.705882,1.206793
 ,30,666.480874,390.241803,1.711107
 ,31,761.931373,474.980392,1.588613
 ,32,722.25,599.985915,1.207495
 ,33,559.834008,338.506073,1.648949
 ,34,1041.094241,529.606021,1.968024
 ,35,707.935223,554.91498,1.275006
 ,36,620.43659,406.205821,1.533991
 ,37,1103.985294,567.269608,1.945172
 ,38,641.383523,451.801136,1.418483
 ,39,703.626147,458.850917,1.523135
 ,40,1008.677419,582.392473,1.753596
 ,41,1231.981481,728.414815,1.701407
 ,42,910.75549,704.953148,1.300711
 ,43,646.269737,533.6,1.214294
 ,44,706.084034,394.684874,1.774169
 ,45,1008.039589,457.86217,2.220721
6,1,1683.110991,678.188578,2.47616
 ,2,708.530097,411.679612,1.723038
 ,3,896.769231,416.125506,2.15061
 ,4,839.315476,690.678571,1.208513
 ,5,558.399707,393.279649,1.378328
 ,6,346.910391,272.7102,1.259669
 ,7,907.052104,387.032064,2.336547
 ,8,633.79235,466.021858,1.357343
 ,9,1109.325758,647.375,1.692605
 ,10,1427.893595,657.730372,2.168262
 ,11,1781.291829,776.928664,2.291081
 ,12,401.502451,293.448529,1.377694
 ,13,739.434848,572.877273,1.289961
 ,14,388.084746,320.242938,1.214068
 ,15,1477.428862,596.396341,2.482233
 ,16,934.735751,521.727979,1.79842
 ,17,810.329146,494.046064,1.642619
 ,18,565.802198,495.443223,1.14413
 ,19,363.173913,269.884058,1.346258
 ,20,500.232892,351.090508,1.426994
 ,21,635.26484,523.936073,1.214414
 ,22,1064.446581,484.009615,2.202302
 ,23,527.333333,340.073529,1.545188
 ,24,1239.804688,497.158854,2.502275
 ,25,657.232587,404.256219,1.635249
 ,26,720.680162,498.032389,1.449216
 ,27,1079.544343,444.538226,2.439791
 ,28,1787.030178,692.572016,2.597624
 ,29,564.084034,468.197479,1.203324
 ,30,658.762295,387.255464,1.704771
 ,31,762.495098,474.470588,1.591994
 ,32,717.144366,594.338028,1.210061
 ,33,552.566802,336,1.638733
 ,34,1025.115183,527.197644,1.947637
 ,35,701.97166,552.275304,1.27072
 ,36,615.694387,406.469854,1.521742
 ,37,1098.230392,567.107843,1.934716
 ,38,637.815341,451.633523,1.411802
 ,39,699.644495,456.961009,1.521193
 ,40,1019.731183,577.5,1.789239
 ,41,1246.2,722.135802,1.736964
 ,42,902.557833,697.439239,1.303069
 ,43,639.186842,531.042105,1.206985
 ,44,699.529412,393.32563,1.763161
 ,45,998.582111,453.225806,2.221691
7,1,1672.80819,675.981681,2.469802
 ,2,696.664078,410.636893,1.698845
 ,3,896.105263,414.736842,2.157273
 ,4,827.565476,684.285714,1.203154
 ,5,553.235725,391.893119,1.371437
 ,6,344.257388,270.380362,1.260924
 ,7,901.086172,385.683367,2.33073
 ,8,638.311475,463.688525,1.374258
 ,9,1104.757576,647.155303,1.688485
 ,10,1419.127066,654.722107,2.165976
 ,11,1775.250324,773.29572,2.29395
 ,12,397.110294,291.563725,1.371238
 ,13,734.1,571.107576,1.284751
 ,14,387.016949,317.129944,1.222583
 ,15,1464.691057,592.79065,2.476759
 ,16,926.264249,515.544041,1.802543
 ,17,802.561139,491.532663,1.635388
 ,18,563.684982,490.937729,1.149543
 ,19,361.927536,270.181159,1.340508
 ,20,497.9117,349.846578,1.42583
 ,21,627.849315,518.520548,1.21317
 ,22,1059.992521,481.227564,2.206732
 ,23,527.519608,340.029412,1.545908
 ,24,1233.653646,493.177083,2.5096
 ,25,659.289801,401.577114,1.650875
 ,26,716.59919,493.850202,1.453114
 ,27,1072.506116,441.09633,2.443105
 ,28,1769.517147,686.496571,2.595947
 ,29,562.714286,465.294118,1.208063
 ,30,652.469945,385.692623,1.695319
 ,31,753.617647,471.053922,1.585393
 ,32,711.503521,591.778169,1.206237
 ,33,547.874494,331.842105,1.645947
 ,34,1006.963351,524.332461,1.924214
 ,35,693.121457,548.311741,1.264794
 ,36,611.193347,405.650728,1.513857
 ,37,1091.240196,561.446078,1.941828
 ,38,630.676136,449.684659,1.402091
 ,39,692.270642,455.247706,1.510758
 ,40,1031.860215,574.715054,1.81943
 ,41,1243.060494,715.420988,1.749012
 ,42,893.692533,694.196193,1.297034
 ,43,636.418421,528.884211,1.207066
 ,44,689.554622,391.422269,1.746621
 ,45,990.692082,451.646628,2.21373
8,1,1652.155172,672.192888,2.452645
 ,2,685.473786,409.258252,1.677397
 ,3,894.044534,412.202429,2.167182
 ,4,819.363095,682.026786,1.195787
 ,5,551.573939,390.774524,1.372935
 ,6,341.877979,268.557674,1.260774
 ,7,895.226453,384.380762,2.325744
 ,8,638.508197,463.579235,1.375119
 ,9,1078.170455,649.140152,1.645557
 ,10,1425.818182,650.063017,2.192699
 ,11,1761.679637,767.352789,2.295437
 ,12,396.779412,292.441176,1.366418
 ,13,734.177273,569.404545,1.288736
 ,14,384.898305,317.112994,1.215954
 ,15,1443.802846,589.642276,2.456214
 ,16,914.305699,512.702073,1.789645
 ,17,794.628978,488.939698,1.627085
 ,18,562.666667,488.567766,1.153445
 ,19,358.518116,269.789855,1.329787
 ,20,494.448124,349.336645,1.418092
 ,21,623.497717,516.926941,1.208821
 ,22,1049.168803,480.575855,2.187041
 ,23,527.651961,338.72549,1.552863
 ,24,1223.828125,488.947917,2.512274
 ,25,658.727612,399.559701,1.65825
 ,26,711.202429,491.259109,1.449426
 ,27,1061.328746,437.873089,2.436172
 ,28,1762.796982,682.060357,2.60444
 ,29,557.592437,465.155462,1.198311
 ,30,645.498634,383.48224,1.686582
 ,31,747.803922,466.691176,1.589291
 ,32,703.049296,591.419014,1.19371
 ,33,540.724696,328.587045,1.640265
 ,34,979.887435,524.528796,1.872399
 ,35,689.684211,546.093117,1.262857
 ,36,604.87526,405.796258,1.497452
 ,37,1091.5,558.578431,1.951807
 ,38,626.482955,447.332386,1.400274
 ,39,685.34633,454.417431,1.499582
 ,40,1044.943548,571.712366,1.854782
 ,41,1229.22716,713.559259,1.734327
 ,42,880.70571,689.241581,1.287711
