Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,1954.316594,743.921397,2.674664
 ,2,1604.555195,641.685065,2.538438
 ,3,1480.692586,576.106691,2.576925
 ,4,1729.282051,690.682051,2.517563
 ,5,1982.410345,734.744828,2.707877
 ,6,1494.77957,569.344086,2.646345
 ,7,1858.400966,797.108696,2.334486
 ,8,1321.60181,562.248869,2.351128
 ,9,2086.874587,644.320132,3.268162
 ,10,1548.548077,489.153846,3.165906
 ,11,1112.076923,411.673077,2.7009
 ,12,758.761194,415.761194,1.821162
 ,13,1826.636943,633.257962,2.880185
 ,14,2621.114583,929.006944,2.82396
 ,15,1038.296296,450.296296,2.310443
 ,16,2278.792553,801.728723,2.86362
 ,17,1254.359649,476.078947,2.639688
 ,18,640.859649,349.184211,1.835855
 ,19,495.913978,297.77957,1.665991
 ,20,2129.021127,657.049296,3.171062
 ,21,829.415385,370.061538,2.259021
 ,22,791.389937,474.232704,1.678777
 ,23,750.583333,459.552381,1.634628
 ,24,1450.741477,432.0625,3.372658
 ,25,1237.734043,458.462766,2.695498
 ,26,1442,492.137255,2.99542
 ,27,1446.122744,513.902527,2.827636
 ,28,2594.772727,833.806818,3.144724
 ,29,1091.375566,605.022624,1.817623
 ,30,1039.142473,533.024194,1.966435
 ,31,1709.462857,616.537143,2.861748
 ,32,1323.223404,476.787234,2.791049
 ,33,832.319328,357.37395,2.331576
 ,34,1081.488372,377.581395,2.8626
 ,35,751.460938,362.171875,2.079611
 ,36,1860.851064,783.021277,2.456257
 ,37,1420.153465,439.247525,3.235553
 ,38,1418.185484,638.623656,2.228274
 ,39,762.674242,377.378788,2.020932
 ,40,651.805556,332.222222,1.966029
 ,41,864.642857,429.328571,2.033097
 ,42,1693.124611,656.847352,2.597066
 ,43,1322.728507,587.687783,2.260926
 ,44,1213.062598,646.550861,1.919776
 ,45,1037.842105,508.101215,2.048432
 ,46,933.22619,417.083333,2.236803
 ,47,1338.696891,497.971503,2.726722
 ,48,913.5,346.944444,2.642753
 ,49,951.943005,356.919689,2.686307
