Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,211.220523,204.589229,1.032954
 ,2,211.060521,204.301676,1.033596
 ,3,213.447109,204.792229,1.042803
 ,4,212.305122,204.760579,1.037394
 ,5,215.055602,206.354676,1.042719
 ,6,212.320565,205.237903,1.035011
 ,7,212.553822,204.642257,1.039208
 ,8,213.429003,204.433535,1.044557
 ,9,211.912343,203.957066,1.039541
 ,10,213.414474,204.671053,1.043132
 ,11,216,207.642857,1.040275
 ,12,229.323529,210.352941,1.090636
 ,13,223.287234,207.93617,1.074499
2,1,211.731995,204.445507,1.036152
 ,2,211.665736,204.438547,1.035889
 ,3,213.74336,205.002428,1.043178
 ,4,213.125835,204.575724,1.042295
 ,5,215.509688,206.218197,1.045604
 ,6,212.034274,206.048387,1.029587
 ,7,212.867147,204.52421,1.041346
 ,8,214.037764,204.734139,1.045975
 ,9,212.651163,204.636852,1.039701
 ,10,213.5,206.059211,1.036576
 ,11,221.857143,208.142857,1.066416
 ,12,230.382353,211.352941,1.090728
 ,13,223.170213,207.914894,1.073864
3,1,211.357871,204.514022,1.033997
 ,2,211.858473,204.250466,1.03775
 ,3,213.774017,205.009106,1.043283
 ,4,212.695991,204.729399,1.039445
 ,5,215.383319,206.449031,1.043819
 ,6,212.477823,206.413306,1.029831
 ,7,213.083633,204.967587,1.040138
 ,8,214.075529,205.995468,1.039705
 ,9,213.005367,204.338104,1.042954
 ,10,213.875,204.453947,1.046759
 ,11,217.428571,206.214286,1.054749
 ,12,229.823529,210.014706,1.094944
 ,13,225.042553,208.297872,1.081059
4,1,211.07935,204.677183,1.031816
 ,2,211.987896,204.400372,1.037621
 ,3,213.950068,205.161937,1.043355
 ,4,212.855234,204.765033,1.040052
 ,5,215.106992,206.175232,1.043802
 ,6,212.290323,206.262097,1.029751
 ,7,212.759504,204.864746,1.039052
 ,8,213.960725,205.652568,1.040971
 ,9,212.658318,204.620751,1.039817
 ,10,213.677632,204.875,1.043552
 ,11,218.071429,207.857143,1.049893
 ,12,229.294118,210.117647,1.091637
 ,13,223.914894,208.297872,1.075529
5,1,211.552581,204.486297,1.035071
 ,2,211.657356,204.627561,1.034911
 ,3,213.403096,205.075884,1.041145
 ,4,213.233853,204.444321,1.043519
 ,5,215.512216,206.566133,1.043838
 ,6,212.375,205.586694,1.033545
 ,7,213.087635,204.356943,1.043258
