Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,208.171105,203.059817,1.025692
 ,2,209.513993,204.20709,1.026457
 ,3,209.634518,203.246193,1.0319
 ,4,213.563452,204.524535,1.044774
 ,5,211.11811,203.459318,1.03824
 ,6,225.867188,206.234375,1.095943
 ,7,217.116758,205.122253,1.058985
 ,8,212.595771,203.993781,1.042717
 ,9,214.137184,204.23225,1.049053
 ,10,210.607728,203.436768,1.035754
 ,11,211.92803,203.534091,1.041831
 ,12,211.354358,203.480505,1.039295
 ,13,216.751174,205.631455,1.054635
 ,14,220.096591,206.914773,1.064301
 ,15,215.208716,205.848624,1.045965
 ,16,227.578755,209.967033,1.084484
 ,17,215.005172,206.07069,1.043935
 ,18,210.899029,204.184466,1.0334
 ,19,209.829978,203.345414,1.032497
 ,20,209.351456,203.106796,1.031329
 ,21,211.359649,203.912281,1.036919
 ,22,208.07383,202.535636,1.027853
 ,23,214.939024,203.414634,1.057186
2,1,208.303657,203.162361,1.02585
 ,2,209.638993,204.977612,1.023235
 ,3,209.489848,203.69797,1.028959
 ,4,213.499154,204.658206,1.043758
 ,5,211.152231,203.703412,1.037218
 ,6,224.921875,206.234375,1.091221
 ,7,217.461538,204.85989,1.062078
 ,8,212.824627,203.95398,1.044093
 ,9,214.687124,204.350181,1.051103
 ,10,210.32904,203.407494,1.034602
 ,11,211.301136,203.221591,1.040289
 ,12,211.145642,204.071101,1.035228
 ,13,216.176056,205.473005,1.052642
 ,14,218.153409,207.534091,1.051676
 ,15,214.68578,205.901376,1.04314
 ,16,227.904762,209.531136,1.08839
 ,17,214.975862,206.041379,1.043872
 ,18,211.63301,204.291262,1.036437
 ,19,210.156152,203.063087,1.035445
 ,20,209.43301,203.335922,1.030486
 ,21,213.596491,204.22807,1.04642
 ,22,208.230994,202.736659,1.027639
 ,23,215.085366,204.243902,1.053545
3,1,208.576709,203.219992,1.026886
 ,2,210.138993,204.677239,1.027245
 ,3,209.091371,203.375635,1.028661
 ,4,214.252115,204.798646,1.046705
 ,5,212.131234,203.879265,1.041034
 ,6,224.914063,207.5,1.084559
 ,7,217.537088,204.651099,1.063469
 ,8,212.488806,203.874378,1.042831
 ,9,214.379061,204.381468,1.049407
 ,10,210.676815,203.094848,1.037817
 ,11,211.492424,203.734848,1.038622
 ,12,211.802752,203.763761,1.040013
 ,13,216.401408,205.315728,1.054593
 ,14,219.875,206.4375,1.065778
 ,15,214.483945,206.933486,1.03699
 ,16,227.765568,209.758242,1.086383
 ,17,215.284483,206.613793,1.042491
 ,18,211.217476,203.95534,1.036175
 ,19,209.926174,203.310067,1.033078
 ,20,209.81165,203.2,1.033097
 ,21,212.27193,203.324561,1.044463
 ,22,208.159539,202.557383,1.028152
 ,23,215.371951,203.902439,1.056728
4,1,208.400238,203.294913,1.02564
 ,2,209.801306,204.508396,1.026366
 ,3,210.284264,203.096447,1.035882
 ,4,214.076142,204.490694,1.047466
 ,5,211.871391,204.141732,1.03842
 ,6,226.609375,206.625,1.097425
 ,7,217.340659,204.565934,1.062933
 ,8,212.531095,204.36194,1.04059
 ,9,214.249097,204.425993,1.04856
 ,10,210.968384,203.588993,1.036818
 ,11,211.693182,204.017045,1.038171
 ,12,211.868119,204.147936,1.038332
 ,13,216.462441,205.508216,1.053869
 ,14,219.090909,207.039773,1.058832
 ,15,215.144495,206.344037,1.043239
 ,16,228.142857,209.230769,1.090933
 ,17,215.522414,206.793103,1.042707
 ,18,211.749515,204.485437,1.036106
 ,19,210.02774,202.96868,1.035303
 ,20,209.409709,203.541748,1.029369
 ,21,212.938596,204.289474,1.042833
 ,22,208.527595,202.655702,1.029502
 ,23,214.682927,204.439024,1.050705
5,1,208.75934,203.271661,1.027554
 ,2,209.992537,204.759328,1.026053
 ,3,209.609137,203.812183,1.028954
 ,4,213.21489,204.573604,1.042767
 ,5,212.461942,204.257218,1.040747
 ,6,225.054688,206.734375,1.089123
 ,7,217.718407,204.931319,1.062979
 ,8,212.156716,204.100746,1.039998
 ,9,214.375451,204.298436,1.049898
 ,10,210.696721,203.674473,1.035035
 ,11,211.456439,203.941288,1.037425
 ,12,211.43922,203.699541,1.038564
 ,13,216.774648,205.295775,1.056452
 ,14,219.261364,206.488636,1.062286
 ,15,214.768349,206.369266,1.041228
 ,16,228.663004,209.260073,1.093451
 ,17,215.636207,206.082759,1.046948
 ,18,211.242718,204.735922,1.032332
 ,19,210.015213,203.312752,1.033506
 ,20,209.660194,202.743689,1.034595
 ,21,212.552632,203.903509,1.042814
 ,22,208.500183,202.633224,1.029473
 ,23,214.146341,204.420732,1.048122
6,1,208.608903,203.397854,1.026125
 ,2,209.875933,204.474813,1.026943
 ,3,209.489848,203.774112,1.028507
 ,4,213.546531,204.659898,1.044023
 ,5,211.632546,203.934383,1.038347
 ,6,226.25,206.84375,1.09436
 ,7,217.372253,205.012363,1.060763
 ,8,212.562189,203.971393,1.042695
 ,9,214.821901,204.318893,1.051985
 ,10,210.871194,203.694379,1.035765
 ,11,211.613636,204.274621,1.036532
 ,12,211.341743,204.369266,1.03466
 ,13,216.012911,205.326291,1.052556
 ,14,220.647727,207.323864,1.064782
 ,15,215.311927,206.511468,1.043189
 ,16,227.974359,209.681319,1.087853
 ,17,215.286207,206.37931,1.043701
 ,18,210.96699,203.84466,1.035485
 ,19,209.911857,203.388367,1.032597
 ,20,209.291262,203.32233,1.029882
 ,21,210.991228,202.710526,1.041329
 ,22,208.420322,202.517361,1.029674
 ,23,214.176829,204.164634,1.049571
7,1,208.393482,203.261328,1.025799
 ,2,209.749067,204.566231,1.025896
 ,3,209.840102,203.685279,1.030831
 ,4,213.49577,204.341794,1.045353
 ,5,212.005249,203.866142,1.040509
 ,6,224.9375,206,1.092538
 ,7,217.028846,204.744505,1.060449
 ,8,212.930348,203.84204,1.04514
 ,9,213.868833,204.425993,1.046728
 ,10,210.777518,203.870023,1.0344
 ,11,212.138258,203.589015,1.042452
 ,12,211.857798,203.849771,1.039812
 ,13,216.294601,205.200704,1.054637
 ,14,219.835227,206.642045,1.064379
 ,15,214.740826,206.137615,1.042239
 ,16,228.25641,209.271062,1.091212
 ,17,215.598276,206.389655,1.045194
 ,18,211.716505,203.930097,1.038711
 ,19,210.09217,203.101119,1.034947
 ,20,209.487379,203.392233,1.030505
 ,21,212.491228,203.350877,1.045375
 ,22,208.33114,202.67288,1.028449
 ,23,215.304878,203.97561,1.05618
8,1,209.002583,203.656399,1.026824
 ,2,210.007463,204.389925,1.027997
 ,3,209.083756,203.571066,1.027551
 ,4,213.796954,204.575296,1.045543
 ,5,211.755906,204.377953,1.036647
 ,6,224.710938,206.445313,1.089013
 ,7,217.120879,204.986264,1.059726
 ,8,212.676617,203.874378,1.043704
 ,9,214.120337,204.488568,1.047681
 ,10,210.557377,202.943794,1.038126
 ,11,211.643939,203.998106,1.037951
 ,12,211.905963,204.440367,1.037034
 ,13,216.340376,205.268779,1.054496
 ,14,218.988636,206.375,1.061713
 ,15,215.16055,206.669725,1.041598
 ,16,227.747253,209.769231,1.086301
 ,17,215.558621,206.639655,1.043737
 ,18,210.563107,204.78835,1.028733
 ,19,210.012528,203.077852,1.034667
 ,20,209.712621,202.947573,1.033817
 ,21,213.27193,204.368421,1.044173
 ,22,208.282346,202.739218,1.027871
 ,23,214.560976,205.085366,1.046784
9,1,208.937599,203.305246,1.028237
 ,2,210.271455,204.411381,1.029188
 ,3,209.388325,202.753807,1.033309
 ,4,213.664975,204.101523,1.047471
 ,5,212.790026,204.146982,1.042889
 ,6,224.65625,205.796875,1.092083
 ,7,217.167582,204.931319,1.06029
 ,8,212.363184,204.054726,1.041246
 ,9,214.075812,204.382671,1.048034
 ,10,210.587822,203.362998,1.036069
 ,11,211.657197,203.74053,1.039367
 ,12,210.868119,204.043578,1.033955
 ,13,216.50939,205.335681,1.054961
 ,14,220,207.073864,1.063043
 ,15,214.78211,206.208716,1.042068
 ,16,228.025641,209.355311,1.089716
 ,17,215.325862,206.362069,1.043948
 ,18,211.374757,204.316505,1.035061
 ,19,210.225056,203.038926,1.035933
 ,20,209.392233,203.081553,1.031607
 ,21,212.447368,203.736842,1.043304
 ,22,208.308845,202.66886,1.028344
 ,23,214.262195,204.884146,1.046367
10,1,208.506955,203.279412,1.026265
 ,2,209.916045,204.183769,1.028565
 ,3,209.14467,203.375635,1.028863
 ,4,213.477157,204.439932,1.044816
 ,5,212.422572,205.055118,1.036439
 ,6,224.625,206.34375,1.089214
 ,7,217.468407,205.642857,1.057967
 ,8,212.644279,203.79602,1.043988
 ,9,214.548736,204.586041,1.049257
 ,10,211.088993,203.514052,1.037815
 ,11,212.145833,204.034091,1.040236
 ,12,211.381881,203.924312,1.037138
 ,13,216.203052,205.306338,1.053582
 ,14,219.142045,206.426136,1.062241
 ,15,215.541284,206.261468,1.045455
 ,16,227.604396,209.827839,1.085281
 ,17,214.532759,206.55,1.039141
 ,18,211.254369,204.363107,1.034218
 ,19,210.121253,203.055481,1.035373
 ,20,209.875728,203.407767,1.032343
 ,21,212.885965,204.114035,1.043539
 ,22,208.237939,202.598867,1.028361
 ,23,214.237805,204.378049,1.048921
11,1,208.616455,203.340024,1.026495
 ,2,209.972015,204.632463,1.02657
 ,3,209.027919,202.784264,1.031279
 ,4,212.790186,204.216582,1.042517
 ,5,212.923885,204.632546,1.041005
 ,6,224.476563,206.828125,1.085945
 ,7,217.615385,205.175824,1.06114
 ,8,212.55597,204.104478,1.041902
 ,9,214.829122,204.495788,1.051124
 ,10,211.303279,203.775176,1.037467
 ,11,211.172348,203.844697,1.036448
 ,12,211.65711,204.327982,1.036396
 ,13,216.446009,205.473005,1.053982
 ,14,218.596591,206.971591,1.056885
 ,15,214.880734,206.733945,1.039933
 ,16,228.135531,210.457875,1.084551
 ,17,215.403448,206.182759,1.045233
 ,18,211.6,203.679612,1.039496
 ,19,209.724832,203.296644,1.032169
 ,20,209.576699,203.716505,1.029286
 ,21,212.289474,204.763158,1.037416
 ,22,208.149488,202.412281,1.028872
 ,23,214.926829,204.384146,1.052265
12,1,208.660374,203.157393,1.027618
 ,2,210.102612,204.367537,1.028595
 ,3,209.469543,203.69797,1.028947
 ,4,213.020305,204.284264,1.043347
 ,5,213.215223,204.194226,1.044744
 ,6,225.320313,205.976563,1.094356
 ,7,217.443681,204.465659,1.064015
 ,8,212.526119,203.822139,1.043253
 ,9,214.45367,204.258724,1.050438
 ,10,211.210773,203.388759,1.038981
 ,11,211.386364,203.901515,1.037321
 ,12,211.510321,204.300459,1.035801
 ,13,215.963615,205.523474,1.051336
 ,14,220.039773,206.920455,1.063815
 ,15,215.440367,206.816514,1.042208
 ,16,227.07326,209.659341,1.083646
 ,17,214.991379,206.193103,1.043152
 ,18,211.174757,204.165049,1.034875
 ,19,209.479642,203.188367,1.031472
 ,20,210.209709,202.763107,1.037239
 ,21,211.789474,203.192982,1.042867
 ,22,208.419225,202.561038,1.029465
 ,23,214.804878,203.884146,1.054133
13,1,208.381757,203.401431,1.025009
 ,2,209.45709,204.517724,1.02469
 ,3,209.357868,203.370558,1.030051
 ,4,212.886633,204.658206,1.040754
 ,5,212.632546,203.923885,1.043255
 ,6,225.070313,205.859375,1.093899
 ,7,217.70467,205.119505,1.061811
 ,8,212.482587,204.238806,1.040877
 ,9,214.499398,204.383875,1.050093
 ,10,211.086651,203.522248,1.037697
 ,11,211.142045,203.469697,1.038246
 ,12,211.952982,204.052752,1.039234
 ,13,216.326291,205.441315,1.053489
 ,14,219.920455,206.630682,1.064985
 ,15,215.137615,205.988532,1.044851
 ,16,227.85348,209.611722,1.087675
 ,17,215.439655,206.717241,1.042746
 ,18,210.712621,204.027184,1.033285
 ,19,209.906935,202.897092,1.035112
