Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,212.635677,204.808804,1.038756
 ,2,217.730392,205.627451,1.059293
 ,3,210.689498,204.87519,1.028908
 ,4,212.588909,205.827223,1.033368
 ,5,214.982122,205.879469,1.044731
 ,6,211.210356,204.179612,1.034995
 ,7,211.939895,203.956446,1.039667
 ,8,214.201504,204.669925,1.047058
 ,9,211.763937,205.249129,1.03228
 ,10,212.875,203.993902,1.044143
 ,11,214.347197,204.549729,1.048471
 ,12,218.316116,205.850207,1.061103
 ,13,210.379421,203.808682,1.032767
 ,14,210.819672,203.180328,1.038087
 ,15,210.079268,203.707317,1.031839
2,1,212.888962,205.389947,1.03704
 ,2,218,206.406863,1.056795
 ,3,211.225266,204.78691,1.031924
 ,4,212.683776,206.076077,1.032608
 ,5,215.523645,205.83045,1.047611
 ,6,209.996764,204.07767,1.029539
 ,7,212.240418,204.279617,1.039537
 ,8,214.245865,204.77594,1.04675
 ,9,212.565331,204.884146,1.038027
 ,10,212.887195,204.728659,1.040384
 ,11,214.486438,205.117541,1.046288
 ,12,218.117769,205.533058,1.06172
 ,13,210.766881,203.937299,1.033981
 ,14,209.04918,204.606557,1.022246
 ,15,210.289634,203.884146,1.031933
3,1,212.771353,205.034494,1.038283
 ,2,216.897059,206.029412,1.053221
 ,3,211.884323,204.681887,1.035717
 ,4,213.016499,205.791017,1.035615
 ,5,215.442907,205.865629,1.047077
 ,6,211.254045,204.543689,1.033321
 ,7,211.875436,204.581882,1.036195
 ,8,214.546617,205.101504,1.046593
 ,9,211.870209,205.169861,1.033164
 ,10,212.917683,205.170732,1.038221
 ,11,214.665461,205.296564,1.046201
 ,12,218.443182,206.322314,1.059288
 ,13,210.799035,204.125402,1.03316
 ,14,209.114754,205.098361,1.020119
 ,15,209.95122,203.646341,1.03144
4,1,212.659001,205.065703,1.037574
 ,2,217.882353,206.509804,1.055605
 ,3,211.343988,205.030441,1.031271
 ,4,213.053621,205.987168,1.034817
 ,5,215.359285,206.060554,1.045655
 ,6,210.459547,204.613269,1.029016
 ,7,211.716899,204.218641,1.037222
 ,8,214.521805,205.529323,1.044215
 ,9,212.034843,205.472125,1.032465
