Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,1198.713333,479.226667,2.47855
 ,2,2774.009259,648.296296,4.113839
 ,3,524.853828,308.87703,1.703494
 ,4,562.670683,426.212851,1.334342
 ,5,526.119565,309.271739,1.703286
 ,6,512,330.461538,1.552089
 ,7,642.872951,391.586066,1.659675
 ,8,373.071429,316.214286,1.18097
 ,9,500.857143,288.571429,1.738494
 ,10,748.883197,536.081967,1.399111
 ,11,551.285068,431.144796,1.283102
 ,12,458.211921,296.589404,1.546532
 ,13,464.25,293.875,1.582246
 ,14,367.43379,257.607306,1.427653
 ,15,533.016129,344.983871,1.549612
 ,16,729.406863,456.892157,1.622614
 ,17,476.777778,277.138889,1.724654
 ,18,435.742138,320.610063,1.360405
 ,19,727.55534,375.034951,1.95367
 ,20,579.638889,386.705556,1.504605
 ,21,335.068548,286.677419,1.169841
 ,22,597.719178,361.503425,1.656019
 ,23,504.656667,314.766667,1.603238
 ,24,433.761194,289.960199,1.49895
 ,25,593.323864,386.829545,1.542033
 ,26,853.190476,464.585034,1.839862
 ,27,881.529268,488.621951,1.806943
 ,28,584.716981,324.596226,1.807348
 ,29,655.806202,332.065891,1.979256
 ,30,543.340336,341.382353,1.593524
 ,31,427.254369,328.15534,1.302702
 ,32,359.273973,286.808219,1.253841
 ,33,358.881188,253.808581,1.415483
 ,34,379.583333,272.5,1.394519
 ,35,462.182186,360.676113,1.288903
 ,36,355.523077,287.164103,1.239421
 ,37,285.08642,251.802469,1.132673
 ,38,405.046053,261.243421,1.551277
 ,39,406.096154,280.5,1.451265
 ,40,452.614035,359.210526,1.262065
 ,41,371.703125,250.46875,1.48552
 ,42,377.666667,263.366667,1.435191
 ,43,339.75,307.116667,1.107633
 ,44,278.970588,250.470588,1.114729
 ,45,370.570313,257.921875,1.43842
 ,46,313.887179,257.282051,1.221021
 ,47,384.145631,249.126214,1.543562
 ,48,457.746914,319.333333,1.435032
 ,49,613.8,418.41,1.496217
 ,50,389.117409,316.299595,1.231828
 ,51,386.970238,287.205357,1.352666
 ,52,319.870036,252.722022,1.266638
 ,53,306.22,247.06,1.240241
 ,54,378.833333,295.629353,1.284119
 ,55,384.937729,276.223443,1.394719
 ,56,366.029661,257.016949,1.425153
 ,57,335.578231,247.945578,1.354493
 ,58,331.490196,244.70098,1.355737
 ,59,348.96875,250.645833,1.393301
 ,60,421.6,284.516667,1.483029
 ,61,303.675159,239.414013,1.269445
 ,62,308.774834,239.15894,1.291472
