Field#,Object#,MEAN_RED.1,MEAN_GREEN.1,MEAN_OF_RATIOS_RG.1
1,1,208.509423,202.749117,1.029005
 ,2,214.066815,203.77951,1.050963
 ,3,211.75,203.015625,1.043623
 ,4,208.024625,202.413276,1.02826
 ,5,213.023121,202.890173,1.050422
 ,6,213.191682,203.287523,1.04924
 ,7,215.618812,205.19802,1.051316
 ,8,216.164384,205.114155,1.054404
 ,9,212.752577,204.443299,1.041303
 ,10,206.901425,201.920428,1.025197
 ,11,207.873016,202.65873,1.026324
 ,12,210.950249,204.333333,1.03286
 ,13,211.532432,204.901351,1.032814
 ,14,216.22561,207.204268,1.044111
 ,15,211.238095,205.85034,1.02691
 ,16,212.285068,205.135747,1.035373
 ,17,214.097436,206.005128,1.039859
 ,18,207.882353,202.339367,1.027968
 ,19,206.258621,201.668103,1.023241
2,1,208.675501,202.909894,1.028969
 ,2,214.293987,203.975501,1.051119
 ,3,212.875,203.054688,1.048812
 ,4,208.148822,202.82334,1.026818
 ,5,212.803468,203.618497,1.045647
 ,6,212.905967,203.471971,1.046937
 ,7,215.450495,205.70297,1.047937
 ,8,216.780822,205.826484,1.05372
 ,9,213.082474,203.340206,1.048562
 ,10,207.418052,202.679335,1.023901
 ,11,209.150794,202.285714,1.034431
 ,12,211.736318,203.343284,1.041856
 ,13,211.567568,205.506757,1.029956
 ,14,216.795732,207.536585,1.045026
 ,15,211.469388,205.394558,1.030021
 ,16,212.040724,205.276018,1.033464
 ,17,214.620513,205.697436,1.043873
 ,18,208.886878,202.941176,1.029815
 ,19,206.931034,202.719828,1.021228
3,1,209.064782,202.901649,1.030917
 ,2,214.47216,203.57461,1.054097
 ,3,211.976563,203.15625,1.043876
 ,4,208.229122,202.807281,1.027221
 ,5,212.410405,204.028902,1.041632
 ,6,213.347197,203.464738,1.049183
 ,7,215.613861,206.029703,1.047161
 ,8,216.43379,206.050228,1.05105
 ,9,213.494845,203.597938,1.049196
 ,10,207.570071,202.476247,1.025655
 ,11,208.928571,202.968254,1.029779
 ,12,210.18408,203.965174,1.030935
 ,13,211.585135,205.335135,1.030981
 ,14,216.884146,207.844512,1.044065
 ,15,211.183673,206.47619,1.023211
 ,16,211.710407,205.719457,1.029714
 ,17,215.887179,205.723077,1.049821
 ,18,208.253394,202.244344,1.030212
 ,19,206.474138,201.87069,1.023382
4,1,209.275029,203.124853,1.030793
 ,2,215.316258,203.924276,1.05639
 ,3,212.914063,203.929688,1.044737
 ,4,208.520343,202.922912,1.028124
 ,5,212.797688,203.786127,1.044771
 ,6,212.560579,203.965642,1.042636
 ,7,214.940594,205.960396,1.044168
 ,8,216.515982,205.598174,1.053623
 ,9,214.082474,203.886598,1.050506
 ,10,206.870546,202.668052,1.021227
 ,11,208.492063,201.904762,1.033005
 ,12,210.029851,203.975124,1.030195
 ,13,211.832432,205.285135,1.032405
 ,14,216.070122,207.67378,1.040945
 ,15,211.204082,205.938776,1.026041
 ,16,212.076923,206.39819,1.028125
 ,17,214.707692,206.241026,1.041566
 ,18,208.40724,202.737557,1.028489
 ,19,206.543103,201.387931,1.026186
5,1,209.200824,203.002945,1.031096
 ,2,214.681514,204.32294,1.051319
 ,3,212.078125,203.632813,1.042016
 ,4,208.168094,202.956103,1.026207
 ,5,211.791908,203.184971,1.042882
 ,6,212.339964,203.560579,1.043654
 ,7,215.787129,206.40099,1.045963
 ,8,215.995434,206.041096,1.048928
 ,9,214.453608,203.505155,1.054339
 ,10,207.60867,202.672803,1.024865
 ,11,208.785714,203.230159,1.027926
 ,12,211.154229,204.298507,1.034111
 ,13,211.483784,205.518919,1.029557
 ,14,216.771341,207.887195,1.043206
 ,15,211.108844,206.319728,1.023686
 ,16,212.538462,205.316742,1.035796
 ,17,214.707692,206.85641,1.038487
 ,18,210.049774,202.140271,1.039668
 ,19,206.616379,202.172414,1.022433
6,1,208.942874,202.906949,1.030338
 ,2,213.979955,203.663697,1.051134
 ,3,211.960938,204.023438,1.039366
 ,4,211.222698,203.025696,1.040917
 ,5,212.358382,203.601156,1.043502
 ,6,212.405063,204.048825,1.041537
 ,7,215.990099,205.737624,1.050474
 ,8,216.155251,205.383562,1.052991
 ,9,214.43299,203.56701,1.053697
 ,10,207.27791,202.491093,1.024153
 ,11,209.087302,203.111111,1.030089
 ,12,211.746269,204.064677,1.038157
 ,13,212.093243,205.506757,1.032589
 ,14,215.95122,207.368902,1.041875
 ,15,211.44898,205.557823,1.029248
 ,16,212.013575,205.271493,1.033412
 ,17,215.123077,205.846154,1.045581
 ,18,208.452489,202.864253,1.027978
